geo_id,state_id,county_id,county_name,%_eduction_population_25_and_over_less_than_9th_grade,%_eduction_population_25_and_over_9th-12th_no_diploma,%_eduction_population_25_and_over_high_school_graduate,%_eduction_population_25_and_over_some_college_no_degree,%_eduction_population_25_and_over_associates_degree,%_eduction_population_25_and_over_bachelors_degree,%_eduction_population_25_and_over_graduate_or_professional_degree
0500000US40037,40,037,Creek County,3.1,10.1,40.5,22.4,7.5,11.5,4.9
0500000US40141,40,141,Tillman County,10.9,11.6,33.6,20.1,6.2,12.3,5.4
0500000US40149,40,149,Washita County,3.4,7.0,42.9,19.8,6.5,13.6,6.8
0500000US40033,40,033,Cotton County,1.4,12.7,43.4,25.2,4.1,9.0,4.2
0500000US40075,40,075,Kiowa County,5.2,11.1,36.3,22.3,7.7,13.8,3.6
0500000US40079,40,079,Le Flore County,5.9,11.5,40.3,17.9,9.3,9.1,6.0
0500000US40089,40,089,McCurtain County,5.7,11.2,43.5,19.5,6.9,9.3,3.9
0500000US40093,40,093,Major County,5.7,6.0,40.4,21.5,6.9,14.2,5.2
0500000US40097,40,097,Mayes County,4.3,9.1,39.1,25.1,7.9,10.1,4.5
0500000US40109,40,109,Oklahoma County,5.3,7.5,25.3,23.1,6.9,20.2,11.6
0500000US40039,40,039,Custer County,6.2,7.9,30.6,24.0,5.7,17.9,7.6
0500000US40007,40,007,Beaver County,7.4,8.4,36.0,23.4,5.1,15.7,4.0
0500000US40085,40,085,Love County,6.4,9.4,42.8,21.3,5.6,10.4,4.1
0500000US40009,40,009,Beckham County,2.8,10.2,38.4,23.2,8.1,12.1,5.2
0500000US40023,40,023,Choctaw County,5.5,13.0,39.4,23.4,6.3,8.6,3.7
0500000US40065,40,065,Jackson County,8.3,8.9,27.6,23.8,10.5,13.2,7.6
0500000US40081,40,081,Lincoln County,3.2,10.5,39.2,24.6,7.4,10.8,4.3
0500000US41047,41,047,Marion County,7.3,7.5,27.7,26.3,8.4,15.0,7.8
0500000US41029,41,029,Jackson County,3.5,6.9,26.3,28.0,8.0,17.0,10.4
0500000US41023,41,023,Grant County,3.1,8.1,33.3,27.3,9.4,10.7,8.2
0500000US41031,41,031,Jefferson County,4.1,9.9,29.6,29.3,8.7,12.2,6.2
0500000US41005,41,005,Clackamas County,2.4,4.4,21.3,25.7,9.5,23.8,13.0
0500000US41043,41,043,Linn County,3.0,7.1,30.0,30.5,9.9,13.5,6.1
0500000US41057,41,057,Tillamook County,3.2,6.4,31.5,29.3,8.5,12.5,8.5
0500000US41001,41,001,Baker County,2.0,8.4,32.9,27.2,7.2,15.0,7.3
0500000US41033,41,033,Josephine County,2.1,7.7,30.9,32.8,9.3,10.6,6.6
0500000US41059,41,059,Umatilla County,8.7,9.1,28.5,27.4,10.0,10.1,6.1
0500000US41041,41,041,Lincoln County,2.2,7.2,27.5,29.9,9.1,14.2,9.9
0500000US41009,41,009,Columbia County,2.6,6.9,34.3,29.0,9.2,12.3,5.5
0500000US41055,41,055,Sherman County,1.9,6.8,33.0,27.9,11.1,13.5,6.0
0500000US41065,41,065,Wasco County,5.6,8.5,28.5,26.7,10.2,13.0,7.5
0500000US41039,41,039,Lane County,2.6,6.0,23.5,28.7,9.6,18.0,11.6
0500000US41045,41,045,Malheur County,7.6,11.5,30.3,27.9,8.9,9.1,4.8
0500000US41067,41,067,Washington County,3.9,4.5,17.5,21.7,8.7,27.4,16.4
0500000US41049,41,049,Morrow County,10.5,14.2,32.5,24.2,7.7,7.8,3.1
0500000US41007,41,007,Clatsop County,2.7,5.7,25.1,32.2,9.6,15.1,9.4
0500000US41015,41,015,Curry County,3.3,7.6,26.7,28.2,10.2,14.5,9.5
0500000US41021,41,021,Gilliam County,3.7,6.0,31.2,31.2,7.7,15.9,4.4
0500000US41037,41,037,Lake County,2.7,10.4,35.5,27.3,8.6,10.0,5.4
0500000US41061,41,061,Union County,2.4,5.3,32.7,26.0,8.9,16.5,8.3
0500000US42045,42,045,Delaware County,2.4,4.8,30.5,16.5,7.5,21.8,16.4
0500000US42119,42,119,Union County,5.3,8.3,38.8,14.6,7.4,13.5,12.0
0500000US42127,42,127,Wayne County,2.7,7.5,43.8,17.5,8.2,12.3,8.1
0500000US42043,42,043,Dauphin County,3.3,7.0,33.6,17.0,8.6,19.2,11.3
0500000US42053,42,053,Forest County,2.9,14.6,55.6,15.9,3.5,4.9,2.5
0500000US42089,42,089,Monroe County,3.4,7.3,35.4,21.3,8.2,15.6,8.8
0500000US42101,42,101,Philadelphia County,5.7,10.3,33.0,16.6,5.7,16.7,11.9
0500000US42129,42,129,Westmoreland County,1.7,4.2,37.5,17.1,10.9,18.2,10.3
0500000US42013,42,013,Blair County,2.3,6.8,45.4,15.8,8.9,14.0,6.8
0500000US42021,42,021,Cambria County,2.7,6.0,44.9,15.0,9.9,13.4,8.0
0500000US42011,42,011,Berks County,5.3,8.2,37.2,16.6,8.2,15.9,8.6
0500000US42061,42,061,Huntingdon County,2.8,8.1,49.2,15.4,7.6,11.3,5.7
0500000US42073,42,073,Lawrence County,2.7,7.1,43.4,16.3,9.0,14.3,7.1
0500000US42087,42,087,Mifflin County,5.5,9.3,51.8,13.9,7.0,8.8,3.7
0500000US42041,42,041,Cumberland County,2.4,5.3,32.9,15.7,7.9,22.1,13.8
0500000US42003,42,003,Allegheny County,1.6,4.1,27.8,16.1,9.7,23.8,16.9
0500000US42109,42,109,Snyder County,5.4,8.9,46.2,13.0,8.1,12.1,6.3
0500000US42115,42,115,Susquehanna County,2.3,8.5,45.5,17.2,8.6,11.2,6.6
0500000US42039,42,039,Crawford County,3.9,6.8,46.3,15.1,7.1,12.9,7.9
0500000US42049,42,049,Erie County,2.7,6.0,39.0,15.6,9.0,17.9,9.8
0500000US42057,42,057,Fulton County,3.7,9.0,52.2,14.2,7.5,7.4,6.1
0500000US42067,42,067,Juniata County,6.1,10.9,49.5,12.6,6.8,8.8,5.4
0500000US42107,42,107,Schuylkill County,3.0,8.4,46.6,15.7,10.1,10.7,5.5
0500000US42131,42,131,Wyoming County,1.6,5.5,47.4,17.0,9.0,12.7,6.9
0500000US42001,42,001,Adams County,4.0,7.4,40.5,17.1,8.6,12.8,9.6
0500000US42005,42,005,Armstrong County,2.7,7.9,48.0,15.2,9.9,10.8,5.4
0500000US42035,42,035,Clinton County,3.1,8.1,45.5,13.9,10.3,12.3,6.7
0500000US42025,42,025,Carbon County,2.9,7.5,45.5,16.5,10.9,10.2,6.6
0500000US42027,42,027,Centre County,1.9,3.7,30.0,12.3,7.3,23.4,21.3
0500000US42097,42,097,Northumberland County,3.6,9.3,50.0,12.6,8.5,10.3,5.8
0500000US42095,42,095,Northampton County,3.1,6.3,34.8,17.3,9.2,18.5,10.7
0500000US42023,42,023,Cameron County,1.3,7.7,47.4,18.3,9.5,11.7,4.2
0500000US42121,42,121,Venango County,3.3,6.9,48.4,15.5,8.2,11.8,5.9
0500000US42007,42,007,Beaver County,1.8,5.0,38.2,19.1,12.2,16.2,7.5
0500000US42017,42,017,Bucks County,1.9,4.3,28.8,16.7,7.9,24.0,16.4
0500000US42069,42,069,Lackawanna County,2.9,6.3,36.8,17.1,9.3,17.5,10.2
0500000US42083,42,083,McKean County,1.7,7.2,47.8,16.4,8.7,11.4,6.7
0500000US42051,42,051,Fayette County,3.0,8.4,49.2,14.1,9.0,11.1,5.1
0500000US42091,42,091,Montgomery County,2.0,3.8,23.8,14.6,7.0,27.4,21.4
0500000US42059,42,059,Greene County,3.3,9.3,46.4,15.0,7.8,12.1,6.1
0500000US42075,42,075,Lebanon County,4.3,8.6,44.2,15.2,7.3,12.9,7.5
0500000US42079,42,079,Luzerne County,3.1,7.5,38.9,17.5,9.8,14.5,8.7
0500000US42093,42,093,Montour County,2.7,6.6,40.9,11.1,5.9,17.6,15.2
0500000US42037,42,037,Columbia County,2.4,7.6,43.4,15.4,8.7,14.1,8.4
0500000US42019,42,019,Butler County,1.4,4.0,33.2,16.0,10.0,22.8,12.6
0500000US42065,42,065,Jefferson County,3.5,6.9,50.1,13.4,9.8,10.6,5.8
0500000US42071,42,071,Lancaster County,6.9,8.2,35.8,14.7,7.4,17.1,9.8
0500000US42099,42,099,Perry County,3.3,9.2,46.5,15.7,8.9,11.2,5.2
0500000US42105,42,105,Potter County,2.9,9.0,47.5,17.0,8.2,9.6,5.9
0500000US42117,42,117,Tioga County,2.3,7.9,45.4,16.8,8.6,12.1,7.0
0500000US44007,44,007,Providence County,7.1,8.0,30.9,18.2,7.7,17.0,11.2
0500000US44001,44,001,Bristol County,3.6,6.3,19.9,15.5,7.6,25.2,21.9
0500000US44005,44,005,Newport County,2.4,4.0,21.7,16.6,7.4,28.6,19.3
0500000US45003,45,003,Aiken County,4.2,8.4,32.2,20.7,8.0,16.9,9.5
0500000US45071,45,071,Newberry County,6.6,12.4,36.0,17.1,10.9,11.3,5.7
0500000US45037,45,037,Edgefield County,6.5,11.1,37.1,19.1,8.4,10.7,7.1
0500000US45027,45,027,Clarendon County,6.1,14.1,37.3,19.3,7.6,9.9,5.6
0500000US45029,45,029,Colleton County,3.6,9.7,44.1,15.7,11.6,9.8,5.5
0500000US45085,45,085,Sumter County,5.2,11.2,31.0,24.3,9.9,11.5,7.0
0500000US45063,45,063,Lexington County,3.5,6.9,28.7,21.5,9.3,19.5,10.5
0500000US45011,45,011,Barnwell County,7.5,11.4,35.7,20.9,12.9,7.7,3.8
0500000US45015,45,015,Berkeley County,3.4,7.8,29.7,24.3,10.9,15.9,7.9
0500000US45031,45,031,Darlington County,6.1,11.9,35.4,20.7,8.8,11.0,6.1
0500000US45043,45,043,Georgetown County,4.2,8.7,29.0,21.6,9.3,16.9,10.3
0500000US45091,45,091,York County,3.4,7.0,25.9,21.5,10.2,21.7,10.3
0500000US45007,45,007,Anderson County,5.1,10.4,31.3,20.8,11.1,13.6,7.7
0500000US45025,45,025,Chesterfield County,8.5,15.4,40.4,17.9,7.7,6.7,3.4
0500000US45047,45,047,Greenwood County,5.8,10.5,30.8,17.7,11.7,15.3,8.2
0500000US45051,45,051,Horry County,2.8,7.4,32.8,23.2,10.3,15.5,8.1
0500000US45055,45,055,Kershaw County,3.6,9.9,36.9,20.2,9.5,12.1,7.7
0500000US45075,45,075,Orangeburg County,4.4,10.0,32.3,20.2,13.6,11.6,7.9
0500000US45001,45,001,Abbeville County,6.6,13.2,34.6,18.3,11.4,11.4,4.5
0500000US45009,45,009,Bamberg County,3.6,14.1,33.2,15.6,14.7,11.6,7.1
0500000US45017,45,017,Calhoun County,4.4,10.0,37.2,20.7,8.6,13.2,6.0
0500000US45033,45,033,Dillon County,9.2,15.9,38.4,17.9,7.4,7.2,4.0
0500000US45079,45,079,Richland County,2.7,6.2,22.4,22.3,8.6,22.3,15.4
0500000US45039,45,039,Fairfield County,5.5,11.9,39.3,19.3,6.9,12.7,4.3
0500000US45049,45,049,Hampton County,5.0,12.6,46.9,15.7,8.4,8.5,2.9
0500000US45045,45,045,Greenville County,4.4,7.9,24.7,19.9,9.0,21.6,12.6
0500000US45057,45,057,Lancaster County,3.9,9.7,31.9,18.6,9.0,17.6,9.3
0500000US45035,45,035,Dorchester County,3.1,6.8,27.7,22.9,11.6,18.3,9.6
0500000US45041,45,041,Florence County,4.7,10.7,33.1,18.9,9.5,14.7,8.4
0500000US45059,45,059,Laurens County,6.6,12.9,35.0,20.3,9.8,10.1,5.3
0500000US45065,45,065,McCormick County,5.6,13.2,32.9,18.6,9.6,13.7,6.5
0500000US45077,45,077,Pickens County,5.0,10.1,30.1,20.3,10.0,14.2,10.3
0500000US45087,45,087,Union County,6.1,12.5,39.8,19.2,10.3,7.6,4.5
0500000US45089,45,089,Williamsburg County,7.1,12.2,41.9,17.7,8.5,8.5,4.2
0500000US46003,46,003,Aurora County,10.0,3.2,33.6,17.4,15.4,16.3,4.3
0500000US46051,46,051,Grant County,3.3,5.8,43.6,17.1,12.8,13.9,3.5
0500000US46123,46,123,Tripp County,3.6,5.8,40.4,19.4,9.3,16.9,4.6
0500000US46071,46,071,Jackson County,3.9,13.4,33.3,20.3,8.5,14.7,5.9
0500000US46099,46,099,Minnehaha County,3.3,4.5,27.2,21.1,12.0,22.3,9.6
0500000US46033,46,033,Custer County,2.2,3.7,30.6,23.8,14.7,17.4,7.6
0500000US46069,46,069,Hyde County,3.8,4.1,42.8,16.3,10.5,16.7,5.8
0500000US46025,46,025,Clark County,3.6,5.3,40.3,22.5,9.7,15.8,2.8
0500000US46049,46,049,Faulk County,2.5,4.7,33.3,19.7,10.8,16.3,12.6
0500000US46077,46,077,Kingsbury County,3.6,5.1,37.9,19.3,11.4,16.4,6.4
0500000US46129,46,129,Walworth County,3.3,6.6,38.5,18.3,10.0,17.9,5.3
0500000US46027,46,027,Clay County,1.4,2.7,21.7,19.7,6.0,25.0,23.4
0500000US46037,46,037,Day County,5.3,5.1,37.8,19.5,11.7,15.7,4.9
0500000US46043,46,043,Douglas County,7.9,4.5,36.6,21.4,12.6,10.6,6.4
0500000US46063,46,063,Harding County,2.6,4.8,32.9,22.9,10.6,21.7,4.4
0500000US46089,46,089,McPherson County,9.2,7.4,33.1,22.6,11.4,12.6,3.8
0500000US46109,46,109,Roberts County,4.1,7.4,35.6,21.6,14.0,11.8,5.4
0500000US46119,46,119,Sully County,1.4,3.3,34.7,26.0,9.1,21.6,3.8
0500000US46083,46,083,Lincoln County,2.2,3.0,21.7,20.2,13.6,27.3,12.1
0500000US46079,46,079,Lake County,2.4,5.3,34.7,16.6,8.1,23.8,9.1
0500000US46081,46,081,Lawrence County,1.9,4.4,30.0,21.5,7.4,23.7,10.9
0500000US46029,46,029,Codington County,3.1,4.9,36.8,20.0,13.6,16.9,4.7
0500000US46019,46,019,Butte County,2.4,7.0,42.2,22.6,5.1,16.6,4.1
0500000US46031,46,031,Corson County,2.9,14.0,34.2,20.2,11.7,13.9,3.0
0500000US46045,46,045,Edmunds County,6.0,3.7,35.3,19.3,10.1,17.9,7.6
0500000US46021,46,021,Campbell County,6.4,4.4,36.9,15.1,8.3,25.0,3.8
0500000US46007,46,007,Bennett County,4.4,13.6,32.1,23.9,7.5,15.5,2.9
0500000US46055,46,055,Haakon County,1.9,7.7,43.9,24.6,6.8,12.9,2.2
0500000US46075,46,075,Jones County,2.0,4.0,42.5,19.2,8.3,18.7,5.3
0500000US46093,46,093,Meade County,2.3,3.3,30.6,23.5,13.2,19.4,7.8
0500000US46125,46,125,Turner County,2.9,3.6,33.1,22.2,14.9,16.3,6.9
0500000US46013,46,013,Brown County,3.3,3.5,30.5,20.9,12.4,20.4,8.9
0500000US46061,46,061,Hanson County,3.9,3.2,38.2,18.5,16.1,16.1,4.0
0500000US46087,46,087,McCook County,5.1,7.2,34.1,16.3,13.9,17.0,6.4
0500000US46095,46,095,Mellette County,4.2,14.8,37.1,24.8,5.4,10.5,3.1
0500000US46105,46,105,Perkins County,3.1,3.1,37.1,21.6,15.1,13.6,6.3
0500000US46103,46,103,Pennington County,1.7,4.5,28.6,23.4,11.1,20.4,10.3
0500000US46127,46,127,Union County,2.2,5.9,27.7,21.0,12.7,18.3,12.1
0500000US46097,46,097,Miner County,7.2,4.6,36.0,21.6,10.4,15.4,4.8
0500000US46137,46,137,Ziebach County,3.6,12.3,37.6,18.3,11.9,13.7,2.6
0500000US46039,46,039,Deuel County,3.5,5.7,37.7,18.5,11.0,19.1,4.5
0500000US46009,46,009,Bon Homme County,6.2,6.1,36.4,20.0,12.9,12.3,6.1
0500000US46015,46,015,Brule County,8.7,3.7,30.7,20.1,12.0,16.8,7.9
0500000US46047,46,047,Fall River County,1.6,6.1,31.9,27.4,11.5,15.3,6.2
0500000US46053,46,053,Gregory County,4.1,6.6,34.4,24.8,9.6,15.6,4.9
0500000US46102,46,102,Oglala Lakota County,4.8,19.1,25.3,30.2,8.7,8.7,3.1
0500000US47119,47,119,Maury County,3.9,6.7,35.8,21.7,10.1,14.6,7.3
0500000US47173,47,173,Union County,11.0,12.8,46.0,16.0,5.7,5.2,3.4
0500000US47125,47,125,Montgomery County,2.2,5.4,29.1,26.6,9.6,18.3,9.0
0500000US47043,47,043,Dickson County,5.5,11.5,41.2,20.4,6.0,9.7,5.7
0500000US47129,47,129,Morgan County,6.1,12.6,50.3,17.0,6.6,4.7,2.6
0500000US47061,47,061,Grundy County,12.8,11.5,42.1,13.8,7.6,7.0,5.1
0500000US47123,47,123,Monroe County,9.3,11.8,40.2,18.3,7.7,8.6,4.2
0500000US47079,47,079,Henry County,4.9,9.1,47.2,17.3,4.5,10.1,7.0
0500000US47029,47,029,Cocke County,8.4,13.1,45.4,16.9,5.5,6.8,4.0
0500000US47033,47,033,Crockett County,6.8,12.0,41.9,20.6,5.6,7.6,5.4
0500000US47041,47,041,DeKalb County,6.8,13.2,42.2,15.8,6.3,10.6,5.0
0500000US47095,47,095,Lake County,10.3,16.1,43.8,15.1,4.2,6.8,3.6
0500000US47093,47,093,Knox County,2.7,6.3,25.8,20.6,7.9,22.1,14.6
0500000US47101,47,101,Lewis County,4.8,10.6,41.3,23.6,8.3,8.4,3.1
0500000US47107,47,107,McMinn County,5.5,9.8,42.6,18.6,7.8,10.4,5.4
0500000US47117,47,117,Marshall County,5.7,9.5,42.2,20.3,7.9,10.1,4.3
0500000US47131,47,131,Obion County,7.3,9.3,44.8,18.4,5.2,9.8,5.2
0500000US47143,47,143,Rhea County,8.0,13.7,37.1,19.3,6.7,9.9,5.3
0500000US47151,47,151,Scott County,8.4,12.8,45.0,18.0,6.5,5.3,4.0
0500000US47167,47,167,Tipton County,4.0,9.1,38.5,24.2,7.5,10.2,6.5
0500000US47001,47,001,Anderson County,5.5,7.8,33.1,23.0,7.2,12.8,10.6
0500000US47045,47,045,Dyer County,7.3,10.0,37.3,20.0,8.4,11.1,5.8
0500000US47049,47,049,Fentress County,9.7,10.5,44.3,16.2,5.7,9.1,4.5
0500000US47053,47,053,Gibson County,5.8,9.3,38.8,21.6,6.6,11.3,6.5
0500000US47065,47,065,Hamilton County,3.5,7.3,27.5,22.0,8.5,20.1,11.1
0500000US47105,47,105,Loudon County,6.1,8.2,33.8,19.1,6.5,16.4,9.9
0500000US47149,47,149,Rutherford County,2.9,5.8,28.3,23.0,8.0,22.3,9.7
0500000US47159,47,159,Smith County,6.9,7.9,46.9,18.1,7.8,7.3,5.0
0500000US47189,47,189,Wilson County,3.0,5.9,29.9,22.3,8.3,21.2,9.4
0500000US47163,47,163,Sullivan County,4.9,8.5,34.7,20.7,8.3,14.1,8.7
0500000US47177,47,177,Warren County,7.8,13.1,43.0,16.8,5.3,8.5,5.5
0500000US47179,47,179,Washington County,4.0,7.4,28.8,20.9,6.7,19.3,13.1
0500000US47005,47,005,Benton County,6.7,12.5,46.5,17.6,4.2,8.0,4.5
0500000US47013,47,013,Campbell County,9.7,14.7,40.9,17.5,5.2,7.4,4.5
0500000US47015,47,015,Cannon County,6.4,9.5,48.5,17.8,4.0,8.2,5.6
0500000US47047,47,047,Fayette County,3.3,10.1,33.1,25.0,6.9,14.9,6.8
0500000US47067,47,067,Hancock County,9.8,13.9,42.6,17.9,4.3,4.8,6.8
0500000US47091,47,091,Johnson County,8.0,12.5,41.9,18.0,8.4,7.7,3.6
0500000US47103,47,103,Lincoln County,5.7,11.2,40.7,17.3,6.4,12.7,6.0
0500000US47127,47,127,Moore County,5.8,8.6,42.0,17.0,5.9,12.8,7.9
0500000US47051,47,051,Franklin County,4.9,7.8,40.0,18.9,7.6,12.3,8.5
0500000US47009,47,009,Blount County,3.8,7.1,34.8,21.7,8.6,15.6,8.4
0500000US47019,47,019,Carter County,6.7,10.5,39.4,21.5,5.1,10.7,6.1
0500000US47057,47,057,Grainger County,10.5,10.5,44.1,16.4,8.0,7.1,3.4
0500000US47097,47,097,Lauderdale County,7.1,15.9,44.6,18.8,4.9,5.3,3.4
0500000US47099,47,099,Lawrence County,7.9,9.5,44.8,17.8,7.5,7.3,5.2
0500000US47115,47,115,Marion County,7.9,11.0,39.5,21.7,8.3,8.2,3.4
0500000US47133,47,133,Overton County,11.3,9.2,45.2,16.7,4.6,8.5,4.6
0500000US47165,47,165,Sumner County,3.6,6.4,31.1,23.7,8.2,18.3,8.6
0500000US47169,47,169,Trousdale County,7.2,12.6,34.8,23.1,5.5,10.9,5.9
0500000US47187,47,187,Williamson County,1.8,2.6,13.5,16.4,6.7,37.2,21.8
0500000US47027,47,027,Clay County,8.7,10.7,46.1,15.6,4.3,9.3,5.3
0500000US47059,47,059,Greene County,7.0,9.4,42.4,19.6,6.2,9.8,5.6
0500000US47157,47,157,Shelby County,4.1,7.7,27.5,23.2,6.3,18.8,12.3
0500000US47175,47,175,Van Buren County,10.8,9.3,49.8,16.7,4.9,5.1,3.4
0500000US47077,47,077,Henderson County,6.5,12.3,40.2,19.0,8.2,10.0,3.8
0500000US47081,47,081,Hickman County,6.4,14.0,44.5,18.5,5.6,7.4,3.5
0500000US47089,47,089,Jefferson County,6.3,9.3,38.9,21.6,7.6,9.9,6.5
0500000US47153,47,153,Sequatchie County,7.0,10.5,39.2,19.9,8.8,9.1,5.4
0500000US47155,47,155,Sevier County,6.0,10.1,36.4,22.6,7.7,11.1,6.0
0500000US47017,47,017,Carroll County,7.4,10.5,41.6,19.0,4.3,10.2,6.9
0500000US47023,47,023,Chester County,3.4,10.3,40.7,23.3,5.9,10.2,6.1
0500000US47037,47,037,Davidson County,4.6,6.9,22.7,19.2,6.4,25.4,14.9
0500000US47087,47,087,Jackson County,10.3,11.3,46.8,15.9,6.7,5.8,3.2
0500000US47135,47,135,Perry County,9.4,16.5,35.5,20.5,6.7,6.5,5.0
0500000US47145,47,145,Roane County,3.8,8.0,37.1,22.0,9.6,11.7,7.7
0500000US47121,47,121,Meigs County,5.1,10.5,45.4,20.6,7.9,5.8,4.8
0500000US47063,47,063,Hamblen County,8.3,10.4,40.3,17.6,7.3,10.2,5.9
0500000US47075,47,075,Haywood County,5.3,12.7,45.1,19.6,4.8,7.3,5.3
0500000US48143,48,143,Erath County,5.9,8.0,23.4,26.5,6.5,19.6,10.1
0500000US48039,48,039,Brazoria County,5.6,6.7,25.3,24.4,8.3,19.1,10.7
0500000US48345,48,345,Motley County,2.4,11.4,30.1,33.1,6.3,13.8,2.9
0500000US48129,48,129,Donley County,4.4,7.4,31.9,30.0,6.6,14.0,5.7
0500000US48013,48,013,Atascosa County,11.3,11.4,39.9,19.2,4.9,9.3,4.0
0500000US48083,48,083,Coleman County,6.8,11.4,34.1,26.1,6.1,10.4,5.2
0500000US48353,48,353,Nolan County,8.5,10.4,33.1,24.6,7.9,11.5,4.0
0500000US48229,48,229,Hudspeth County,26.6,19.5,30.7,11.7,4.6,6.3,0.6
0500000US48325,48,325,Medina County,7.5,9.5,30.9,24.6,7.6,12.9,6.9
0500000US48475,48,475,Ward County,11.4,9.8,35.2,26.0,3.9,9.6,4.0
0500000US48213,48,213,Henderson County,6.3,10.2,33.7,24.9,6.7,12.1,6.1
0500000US48203,48,203,Harrison County,4.8,10.2,34.3,24.3,7.1,13.3,5.8
0500000US48327,48,327,Menard County,11.3,7.1,35.1,23.5,5.2,10.2,7.6
0500000US48277,48,277,Lamar County,5.0,10.4,33.6,25.4,8.0,12.5,5.1
0500000US48149,48,149,Fayette County,9.1,6.7,40.3,19.4,6.4,13.5,4.6
0500000US48491,48,491,Williamson County,3.1,3.6,20.4,23.1,8.6,27.3,13.9
0500000US48373,48,373,Polk County,6.7,13.1,36.7,23.1,6.5,10.3,3.7
0500000US48391,48,391,Refugio County,8.1,11.2,36.7,22.5,9.7,8.5,3.3
0500000US48055,48,055,Caldwell County,9.8,11.5,37.3,21.2,5.5,10.0,4.7
0500000US48487,48,487,Wilbarger County,9.5,12.0,33.7,21.5,7.2,12.4,3.7
0500000US48383,48,383,Reagan County,9.8,10.4,38.5,27.1,3.6,7.6,3.0
0500000US48189,48,189,Hale County,12.2,11.6,33.9,20.8,4.9,11.5,5.0
0500000US48419,48,419,Shelby County,10.8,14.2,33.4,21.9,5.3,10.9,3.6
0500000US48399,48,399,Runnels County,11.1,10.3,34.9,19.6,5.7,14.8,3.4
0500000US48407,48,407,San Jacinto County,6.4,9.7,49.5,19.4,4.2,7.2,3.7
0500000US48451,48,451,Tom Green County,6.0,8.3,30.5,23.7,7.3,16.6,7.6
0500000US48469,48,469,Victoria County,7.1,9.7,30.4,24.0,8.7,13.9,6.2
0500000US48473,48,473,Waller County,9.5,9.6,32.4,23.0,5.6,13.6,6.3
0500000US48485,48,485,Wichita County,5.1,8.4,31.6,23.7,8.1,15.7,7.3
0500000US48493,48,493,Wilson County,6.0,7.4,35.9,22.6,7.6,13.4,7.1
0500000US48219,48,219,Hockley County,12.0,12.1,26.6,24.3,11.1,9.6,4.4
0500000US48323,48,323,Maverick County,26.4,13.9,21.9,18.8,6.5,9.3,3.3
0500000US48329,48,329,Midland County,6.4,9.7,25.9,22.6,8.0,19.6,7.8
0500000US48297,48,297,Live Oak County,9.0,11.8,34.5,25.6,6.0,8.5,4.7
0500000US48299,48,299,Llano County,4.7,9.3,25.9,26.8,7.6,18.4,7.3
0500000US48147,48,147,Fannin County,5.0,10.0,35.8,25.6,6.8,11.0,5.8
0500000US48255,48,255,Karnes County,11.3,12.5,36.6,19.2,5.9,11.1,3.3
0500000US48041,48,041,Brazos County,6.6,6.7,19.6,19.3,6.9,21.8,19.1
0500000US48067,48,067,Cass County,3.5,11.0,43.3,18.6,7.2,11.1,5.3
0500000US48165,48,165,Gaines County,27.9,10.9,29.4,14.2,5.2,9.1,3.3
0500000US48179,48,179,Gray County,7.5,12.4,32.3,26.1,8.3,10.2,3.1
0500000US48313,48,313,Madison County,8.8,11.2,38.7,22.9,4.7,10.0,3.6
0500000US48237,48,237,Jack County,7.8,12.1,39.6,21.2,6.7,8.3,4.3
0500000US48259,48,259,Kendall County,3.7,3.2,21.2,23.1,7.9,27.9,13.0
0500000US48035,48,035,Bosque County,5.7,9.2,35.7,23.0,7.9,12.9,5.6
0500000US48029,48,029,Bexar County,7.5,8.6,25.2,23.0,8.0,17.5,10.0
0500000US48017,48,017,Bailey County,13.1,12.8,35.2,16.6,4.6,14.1,3.6
0500000US48023,48,023,Baylor County,3.9,7.6,32.5,27.2,9.1,15.1,4.5
0500000US48061,48,061,Cameron County,19.6,13.3,26.0,16.9,7.0,12.2,5.1
0500000US48121,48,121,Denton County,3.6,4.0,18.1,22.3,7.6,30.0,14.5
0500000US48477,48,477,Washington County,6.3,7.9,32.6,21.4,6.8,16.2,8.7
0500000US48343,48,343,Morris County,4.3,7.3,40.8,28.2,3.9,9.9,5.6
0500000US48429,48,429,Stephens County,6.6,16.4,29.8,23.7,6.9,11.1,5.5
0500000US48201,48,201,Harris County,10.7,8.4,23.2,20.3,6.5,19.8,11.2
0500000US48003,48,003,Andrews County,13.5,11.9,36.7,20.4,7.1,6.6,3.8
0500000US48171,48,171,Gillespie County,5.3,5.3,30.6,19.8,5.1,24.8,9.0
0500000US48177,48,177,Gonzales County,12.1,12.0,41.4,17.7,4.5,9.0,3.3
0500000US48305,48,305,Lynn County,10.2,13.7,29.6,23.8,4.5,13.8,4.4
0500000US48503,48,503,Young County,4.8,11.5,35.1,25.3,3.8,13.8,5.8
0500000US48505,48,505,Zapata County,25.7,14.4,29.5,15.9,4.2,7.3,3.0
0500000US48221,48,221,Hood County,4.4,6.2,30.0,26.9,6.4,17.4,8.7
0500000US48223,48,223,Hopkins County,7.1,9.2,36.2,23.1,6.1,12.5,5.8
0500000US48357,48,357,Ochiltree County,12.5,12.2,31.4,21.8,6.8,11.8,3.3
0500000US48269,48,269,King County,5.0,9.4,37.7,24.5,5.0,10.7,7.5
0500000US48275,48,275,Knox County,9.8,9.7,32.4,22.5,5.8,13.7,5.9
