geo_id,state_id,county_id,county_name,sex_total_men,sex_total_women
0500000US05063,05,063,Independence County,18092,19172
0500000US05053,05,053,Grant County,8870,9216
0500000US05045,05,045,Faulkner County,59911,62505
0500000US05089,05,089,Marion County,7990,8448
0500000US05129,05,129,Searcy County,3981,3942
0500000US05033,05,033,Crawford County,30761,31711
0500000US05059,05,059,Hot Spring County,17418,16102
0500000US05087,05,087,Madison County,8038,8038
0500000US05061,05,061,Howard County,6440,6949
0500000US05093,05,093,Mississippi County,20876,21955
0500000US05139,05,139,Union County,19332,20400
0500000US39055,39,055,Geauga County,46425,47536
0500000US39085,39,085,Lake County,112379,117673
0500000US39023,39,023,Clark County,65405,69793
0500000US39075,39,075,Holmes County,21874,21985
0500000US39111,39,111,Monroe County,7012,7078
0500000US39165,39,165,Warren County,114030,112534
0500000US39005,39,005,Ashland County,26101,27376
0500000US40133,40,133,Seminole County,12278,12793
0500000US40011,40,011,Blaine County,5038,4596
0500000US40029,40,029,Coal County,2818,2800
0500000US40073,40,073,Kingfisher County,7800,7818
0500000US40095,40,095,Marshall County,8117,8259
0500000US40105,40,105,Nowata County,5125,5258
0500000US40131,40,131,Rogers County,45246,45568
0500000US40003,40,003,Alfalfa County,3477,2380
0500000US40027,40,027,Cleveland County,138143,138590
0500000US40005,40,005,Atoka County,7306,6568
0500000US40043,40,043,Dewey County,2449,2469
0500000US40083,40,083,Logan County,22846,23198
0500000US40147,40,147,Washington County,25253,26748
0500000US40061,40,061,Haskell County,6311,6393
0500000US40111,40,111,Okmulgee County,19160,19729
0500000US40067,40,067,Jefferson County,3104,3119
0500000US40049,40,049,Garvin County,13807,14016
0500000US40123,40,123,Pontotoc County,18768,19590
0500000US40063,40,063,Hughes County,7184,6276
0500000US40031,40,031,Comanche County,63585,58976
0500000US40117,40,117,Pawnee County,8216,8212
0500000US41019,41,019,Douglas County,53470,54853
0500000US41053,41,053,Polk County,39563,41864
0500000US41017,41,017,Deschutes County,89209,91431
0500000US41071,41,071,Yamhill County,51894,51926
0500000US41035,41,035,Klamath County,33142,33168
0500000US41003,41,003,Benton County,45317,44463
0500000US41013,41,013,Crook County,10916,11421
0500000US41025,41,025,Harney County,3657,3571
0500000US41063,41,063,Wallowa County,3402,3522
0500000US41069,41,069,Wheeler County,728,698
0500000US41011,41,011,Coos County,31042,32266
0500000US41027,41,027,Hood River County,11528,11603
0500000US41051,41,051,Multnomah County,395653,402994
0500000US42055,42,055,Franklin County,75503,78248
0500000US42009,42,009,Bedford County,24200,24411
0500000US42111,42,111,Somerset County,39038,35911
0500000US42133,42,133,York County,219415,224599
0500000US42015,42,015,Bradford County,30206,31098
0500000US42029,42,029,Chester County,254746,262410
0500000US42063,42,063,Indiana County,42835,42920
0500000US42125,42,125,Washington County,101709,105838
0500000US42103,42,103,Pike County,28072,27426
0500000US42077,42,077,Lehigh County,177051,185562
0500000US42031,42,031,Clarion County,18962,19865
0500000US42033,42,033,Clearfield County,41905,38311
0500000US42081,42,081,Lycoming County,56457,58402
0500000US42123,42,123,Warren County,20013,20022
0500000US42047,42,047,Elk County,15423,15185
0500000US42085,42,085,Mercer County,55546,57084
0500000US42113,42,113,Sullivan County,3253,2924
0500000US44003,44,003,Kent County,79219,84642
0500000US44009,44,009,Washington County,61110,65132
0500000US45005,45,005,Allendale County,4913,4301
0500000US45023,45,023,Chester County,15747,16579
0500000US45067,45,067,Marion County,14655,16907
0500000US45073,45,073,Oconee County,37801,38895
0500000US45019,45,019,Charleston County,191191,203517
0500000US45069,45,069,Marlboro County,14236,12895
0500000US45021,45,021,Cherokee County,27529,29182
0500000US45053,45,053,Jasper County,14070,13830
0500000US45061,45,061,Lee County,9164,8442
0500000US45083,45,083,Spartanburg County,146535,155660
0500000US45013,45,013,Beaufort County,89979,92679
0500000US45081,45,081,Saluda County,10200,10099
0500000US46067,46,067,Hutchinson County,3605,3710
0500000US46017,46,017,Buffalo County,1018,1035
0500000US46041,46,041,Dewey County,2869,2910
0500000US46065,46,065,Hughes County,8610,9007
0500000US46111,46,111,Sanborn County,1233,1155
0500000US46059,46,059,Hand County,1674,1627
0500000US46135,46,135,Yankton County,11705,11012
0500000US46005,46,005,Beadle County,9460,8914
0500000US46035,46,035,Davison County,9963,9938
0500000US46073,46,073,Jerauld County,996,1033
0500000US46117,46,117,Stanley County,1549,1448
0500000US46107,46,107,Potter County,1179,1147
0500000US46023,46,023,Charles Mix County,4693,4651
0500000US46091,46,091,Marshall County,2527,2368
0500000US46101,46,101,Moody County,3302,3204
0500000US46121,46,121,Todd County,4979,5167
0500000US46085,46,085,Lyman County,2017,1852
0500000US46115,46,115,Spink County,3280,3263
0500000US46011,46,011,Brookings County,17538,16701
0500000US46057,46,057,Hamlin County,3091,2909
0500000US47083,47,083,Houston County,4066,4110
0500000US47071,47,071,Hardin County,12606,13165
0500000US47069,47,069,Hardeman County,14088,11474
0500000US47139,47,139,Polk County,8369,8413
0500000US47185,47,185,White County,12982,13598
0500000US47171,47,171,Unicoi County,8895,8885
0500000US47183,47,183,Weakley County,16541,17085
0500000US47007,47,007,Bledsoe County,8517,6085
0500000US47031,47,031,Coffee County,26640,27891
0500000US47073,47,073,Hawkins County,27582,28820
0500000US47111,47,111,Macon County,11544,11943
0500000US47147,47,147,Robertson County,34287,35057
0500000US47021,47,021,Cheatham County,19817,20112
0500000US47055,47,055,Giles County,14246,14921
0500000US47113,47,113,Madison County,46137,51545
0500000US47137,47,137,Pickett County,2575,2513
0500000US47181,47,181,Wayne County,9186,7463
0500000US47003,47,003,Bedford County,23409,24149
0500000US47035,47,035,Cumberland County,28746,29888
0500000US47025,47,025,Claiborne County,15361,16252
0500000US47085,47,085,Humphreys County,9013,9305
0500000US47141,47,141,Putnam County,37707,38733
0500000US47161,47,161,Stewart County,6631,6670
0500000US47039,47,039,Decatur County,5788,5895
0500000US47109,47,109,McNairy County,12685,13218
0500000US47011,47,011,Bradley County,50905,53652
0500000US48267,48,267,Kimble County,2154,2254
0500000US48467,48,467,Van Zandt County,26619,27749
0500000US48317,48,317,Martin County,2934,2680
0500000US48501,48,501,Yoakum County,4438,4133
0500000US48387,48,387,Red River County,5986,6289
0500000US48435,48,435,Sutton County,2116,1749
0500000US48459,48,459,Upshur County,20224,20545
0500000US48481,48,481,Wharton County,20395,21156
0500000US48033,48,033,Borden County,346,319
0500000US48315,48,315,Marion County,4915,5168
0500000US48181,48,181,Grayson County,62737,65823
0500000US48363,48,363,Palo Pinto County,13987,14330
0500000US48123,48,123,DeWitt County,10577,9858
0500000US48059,48,059,Callahan County,6763,7007
0500000US48183,48,183,Gregg County,60208,63286
0500000US48303,48,303,Lubbock County,148631,152823
0500000US48257,48,257,Kaufman County,58360,60550
0500000US48153,48,153,Floyd County,2885,2987
0500000US48071,48,071,Chambers County,20377,19915
0500000US48027,48,027,Bell County,170918,171318
0500000US48233,48,233,Hutchinson County,10797,10774
0500000US48361,48,361,Orange County,41630,42417
0500000US48495,48,495,Winkler County,3977,3825
0500000US48053,48,053,Burnet County,22642,23108
0500000US48113,48,113,Dallas County,1275226,1311326
0500000US48311,48,311,McMullen County,387,275
0500000US48251,48,251,Johnson County,81568,81907
0500000US48205,48,205,Hartley County,3411,2356
0500000US48293,48,293,Limestone County,12056,11459
0500000US48367,48,367,Parker County,64448,65354
0500000US48109,48,109,Culberson County,1231,1010
0500000US48169,48,169,Garza County,4070,2218
0500000US48453,48,453,Travis County,607356,595810
0500000US48087,48,087,Collingsworth County,1496,1500
0500000US48279,48,279,Lamb County,6710,6552
0500000US48301,48,301,Loving County,58,44
0500000US28117,28,117,Prentiss County,12304,13056
0500000US28059,28,059,Jackson County,70065,71949
0500000US28143,28,143,Tunica County,4659,5511
0500000US28021,28,021,Claiborne County,4312,4808
0500000US28075,28,075,Lauderdale County,37617,39706
0500000US28127,28,127,Simpson County,13115,13958
0500000US28007,28,007,Attala County,8826,9755
0500000US28027,28,027,Coahoma County,11006,12796
0500000US28147,28,147,Walthall County,7108,7493
0500000US28115,28,115,Pontotoc County,15304,16011
0500000US28003,28,003,Alcorn County,18287,18893
0500000US28033,28,033,DeSoto County,85174,90958
0500000US29129,29,129,Mercer County,1834,1830
0500000US29047,29,047,Clay County,117296,121868
0500000US29065,29,065,Dent County,7692,7812
0500000US29227,29,227,Worth County,981,1059
0500000US29510,29,510,St. Louis city,150532,160741
0500000US29023,29,023,Butler County,20823,21910
0500000US29087,29,087,Holt County,2197,2259
0500000US29139,29,139,Montgomery County,5764,5781
0500000US29207,29,207,Stoddard County,14365,15147
0500000US29221,29,221,Washington County,12835,12096
0500000US29063,29,063,DeKalb County,7947,4617
0500000US29107,29,107,Lafayette County,16106,16483
0500000US29197,29,197,Schuyler County,2219,2283
0500000US29029,29,029,Camden County,22328,22768
0500000US29097,29,097,Jasper County,58223,61015
0500000US29119,29,119,McDonald County,11635,11192
0500000US29167,29,167,Polk County,15435,16114
0500000US29179,29,179,Reynolds County,3238,3077
0500000US29201,29,201,Scott County,18712,20017
0500000US29011,29,011,Barton County,5865,5985
0500000US29051,29,051,Cole County,38731,38009
0500000US29073,29,073,Gasconade County,7373,7373
0500000US29121,29,121,Macon County,7683,7571
0500000US29155,29,155,Pemiscot County,8022,9009
0500000US29203,29,203,Shannon County,4012,4234
0500000US29067,29,067,Douglas County,6700,6674
0500000US29083,29,083,Henry County,10643,11122
0500000US29109,29,109,Lawrence County,18995,19138
0500000US30015,30,015,Chouteau County,2839,2950
0500000US30053,30,053,Lincoln County,9678,9680
0500000US30103,30,103,Treasure County,384,393
0500000US30097,30,097,Sweet Grass County,1770,1883
0500000US30079,30,079,Prairie County,673,669
0500000US30035,30,035,Glacier County,6855,6844
0500000US30037,30,037,Golden Valley County,355,369
0500000US30095,30,095,Stillwater County,4693,4717
0500000US30039,30,039,Granite County,1696,1573
0500000US30057,30,057,Madison County,4261,3957
0500000US30091,30,091,Sheridan County,1794,1780
0500000US30003,30,003,Big Horn County,6572,6804
0500000US30049,30,049,Lewis and Clark County,33186,33891
0500000US30063,30,063,Missoula County,58372,57611
0500000US30013,30,013,Cascade County,41269,40477
0500000US30033,30,033,Garfield County,605,536
0500000US30077,30,077,Powell County,4310,2551
0500000US30031,30,031,Gallatin County,54246,50483
0500000US30001,30,001,Beaverhead County,4748,4645
0500000US30065,30,065,Musselshell County,2399,2408
0500000US31161,31,161,Sheridan County,2566,2668
0500000US31129,31,129,Nuckolls County,2140,2135
0500000US31063,31,063,Frontier County,1326,1283
0500000US31055,31,055,Douglas County,273743,281249
0500000US31029,31,029,Chase County,1865,1869
0500000US31005,31,005,Arthur County,205,213
0500000US31061,31,061,Franklin County,1490,1516
0500000US31095,31,095,Jefferson County,3486,3702
0500000US31115,31,115,Loup County,291,294
0500000US31137,31,137,Phelps County,4578,4542
0500000US31157,31,157,Scotts Bluff County,17575,18680
0500000US31105,31,105,Kimball County,1855,1812
0500000US31121,31,121,Merrick County,3919,3884
0500000US31021,31,021,Burt County,3209,3319
0500000US31039,31,039,Cuming County,4505,4486
0500000US31075,31,075,Grant County,380,338
0500000US31085,31,085,Hayes County,495,448
0500000US31027,31,027,Cedar County,4329,4194
0500000US31097,31,097,Johnson County,3097,2100
0500000US31071,31,071,Garfield County,969,1006
0500000US31133,31,133,Pawnee County,1277,1399
0500000US31183,31,183,Wheeler County,435,387
0500000US31185,31,185,York County,6693,7106
0500000US31037,31,037,Colfax County,5870,4890
0500000US31113,31,113,Logan County,462,424
0500000US31143,31,143,Polk County,2540,2715
0500000US31017,31,017,Brown County,1430,1558
0500000US32015,32,015,Lander County,3347,2399
0500000US32011,32,011,Eureka County,921,909
0500000US34021,34,021,Mercer County,180369,188393
0500000US34035,34,035,Somerset County,161296,168880
0500000US34001,34,001,Atlantic County,130026,138513
0500000US34023,34,023,Middlesex County,407247,419451
0500000US34009,34,009,Cape May County,45829,47876
0500000US34039,34,039,Union County,269450,283616
0500000US34019,34,019,Hunterdon County,62447,62604
0500000US35028,35,028,Los Alamos County,9353,9003
0500000US35061,35,061,Valencia County,38130,37826
0500000US35001,35,001,Bernalillo County,332271,345421
0500000US35011,35,011,De Baca County,1052,1008
0500000US35023,35,023,Hidalgo County,2149,2222
0500000US35043,35,043,Sandoval County,68955,71814
0500000US35009,35,009,Curry County,26109,24090
0500000US35021,35,021,Harding County,266,193
0500000US35045,35,045,San Juan County,63123,64332
0500000US35005,35,005,Chaves County,32600,32859
0500000US35059,35,059,Union County,2302,1873
0500000US35041,35,041,Roosevelt County,9523,9594
0500000US36005,36,005,Bronx County,676963,760909
0500000US36035,36,035,Fulton County,26847,26896
0500000US36083,36,083,Rensselaer County,78611,80820
0500000US36043,36,043,Herkimer County,30918,31587
0500000US36089,36,089,St. Lawrence County,55780,53778
0500000US36113,36,113,Warren County,31698,32782
0500000US36027,36,027,Dutchess County,146174,147720
0500000US36055,36,055,Monroe County,359374,384874
0500000US36111,36,111,Ulster County,88774,90529
0500000US36051,36,051,Livingston County,32050,31857
0500000US36039,36,039,Greene County,24903,22714
0500000US36003,36,003,Allegany County,23755,23270
0500000US36009,36,009,Cattaraugus County,38491,39195
0500000US36093,36,093,Schenectady County,75453,79430
0500000US36123,36,123,Yates County,11999,13010
0500000US37087,37,087,Haywood County,29220,31213
0500000US37005,37,005,Alleghany County,5386,5587
0500000US37045,37,045,Cleveland County,46856,50303
0500000US37077,37,077,Granville County,30046,28828
0500000US37093,37,093,Hoke County,26320,26919
0500000US37097,37,097,Iredell County,84936,87589
0500000US37147,37,147,Pitt County,83620,93752
0500000US37039,37,039,Cherokee County,13583,14085
0500000US37193,37,193,Wilkes County,33719,34741
0500000US37003,37,003,Alexander County,18942,18177
0500000US37031,37,031,Carteret County,33839,35081
0500000US37139,37,139,Pasquotank County,19146,20333
0500000US37173,37,173,Swain County,6799,7455
0500000US37007,37,007,Anson County,13285,12021
0500000US37069,37,069,Franklin County,32281,32621
0500000US37113,37,113,Macon County,16630,17780
0500000US37175,37,175,Transylvania County,16045,17468
0500000US37047,37,047,Columbus County,27981,28312
0500000US37123,37,123,Montgomery County,13546,13792
0500000US37153,37,153,Richmond County,22124,23065
0500000US37171,37,171,Surry County,34858,37241
0500000US37021,37,021,Buncombe County,122297,132177
0500000US37025,37,025,Cabarrus County,98094,103354
0500000US37057,37,057,Davidson County,80508,84156
0500000US37091,37,091,Hertford County,11947,12206
0500000US37141,37,141,Pender County,29239,29781
0500000US37189,37,189,Watauga County,27145,26972
0500000US37177,37,177,Tyrrell County,2365,1754
0500000US38097,38,097,Traill County,4077,3942
0500000US38021,38,021,Dickey County,2450,2520
0500000US38101,38,101,Ward County,35881,33153
0500000US38049,38,049,McHenry County,3034,2893
0500000US38005,38,005,Benson County,3529,3357
0500000US38075,38,075,Renville County,1258,1237
0500000US38015,38,015,Burleigh County,47152,46585
0500000US38065,38,065,Oliver County,935,902
0500000US38071,38,071,Ramsey County,5886,5671
0500000US38039,38,039,Griggs County,1142,1124
0500000US38083,38,083,Sheridan County,723,682
0500000US38103,38,103,Wells County,2003,2052
0500000US39099,39,099,Mahoning County,112742,118322
0500000US39145,39,145,Scioto County,37604,38773
0500000US39105,39,105,Meigs County,11474,11686
0500000US39131,39,131,Pike County,13945,14269
0500000US39061,39,061,Hamilton County,391728,420309
0500000US39087,39,087,Lawrence County,29728,30894
0500000US39157,39,157,Tuscarawas County,45411,47115
0500000US39015,39,015,Brown County,21649,22030
0500000US39043,39,043,Erie County,36863,38273
0500000US39089,39,089,Licking County,84398,87895
0500000US39019,39,019,Carroll County,13752,13826
0500000US39025,39,025,Clermont County,100124,103092
0500000US39071,39,071,Highland County,21136,21871
0500000US39133,39,133,Portage County,79741,82903
0500000US39013,39,013,Belmont County,34995,33477
0500000US39127,39,127,Perry County,18019,17966
0500000US48395,48,395,Robertson County,8296,8594
0500000US48441,48,441,Taylor County,66718,69630
0500000US48455,48,455,Trinity County,7011,7558
0500000US48019,48,019,Bandera County,11032,10731
0500000US48079,48,079,Cochran County,1491,1413
0500000US48091,48,091,Comal County,66793,68304
0500000US48225,48,225,Houston County,12432,10523
0500000US48375,48,375,Potter County,62295,58604
0500000US48415,48,415,Scurry County,9425,7814
0500000US48433,48,433,Stonewall County,730,655
0500000US48049,48,049,Brown County,18774,19060
0500000US48025,48,025,Bee County,19911,12780
0500000US48103,48,103,Crane County,2511,2328
0500000US48307,48,307,McCulloch County,4260,3838
0500000US48287,48,287,Lee County,8558,8394
0500000US48139,48,139,Ellis County,83184,85654
0500000US48265,48,265,Kerr County,24886,26479
0500000US48145,48,145,Falls County,8189,9110
0500000US19137,19,137,Montgomery County,4869,5286
0500000US19123,19,123,Mahaska County,11252,10956
0500000US19019,19,019,Buchanan County,10451,10674
0500000US19053,19,053,Decatur County,4017,4027
0500000US20085,20,085,Jackson County,6642,6676
0500000US20109,20,109,Logan County,1398,1412
0500000US20209,20,209,Wyandotte County,81294,83051
0500000US20027,20,027,Clay County,4078,4064
0500000US20169,20,169,Saline County,27375,27602
0500000US20197,20,197,Wabaunsee County,3497,3391
0500000US20123,20,123,Mitchell County,3163,3059
0500000US20005,20,005,Atchison County,7949,8414
0500000US20055,20,055,Finney County,18940,18017
0500000US20103,20,103,Leavenworth County,42933,37109
0500000US20187,20,187,Stanton County,1055,1008
0500000US20119,20,119,Meade County,2129,2132
0500000US20151,20,151,Pratt County,4785,4797
0500000US20003,20,003,Anderson County,3932,3920
0500000US20061,20,061,Geary County,18540,16355
0500000US20057,20,057,Ford County,17896,16588
0500000US20117,20,117,Marshall County,4924,4874
0500000US20023,20,023,Cheyenne County,1320,1357
0500000US20035,20,035,Cowley County,17915,17676
0500000US20059,20,059,Franklin County,12567,12996
0500000US20089,20,089,Jewell County,1482,1434
0500000US20159,20,159,Rice County,4844,4918
0500000US20017,20,017,Chase County,1340,1305
0500000US20203,20,203,Wichita County,1019,1124
0500000US20137,20,137,Norton County,3036,2450
0500000US20009,20,009,Barton County,13362,13429
0500000US20047,20,047,Edwards County,1494,1431
0500000US20165,20,165,Rush County,1521,1581
0500000US20115,20,115,Marion County,5971,6061
0500000US20143,20,143,Ottawa County,3043,2859
0500000US20007,20,007,Barber County,2356,2377
0500000US20041,20,041,Dickinson County,9555,9449
0500000US21223,21,223,Trimble County,4238,4399
0500000US21105,21,105,Hickman County,2133,2435
0500000US21179,21,179,Nelson County,22492,22896
0500000US21081,21,081,Grant County,12318,12597
0500000US21141,21,141,Logan County,13154,13695
0500000US21191,21,191,Pendleton County,7360,7160
0500000US21215,21,215,Spencer County,9277,8969
0500000US21011,21,011,Bath County,6096,6172
0500000US21021,21,021,Boyle County,14903,15010
0500000US21095,21,095,Harlan County,13132,14002
0500000US21137,21,137,Lincoln County,11981,12477
0500000US21171,21,171,Monroe County,5370,5264
0500000US21225,21,225,Union County,7597,7205
0500000US21035,21,035,Calloway County,18818,19958
0500000US21059,21,059,Daviess County,48742,51195
0500000US21101,21,101,Henderson County,22328,23809
0500000US21119,21,119,Knott County,7693,7820
0500000US21177,21,177,Muhlenberg County,15286,15795
0500000US21199,21,199,Pulaski County,31517,32628
0500000US21001,21,001,Adair County,9525,9716
0500000US21057,21,057,Cumberland County,3289,3424
0500000US21129,21,129,Lee County,3501,3250
0500000US21135,21,135,Lewis County,6714,6776
0500000US21239,21,239,Woodford County,12564,13533
0500000US21113,21,113,Jessamine County,25479,26943
0500000US21133,21,133,Letcher County,11087,11589
0500000US21145,21,145,McCracken County,31193,34091
0500000US21235,21,235,Whitley County,17668,18421
0500000US21071,21,071,Floyd County,18070,18856
0500000US21147,21,147,McCreary County,9613,8022
0500000US21169,21,169,Metcalfe County,4923,5081
0500000US21205,21,205,Rowan County,11763,12736
0500000US21049,21,049,Clark County,17573,18299
0500000US21041,21,041,Carroll County,5455,5256
0500000US21065,21,065,Estill County,7104,7209
0500000US21089,21,089,Greenup County,17411,18354
0500000US21043,21,043,Carter County,13437,13853
0500000US22057,22,057,Lafourche Parish,48261,49953
0500000US22053,22,053,Jefferson Davis Parish,15590,15877
0500000US22125,22,125,West Feliciana Parish,9802,5575
0500000US22011,22,011,Beauregard Parish,18712,18057
0500000US22039,22,039,Evangeline Parish,17142,16494
0500000US22061,22,061,Lincoln Parish,23041,24315
0500000US22119,22,119,Webster Parish,19242,20389
0500000US22047,22,047,Iberville Parish,16661,16295
0500000US22067,22,067,Morehouse Parish,12444,13548
0500000US22109,22,109,Terrebonne Parish,55305,57282
0500000US22027,22,027,Claiborne Parish,9205,6948
0500000US22009,22,009,Avoyelles Parish,20607,20275
0500000US22077,22,077,Pointe Coupee Parish,10614,11544
0500000US22115,22,115,Vernon Parish,27126,23881
0500000US22085,22,085,Sabine Parish,11929,12159
0500000US22059,22,059,LaSalle Parish,7730,7219
0500000US23015,23,015,Lincoln County,16624,17443
0500000US23021,23,021,Piscataquis County,8440,8447
0500000US23029,23,029,Washington County,15614,16080
0500000US23023,23,023,Sagadahoc County,17228,18049
0500000US23011,23,011,Kennebec County,59159,62386
0500000US23009,23,009,Hancock County,26374,28167
0500000US24039,24,039,Somerset County,13833,11904
0500000US24001,24,001,Allegany County,37646,34331
0500000US24033,24,033,Prince George's County,436446,469756
0500000US24021,24,021,Frederick County,122524,125948
0500000US24029,24,029,Kent County,9344,10249
0500000US25027,25,027,Worcester County,405434,416846
0500000US26033,26,033,Chippewa County,20794,17040
0500000US26125,26,125,Oakland County,610771,640072
0500000US26121,26,121,Muskegon County,86083,86960
0500000US26087,26,087,Lapeer County,44842,43360
0500000US26151,26,151,Sanilac County,20534,20842
0500000US26131,26,131,Ontonagon County,3054,2914
0500000US26001,26,001,Alcona County,5224,5140
0500000US26079,26,079,Kalkaska County,8908,8555
0500000US26129,26,129,Ogemaw County,10480,10448
0500000US26165,26,165,Wexford County,16567,16544
0500000US26043,26,043,Dickinson County,12754,12816
0500000US26065,26,065,Ingham County,140970,148594
0500000US26109,26,109,Menominee County,11781,11453
0500000US26113,26,113,Missaukee County,7668,7338
0500000US26159,26,159,Van Buren County,37429,37843
0500000US26015,26,015,Barry County,30248,29809
0500000US26019,26,019,Benzie County,8743,8809
0500000US26153,26,153,Schoolcraft County,3984,4085
0500000US26055,26,055,Grand Traverse County,45367,46379
0500000US26049,26,049,Genesee County,197382,211979
0500000US26093,26,093,Livingston County,94566,93916
0500000US26101,26,101,Manistee County,12658,11786
0500000US26051,26,051,Gladwin County,12739,12550
0500000US05075,05,075,Lawrence County,8270,8399
0500000US05029,05,029,Conway County,10182,10724
0500000US05001,05,001,Arkansas County,8733,9391
0500000US05085,05,085,Lonoke County,35667,36539
0500000US06047,06,047,Merced County,135816,133259
0500000US06049,06,049,Modoc County,4613,4325
0500000US06027,06,027,Inyo County,9084,9001
0500000US06099,06,099,Stanislaus County,266844,272457
0500000US06103,06,103,Tehama County,31504,31869
0500000US06069,06,069,San Benito County,29626,29790
0500000US06017,06,017,El Dorado County,93040,93621
0500000US06075,06,075,San Francisco County,443970,426074
0500000US06107,06,107,Tulare County,230255,230222
0500000US06057,06,057,Nevada County,48889,50203
0500000US06039,06,039,Madera County,74683,80330
0500000US06105,06,105,Trinity County,6582,6280
0500000US06071,06,071,San Bernardino County,1062472,1072941
0500000US06061,06,061,Placer County,185511,194566
0500000US06095,06,095,Solano County,217931,220599
0500000US06011,06,011,Colusa County,11124,10340
0500000US06031,06,031,Kings County,82674,67401
0500000US06019,06,019,Fresno County,487936,490194
0500000US06111,06,111,Ventura County,419588,428524
0500000US08123,08,123,Weld County,148627,146496
0500000US08027,08,027,Custer County,2265,2375
0500000US08035,08,035,Douglas County,163766,164848
0500000US08067,08,067,La Plata County,27790,27311
0500000US08105,08,105,Rio Grande County,5696,5655
0500000US08011,08,011,Bent County,3790,2019
0500000US08111,08,111,San Juan County,283,261
0500000US08075,08,075,Logan County,11708,9981
0500000US08119,08,119,Teller County,12157,11956
0500000US08039,08,039,Elbert County,12721,12441
0500000US08073,08,073,Lincoln County,3471,2077
0500000US08003,08,003,Alamosa County,8242,8202
0500000US08043,08,043,Fremont County,27324,19678
0500000US08085,08,085,Montrose County,20374,20894
0500000US08109,08,109,Saguache County,3182,3286
0500000US08053,08,053,Hinsdale County,406,472
0500000US08049,08,049,Grand County,8129,6937
0500000US08089,08,089,Otero County,8872,9453
0500000US09005,09,005,Litchfield County,90447,92584
0500000US09011,09,011,New London County,134703,134178
0500000US09001,09,001,Fairfield County,459963,484385
0500000US10001,10,001,Kent County,84271,90551
0500000US12057,12,057,Hillsborough County,673286,705597
0500000US12129,12,129,Wakulla County,17490,14387
0500000US12045,12,045,Gulf County,9586,6469
0500000US12097,12,097,Osceola County,166820,171799
0500000US12131,12,131,Walton County,33317,32541
0500000US12065,12,065,Jefferson County,7507,6598
0500000US12049,12,049,Hardee County,14705,12523
0500000US12093,12,093,Okeechobee County,21866,18706
0500000US12041,12,041,Gilchrist County,9249,8366
0500000US12001,12,001,Alachua County,127298,135850
0500000US12015,12,015,Charlotte County,86278,90676
0500000US12085,12,085,Martin County,78002,79579
0500000US12115,12,115,Sarasota County,196433,215711
0500000US12017,12,017,Citrus County,69376,73711
0500000US12113,12,113,Santa Rosa County,87175,83267
0500000US12011,12,011,Broward County,929712,979439
0500000US12087,12,087,Monroe County,39822,36503
0500000US13313,13,313,Whitfield County,51525,52324
0500000US13285,13,285,Troup County,33387,36387
0500000US13145,13,145,Harris County,16832,16758
0500000US13321,13,321,Worth County,10040,10616
0500000US13109,13,109,Evans County,5303,5424
0500000US13307,13,307,Webster County,1254,1359
0500000US13125,13,125,Glascock County,1438,1571
0500000US13051,13,051,Chatham County,138403,148646
0500000US13173,13,173,Lanier County,5183,5183
0500000US13195,13,195,Madison County,14508,14392
0500000US13147,13,147,Hart County,12558,13073
0500000US13191,13,191,McIntosh County,7036,7084
0500000US13237,13,237,Putnam County,10402,11101
0500000US13301,13,301,Warren County,2475,2871
0500000US13029,13,029,Bryan County,17786,18099
0500000US13039,13,039,Camden County,27019,25695
0500000US13099,13,099,Early County,4791,5557
0500000US13069,13,069,Coffee County,22088,20873
0500000US13123,13,123,Gilmer County,15079,14843
0500000US13317,13,317,Wilkes County,4770,5114
0500000US13129,13,129,Gordon County,28001,28789
0500000US13057,13,057,Cherokee County,119270,122640
0500000US13177,13,177,Lee County,14674,14674
0500000US13133,13,133,Greene County,8299,8677
0500000US13075,13,075,Cook County,8348,8836
0500000US13121,13,121,Fulton County,495087,526815
0500000US13187,13,187,Lumpkin County,15551,16400
0500000US13201,13,201,Miller County,2832,3004
0500000US13219,13,219,Oconee County,18164,18853
0500000US13151,13,151,Henry County,105759,115548
0500000US13183,13,183,Long County,8872,9284
0500000US13257,13,257,Stephens County,11765,13911
0500000US13293,13,293,Upson County,12503,13713
0500000US13225,13,225,Peach County,12952,14014
0500000US13229,13,229,Pierce County,9639,9525
0500000US13251,13,251,Screven County,6804,7186
0500000US13011,13,011,Banks County,9281,9229
0500000US13061,13,061,Clay County,1473,1528
0500000US13089,13,089,DeKalb County,351871,391316
0500000US13157,13,157,Jackson County,32445,33310
0500000US13181,13,181,Lincoln County,3683,4116
0500000US13235,13,235,Pulaski County,5075,6220
0500000US13281,13,281,Towns County,5334,6083
0500000US13287,13,287,Turner County,3843,4119
0500000US13001,13,001,Appling County,9353,9101
0500000US16077,16,077,Power County,3781,3932
0500000US16071,16,071,Oneida County,2083,2243
0500000US16063,16,063,Lincoln County,2766,2555
0500000US16041,16,041,Franklin County,6787,6492
0500000US16053,16,053,Jerome County,11801,11630
0500000US16067,16,067,Minidoka County,10377,10238
0500000US16013,16,013,Blaine County,11251,10743
0500000US16021,16,021,Boundary County,5735,5814
0500000US16047,16,047,Gooding County,7911,7258
0500000US16007,16,007,Bear Lake County,2898,3064
0500000US16019,16,019,Bonneville County,56237,56160
