geo_id,state_id,county_id,county_name,family_structure_hh_total,family_structure_hh_with_one_or_more_under_18,family_structure_hh_with_none_under_18
0500000US21071,21,071,Floyd County,15163,4797,10366
0500000US21147,21,147,McCreary County,6203,2038,4165
0500000US21169,21,169,Metcalfe County,3998,1320,2678
0500000US21205,21,205,Rowan County,8505,2584,5921
0500000US21049,21,049,Clark County,14427,4578,9849
0500000US21041,21,041,Carroll County,3981,1403,2578
0500000US21065,21,065,Estill County,5503,1617,3886
0500000US21089,21,089,Greenup County,14057,4360,9697
0500000US21043,21,043,Carter County,9972,3112,6860
0500000US22057,22,057,Lafourche Parish,36449,12486,23963
0500000US22053,22,053,Jefferson Davis Parish,11501,4033,7468
0500000US22125,22,125,West Feliciana Parish,3908,1284,2624
0500000US22011,22,011,Beauregard Parish,13219,4656,8563
0500000US22039,22,039,Evangeline Parish,12051,3970,8081
0500000US22061,22,061,Lincoln Parish,17551,5283,12268
0500000US22119,22,119,Webster Parish,16230,4815,11415
0500000US22047,22,047,Iberville Parish,10918,3434,7484
0500000US22067,22,067,Morehouse Parish,9758,2696,7062
0500000US22109,22,109,Terrebonne Parish,40014,13864,26150
0500000US22027,22,027,Claiborne Parish,5891,1835,4056
0500000US22009,22,009,Avoyelles Parish,15085,5140,9945
0500000US22077,22,077,Pointe Coupee Parish,8961,2389,6572
0500000US22115,22,115,Vernon Parish,17801,6842,10959
0500000US22085,22,085,Sabine Parish,9185,2609,6576
0500000US22059,22,059,LaSalle Parish,5018,1771,3247
0500000US23015,23,015,Lincoln County,15372,3589,11783
0500000US23021,23,021,Piscataquis County,7357,1665,5692
0500000US23029,23,029,Washington County,13806,3371,10435
0500000US23023,23,023,Sagadahoc County,15833,4159,11674
0500000US23011,23,011,Kennebec County,51542,13110,38432
0500000US23009,23,009,Hancock County,23579,5644,17935
0500000US24039,24,039,Somerset County,8383,2464,5919
0500000US24001,24,001,Allegany County,27837,6840,20997
0500000US24033,24,033,Prince George's County,308849,101722,207127
0500000US24021,24,021,Frederick County,91405,32444,58961
0500000US24029,24,029,Kent County,7910,1569,6341
0500000US25027,25,027,Worcester County,307294,95928,211366
0500000US26033,26,033,Chippewa County,14046,3596,10450
0500000US26125,26,125,Oakland County,501260,145273,355987
0500000US26121,26,121,Muskegon County,65619,20778,44841
0500000US26087,26,087,Lapeer County,33320,9743,23577
0500000US26151,26,151,Sanilac County,17179,4567,12612
0500000US26131,26,131,Ontonagon County,2876,374,2502
0500000US26001,26,001,Alcona County,5008,761,4247
0500000US26079,26,079,Kalkaska County,7139,2022,5117
0500000US26129,26,129,Ogemaw County,9296,2171,7125
0500000US26165,26,165,Wexford County,13053,3819,9234
0500000US26043,26,043,Dickinson County,11087,2542,8545
0500000US26065,26,065,Ingham County,112200,28800,83400
0500000US26109,26,109,Menominee County,10665,2410,8255
0500000US26113,26,113,Missaukee County,6027,1661,4366
0500000US26159,26,159,Van Buren County,29013,9261,19752
0500000US26015,26,015,Barry County,23840,7198,16642
0500000US26019,26,019,Benzie County,6733,1431,5302
0500000US26153,26,153,Schoolcraft County,3351,773,2578
0500000US26055,26,055,Grand Traverse County,37134,10109,27025
0500000US26049,26,049,Genesee County,167889,50647,117242
0500000US26093,26,093,Livingston County,71180,22135,49045
0500000US26101,26,101,Manistee County,9591,1870,7721
0500000US26051,26,051,Gladwin County,10999,2485,8514
0500000US05075,05,075,Lawrence County,6531,2056,4475
0500000US05029,05,029,Conway County,8475,2226,6249
0500000US05001,05,001,Arkansas County,7682,2252,5430
0500000US05085,05,085,Lonoke County,26868,10526,16342
0500000US06047,06,047,Merced County,79606,36189,43417
0500000US06049,06,049,Modoc County,3660,830,2830
0500000US06027,06,027,Inyo County,8083,1600,6483
0500000US06099,06,099,Stanislaus County,172682,70808,101874
0500000US06103,06,103,Tehama County,24025,7572,16453
0500000US06069,06,069,San Benito County,17740,7626,10114
0500000US06017,06,017,El Dorado County,69172,19444,49728
0500000US06075,06,075,San Francisco County,359673,67394,292279
0500000US06107,06,107,Tulare County,136106,62109,73997
0500000US06057,06,057,Nevada County,40904,9289,31615
0500000US06039,06,039,Madera County,44759,18911,25848
0500000US06105,06,105,Trinity County,5796,1198,4598
0500000US06071,06,071,San Bernardino County,630633,268443,362190
0500000US06061,06,061,Placer County,140661,44991,95670
0500000US06095,06,095,Solano County,149067,52536,96531
0500000US06011,06,011,Colusa County,7113,2977,4136
0500000US06031,06,031,Kings County,42735,20028,22707
0500000US06019,06,019,Fresno County,304624,125525,179099
0500000US06111,06,111,Ventura County,271226,95920,175306
0500000US08123,08,123,Weld County,102101,39787,62314
0500000US08027,08,027,Custer County,2083,290,1793
0500000US08035,08,035,Douglas County,117426,49209,68217
0500000US08067,08,067,La Plata County,21793,5395,16398
0500000US08105,08,105,Rio Grande County,4504,1347,3157
0500000US08011,08,011,Bent County,1744,614,1130
0500000US08111,08,111,San Juan County,266,32,234
0500000US08075,08,075,Logan County,8183,2163,6020
0500000US08119,08,119,Teller County,10183,2363,7820
0500000US08039,08,039,Elbert County,9046,2742,6304
0500000US08073,08,073,Lincoln County,1520,304,1216
0500000US08003,08,003,Alamosa County,6153,1769,4384
0500000US08043,08,043,Fremont County,17163,4158,13005
0500000US08085,08,085,Montrose County,17125,4449,12676
0500000US08109,08,109,Saguache County,2645,554,2091
0500000US08053,08,053,Hinsdale County,387,65,322
0500000US08049,08,049,Grand County,5823,1039,4784
0500000US08089,08,089,Otero County,7691,2424,5267
0500000US09005,09,005,Litchfield County,73987,19174,54813
0500000US09011,09,011,New London County,107402,30996,76406
0500000US09001,09,001,Fairfield County,340491,117169,223322
0500000US10001,10,001,Kent County,64545,21250,43295
0500000US12057,12,057,Hillsborough County,516478,160791,355687
0500000US12129,12,129,Wakulla County,11068,3645,7423
0500000US12045,12,045,Gulf County,5359,1498,3861
0500000US12097,12,097,Osceola County,99158,37266,61892
0500000US12131,12,131,Walton County,26432,6776,19656
0500000US12065,12,065,Jefferson County,5771,1356,4415
0500000US12049,12,049,Hardee County,7772,2754,5018
0500000US12093,12,093,Okeechobee County,13759,4209,9550
0500000US12041,12,041,Gilchrist County,6511,1744,4767
0500000US12001,12,001,Alachua County,97048,21671,75377
0500000US12015,12,015,Charlotte County,76150,10963,65187
0500000US12085,12,085,Martin County,63865,12684,51181
0500000US12115,12,115,Sarasota County,180551,31083,149468
0500000US12017,12,017,Citrus County,62762,10744,52018
0500000US12113,12,113,Santa Rosa County,61345,21282,40063
0500000US12011,12,011,Broward County,682088,207100,474988
0500000US12087,12,087,Monroe County,30982,5954,25028
0500000US13313,13,313,Whitfield County,36043,14036,22007
0500000US13285,13,285,Troup County,24843,8815,16028
0500000US13145,13,145,Harris County,12158,4334,7824
0500000US13321,13,321,Worth County,8038,2466,5572
0500000US13109,13,109,Evans County,4006,1408,2598
0500000US13307,13,307,Webster County,1101,350,751
0500000US13125,13,125,Glascock County,1105,271,834
0500000US13051,13,051,Chatham County,108151,31974,76177
0500000US13173,13,173,Lanier County,3724,1265,2459
0500000US13195,13,195,Madison County,10712,3633,7079
0500000US13147,13,147,Hart County,10019,3050,6969
0500000US13191,13,191,McIntosh County,6033,1638,4395
0500000US13237,13,237,Putnam County,8660,1878,6782
0500000US13301,13,301,Warren County,2332,586,1746
0500000US13029,13,029,Bryan County,12636,6052,6584
0500000US13039,13,039,Camden County,19327,7235,12092
0500000US13099,13,099,Early County,4082,1291,2791
0500000US13069,13,069,Coffee County,14298,4716,9582
0500000US13123,13,123,Gilmer County,11645,2796,8849
0500000US13317,13,317,Wilkes County,3879,949,2930
0500000US13129,13,129,Gordon County,20294,7858,12436
0500000US13057,13,057,Cherokee County,85825,32486,53339
0500000US13177,13,177,Lee County,10354,4212,6142
0500000US13133,13,133,Greene County,7004,1520,5484
0500000US13075,13,075,Cook County,6233,2136,4097
0500000US13121,13,121,Fulton County,400016,113673,286343
0500000US13187,13,187,Lumpkin County,11649,3311,8338
0500000US13201,13,201,Miller County,2300,690,1610
0500000US13219,13,219,Oconee County,13093,5621,7472
0500000US13151,13,151,Henry County,73826,30099,43727
0500000US13183,13,183,Long County,5601,2579,3022
0500000US13257,13,257,Stephens County,9468,2941,6527
0500000US13293,13,293,Upson County,10204,2708,7496
0500000US13225,13,225,Peach County,10103,3205,6898
0500000US13229,13,229,Pierce County,7072,2556,4516
0500000US13251,13,251,Screven County,5257,1531,3726
0500000US13011,13,011,Banks County,6603,2160,4443
0500000US13061,13,061,Clay County,1202,270,932
0500000US13089,13,089,DeKalb County,277757,84645,193112
0500000US13157,13,157,Jackson County,22034,8325,13709
0500000US13181,13,181,Lincoln County,3424,819,2605
0500000US13235,13,235,Pulaski County,3817,1187,2630
0500000US13281,13,281,Towns County,4777,852,3925
0500000US13287,13,287,Turner County,3023,1034,1989
0500000US13001,13,001,Appling County,6682,2227,4455
0500000US16077,16,077,Power County,2581,859,1722
0500000US16071,16,071,Oneida County,1585,527,1058
0500000US16063,16,063,Lincoln County,1687,683,1004
0500000US16041,16,041,Franklin County,4294,1684,2610
0500000US16053,16,053,Jerome County,7828,3053,4775
0500000US16067,16,067,Minidoka County,7279,2812,4467
0500000US16013,16,013,Blaine County,8190,2206,5984
0500000US16021,16,021,Boundary County,4605,1269,3336
0500000US16047,16,047,Gooding County,5419,1944,3475
0500000US16007,16,007,Bear Lake County,2350,730,1620
0500000US16019,16,019,Bonneville County,39000,15131,23869
0500000US16035,16,035,Clearwater County,3707,675,3032
0500000US16059,16,059,Lemhi County,3549,637,2912
0500000US16017,16,017,Bonner County,17584,4480,13104
0500000US16037,16,037,Custer County,1761,340,1421
0500000US16065,16,065,Madison County,10625,4162,6463
0500000US16081,16,081,Teton County,3736,1411,2325
0500000US15003,15,003,Honolulu County,311525,103622,207903
0500000US17183,17,183,Vermilion County,31180,9157,22023
0500000US17023,17,023,Clark County,6774,2054,4720
0500000US17049,17,049,Effingham County,13555,4137,9418
0500000US17065,17,065,Hamilton County,3376,926,2450
0500000US17087,17,087,Johnson County,4342,1123,3219
0500000US17105,17,105,Livingston County,14320,4455,9865
0500000US17179,17,179,Tazewell County,54613,16412,38201
0500000US17187,17,187,Warren County,6690,1905,4785
0500000US17119,17,119,Madison County,107413,32454,74959
0500000US17131,17,131,Mercer County,6624,1911,4713
0500000US17003,17,003,Alexander County,2323,557,1766
0500000US17157,17,157,Randolph County,11873,3171,8702
0500000US17115,17,115,Macon County,44113,11685,32428
0500000US17191,17,191,Wayne County,7075,1925,5150
0500000US17055,17,055,Franklin County,16135,4381,11754
0500000US17109,17,109,McDonough County,11292,2634,8658
0500000US17139,17,139,Moultrie County,5910,1833,4077
0500000US17151,17,151,Pope County,1644,284,1360
0500000US17173,17,173,Shelby County,9203,2511,6692
0500000US17019,17,019,Champaign County,82499,20134,62365
0500000US17053,17,053,Ford County,5779,1738,4041
0500000US17093,17,093,Kendall County,40407,17874,22533
0500000US17121,17,121,Marion County,15913,4618,11295
0500000US17125,17,125,Mason County,6027,1731,4296
0500000US18149,18,149,Starke County,8735,2661,6074
0500000US18055,18,055,Greene County,12790,3971,8819
0500000US18177,18,177,Wayne County,26611,8070,18541
0500000US18037,18,037,Dubois County,16550,5139,11411
0500000US18059,18,059,Hancock County,28215,9631,18584
0500000US18115,18,115,Ohio County,2513,717,1796
0500000US18121,18,121,Parke County,6145,1590,4555
0500000US18007,18,007,Benton County,3403,1069,2334
0500000US18133,18,133,Putnam County,13439,4058,9381
0500000US18175,18,175,Washington County,10721,3434,7287
0500000US18065,18,065,Henry County,18408,5302,13106
0500000US18095,18,095,Madison County,51422,16116,35306
0500000US18125,18,125,Pike County,5129,1391,3738
0500000US18151,18,151,Steuben County,14156,4082,10074
0500000US18179,18,179,Wells County,10874,3417,7457
0500000US18035,18,035,Delaware County,46028,11968,34060
0500000US18077,18,077,Jefferson County,12759,4033,8726
0500000US18103,18,103,Miami County,13707,4188,9519
0500000US18111,18,111,Newton County,5562,1583,3979
0500000US18141,18,141,St. Joseph County,101241,30701,70540
0500000US18155,18,155,Switzerland County,4297,1449,2848
0500000US18015,18,015,Carroll County,7880,2349,5531
0500000US18069,18,069,Huntington County,14754,4231,10523
0500000US18181,18,181,White County,9745,2878,6867
0500000US18075,18,075,Jay County,8149,2655,5494
0500000US18019,18,019,Clark County,44275,13321,30954
0500000US19101,19,101,Jefferson County,6831,1508,5323
0500000US19005,19,005,Allamakee County,5957,1587,4370
0500000US19049,19,049,Dallas County,32886,13253,19633
0500000US19023,19,023,Butler County,6251,1659,4592
0500000US19071,19,071,Fremont County,2990,798,2192
0500000US19173,19,173,Taylor County,2650,668,1982
0500000US19195,19,195,Worth County,3170,910,2260
0500000US19003,19,003,Adams County,1641,400,1241
0500000US19037,19,037,Chickasaw County,5191,1393,3798
0500000US19059,19,059,Dickinson County,8069,1989,6080
0500000US19103,19,103,Johnson County,58163,15473,42690
0500000US19171,19,171,Tama County,6755,1997,4758
0500000US19069,19,069,Franklin County,4200,1228,2972
0500000US19027,19,027,Carroll County,8674,2327,6347
0500000US19067,19,067,Floyd County,6759,1711,5048
0500000US19115,19,115,Louisa County,4343,1375,2968
0500000US19119,19,119,Lyon County,4549,1659,2890
0500000US19165,19,165,Shelby County,5046,1302,3744
0500000US19087,19,087,Henry County,7714,2448,5266
0500000US19145,19,145,Page County,6323,1598,4725
0500000US19155,19,155,Pottawattamie County,36881,11020,25861
0500000US19043,19,043,Clayton County,7652,1813,5839
0500000US19021,19,021,Buena Vista County,7550,2671,4879
0500000US19077,19,077,Guthrie County,4397,1223,3174
0500000US19091,19,091,Humboldt County,4221,1042,3179
0500000US19183,19,183,Washington County,8720,2746,5974
