geo_id,state_id,county_id,county_name,race_total_population,race_hispanic_or_latino,race_not_hispanic_or_latino,race_american_indian_and_alaska_native,race_asian,race_black_or_african_american,race_native_hawaiian_and_other_pacific_islander,race_some_other_race,race_two_or_more,race_two_or_more_excluding_some_ther_and_three_or_more,race_two_or_more_including_some_other,race_white_alone
0500000US55091,55,091,Pepin County,7262,121,7141,10,24,28,6,0,56,56,0,7017
0500000US55097,55,097,Portage County,70599,2224,68375,228,1999,499,11,137,1079,983,96,64422
0500000US56023,56,023,Lincoln County,19011,871,18140,89,56,18,4,0,409,363,46,17564
0500000US56021,56,021,Laramie County,97692,14138,83554,644,1083,2267,110,44,2340,2340,0,77066
0500000US01093,01,093,Marion County,29965,752,29213,122,49,1047,0,0,436,436,0,27559
0500000US01073,01,073,Jefferson County,659892,25048,634844,1265,10169,280748,206,1465,10129,9643,486,330862
0500000US01059,01,059,Franklin County,31542,5333,26209,159,119,1338,0,17,263,263,0,24313
0500000US01019,01,019,Cherokee County,25853,398,25455,236,42,1267,0,0,180,180,0,23730
0500000US01047,01,047,Dallas County,40029,412,39617,10,224,28119,4,0,236,227,9,11024
0500000US01087,01,087,Macon County,19054,328,18726,43,50,15583,0,9,69,69,0,2972
0500000US01117,01,117,Shelby County,211261,12125,199136,468,4249,25166,47,471,3677,3566,111,165058
0500000US01003,01,003,Baldwin County,208107,9353,198754,1398,1668,19529,9,410,2972,2620,352,172768
0500000US01069,01,069,Houston County,104352,3437,100915,277,848,27887,13,75,1989,1909,80,69826
0500000US01125,01,125,Tuscaloosa County,206213,7437,198776,283,3282,65058,73,114,2199,2135,64,127767
0500000US01027,01,027,Clay County,13378,415,12963,119,18,1971,0,26,89,89,0,10740
0500000US01109,01,109,Pike County,33403,263,33140,209,715,12661,3,21,766,766,0,18765
0500000US01037,01,037,Coosa County,10855,50,10805,8,0,3713,0,0,0,0,0,7084
0500000US01065,01,065,Hale County,14887,130,14757,29,39,8743,0,16,32,32,0,5898
0500000US01053,01,053,Escambia County,37328,838,36490,1435,135,11912,72,39,417,411,6,22480
0500000US01013,01,013,Butler County,20025,67,19958,2,231,9027,0,0,314,314,0,10384
0500000US01105,01,105,Perry County,9486,89,9397,6,21,6569,0,3,0,0,0,2798
0500000US01035,01,035,Conecuh County,12514,105,12409,56,18,5961,0,2,98,98,0,6274
0500000US01007,01,007,Bibb County,22527,547,21980,8,37,4974,0,0,160,160,0,16801
0500000US01017,01,017,Chambers County,33826,768,33058,97,405,13319,0,18,347,347,0,18872
0500000US01057,01,057,Fayette County,16585,285,16300,0,108,1858,6,0,286,286,0,14042
0500000US01009,01,009,Blount County,57645,5261,52384,124,198,820,18,174,818,818,0,50232
0500000US01001,01,001,Autauga County,55200,1528,53672,159,568,10475,5,41,1012,1012,0,41412
0500000US01061,01,061,Geneva County,26491,1027,25464,191,109,2468,4,0,457,457,0,22235
0500000US02261,02,261,Valdez-Cordova Census Area,9301,466,8835,1186,327,25,57,25,737,720,17,6478
0500000US02105,02,105,Hoonah-Angoon Census Area,2132,142,1990,769,60,65,3,0,172,172,0,921
0500000US02275,02,275,Wrangell City and Borough,2484,121,2363,434,69,2,9,0,207,207,0,1642
0500000US04019,04,019,Pima County,1019722,376826,642896,25076,28133,32824,1374,1180,23160,22425,735,531149
0500000US04007,04,007,Gila County,53400,9992,43408,8410,471,305,0,0,887,831,56,33335
0500000US04003,04,003,Cochise County,126279,44598,81681,1253,2333,4455,420,291,3217,3061,156,69712
0500000US04001,04,001,Apache County,71522,4445,67077,52307,286,513,14,21,834,800,34,13102
0500000US04025,04,025,Yavapai County,224645,32461,192184,2659,2166,1224,191,132,4585,4502,83,181227
0500000US04017,04,017,Navajo County,108705,12329,96376,47144,685,788,87,117,2482,2441,41,45073
0500000US05119,05,119,Pulaski County,393463,24078,369385,831,8428,142917,122,881,8821,8430,391,207385
0500000US05021,05,021,Clay County,15061,300,14761,64,0,93,0,0,219,214,5,14385
0500000US05039,05,039,Dallas County,7432,229,7203,31,26,3088,15,0,86,86,0,3957
0500000US05121,05,121,Randolph County,17603,344,17259,69,0,201,0,0,351,344,7,16638
0500000US05009,05,009,Boone County,37288,899,36389,289,192,156,36,2,654,654,0,35060
0500000US05063,05,063,Independence County,37264,2305,34959,76,236,670,7,0,816,816,0,33154
0500000US05053,05,053,Grant County,18086,481,17605,33,9,528,0,0,263,263,0,16772
0500000US05045,05,045,Faulkner County,122416,4956,117460,402,1624,13872,163,419,2686,2630,56,98294
0500000US05089,05,089,Marion County,16438,366,16072,137,71,145,0,0,212,212,0,15507
0500000US05129,05,129,Searcy County,7923,183,7740,117,96,54,0,0,84,84,0,7389
0500000US05033,05,033,Crawford County,62472,4715,57757,980,1154,867,9,45,1864,1864,0,52838
0500000US05059,05,059,Hot Spring County,33520,1148,32372,22,141,4032,10,0,483,422,61,27684
0500000US05087,05,087,Madison County,16076,896,15180,181,162,11,59,16,352,329,23,14399
0500000US05061,05,061,Howard County,13389,1631,11758,14,34,2761,14,22,260,260,0,8653
0500000US05093,05,093,Mississippi County,42831,1728,41103,21,236,15066,25,15,686,686,0,25054
0500000US05139,05,139,Union County,39732,1540,38192,335,227,12968,0,73,411,400,11,24178
0500000US39055,39,055,Geauga County,93961,1361,92600,136,565,1149,0,23,861,850,11,89866
0500000US39085,39,085,Lake County,230052,9861,220191,277,2813,9112,18,181,3982,3887,95,203808
0500000US39023,39,023,Clark County,135198,4512,130686,173,836,10565,96,100,5079,5067,12,113837
0500000US39075,39,075,Holmes County,43859,409,43450,14,85,45,0,16,364,348,16,42926
0500000US39111,39,111,Monroe County,14090,150,13940,5,57,39,0,2,131,131,0,13706
0500000US39165,39,165,Warren County,226564,6038,220526,146,12340,7526,0,537,3824,3805,19,196153
0500000US39005,39,005,Ashland County,53477,713,52764,3,396,433,0,67,699,668,31,51166
0500000US40133,40,133,Seminole County,25071,1240,23831,4774,88,1174,1,39,1520,1506,14,16235
0500000US40011,40,011,Blaine County,9634,1003,8631,705,2,392,0,0,471,471,0,7061
0500000US40029,40,029,Coal County,5618,259,5359,671,11,7,0,17,786,786,0,3867
0500000US40073,40,073,Kingfisher County,15618,2439,13179,490,35,165,0,0,507,495,12,11982
0500000US40095,40,095,Marshall County,16376,2846,13530,1213,37,241,0,24,1278,1278,0,10737
0500000US40105,40,105,Nowata County,10383,305,10078,1628,30,257,16,9,1183,1180,3,6955
0500000US40131,40,131,Rogers County,90814,4169,86645,11047,1235,962,63,52,7803,7799,4,65483
0500000US40003,40,003,Alfalfa County,5857,309,5548,128,0,191,0,0,743,743,0,4486
0500000US40027,40,027,Cleveland County,276733,23307,253426,10163,12159,12611,137,464,18107,17980,127,199785
0500000US40005,40,005,Atoka County,13874,486,13388,1429,86,531,8,9,1417,1417,0,9908
0500000US40043,40,043,Dewey County,4918,353,4565,101,32,8,0,5,357,357,0,4062
0500000US40083,40,083,Logan County,46044,2754,43290,1626,158,3913,20,13,1795,1782,13,35765
0500000US40147,40,147,Washington County,52001,3065,48936,5587,1068,1350,15,28,2873,2774,99,38015
0500000US40061,40,061,Haskell County,12704,549,12155,1447,88,92,2,0,1530,1530,0,8996
0500000US40111,40,111,Okmulgee County,38889,1552,37337,5180,130,3286,0,47,4384,4350,34,24310
0500000US40067,40,067,Jefferson County,6223,645,5578,396,2,80,0,1,237,237,0,4862
0500000US40049,40,049,Garvin County,27823,2375,25448,1483,93,653,0,0,2111,2111,0,21108
0500000US40123,40,123,Pontotoc County,38358,2013,36345,3989,296,762,30,33,5984,5970,14,25251
0500000US40063,40,063,Hughes County,13460,724,12736,2708,18,804,0,0,711,711,0,8495
0500000US40031,40,031,Comanche County,122561,15802,106759,5480,2788,19507,595,46,9120,9061,59,69223
0500000US40117,40,117,Pawnee County,16428,497,15931,1897,68,151,7,0,1178,1174,4,12630
0500000US41019,41,019,Douglas County,108323,6130,102193,1108,1138,471,66,72,3938,3896,42,95400
0500000US41053,41,053,Polk County,81427,11126,70301,1403,1515,853,353,35,2266,2238,28,63876
0500000US41017,41,017,Deschutes County,180640,14199,166441,721,2155,1010,101,151,4207,4107,100,158096
0500000US41071,41,071,Yamhill County,103820,16438,87382,1007,1471,868,266,59,3428,3304,124,80283
0500000US41035,41,035,Klamath County,66310,8413,57897,2360,677,496,63,20,2317,2317,0,51964
0500000US41003,41,003,Benton County,89780,6545,83235,406,6395,867,227,153,2840,2795,45,72347
0500000US41013,41,013,Crook County,22337,1691,20646,180,82,29,100,0,536,523,13,19719
0500000US41025,41,025,Harney County,7228,365,6863,113,0,37,4,47,405,405,0,6257
0500000US41063,41,063,Wallowa County,6924,203,6721,71,24,16,6,7,148,143,5,6449
0500000US41069,41,069,Wheeler County,1426,138,1288,10,6,0,0,0,57,57,0,1215
0500000US41011,41,011,Coos County,63308,4041,59267,1305,698,416,54,65,2691,2678,13,54038
0500000US41027,41,027,Hood River County,23131,7280,15851,130,350,124,5,0,478,478,0,14764
0500000US41051,41,051,Multnomah County,798647,91130,707517,5180,57550,42275,4826,2555,36326,35642,684,558805
0500000US42055,42,055,Franklin County,153751,8354,145397,205,1239,5535,0,122,2424,2319,105,135872
0500000US42009,42,009,Bedford County,48611,575,48036,52,187,262,0,36,454,438,16,47045
0500000US42111,42,111,Somerset County,74949,1104,73845,46,297,1848,24,46,840,809,31,70744
0500000US42133,42,133,York County,444014,32028,411986,457,6641,23443,108,675,8436,8214,222,372226
0500000US42015,42,015,Bradford County,61304,880,60424,37,415,258,6,10,859,828,31,58839
0500000US42029,42,029,Chester County,517156,37858,479298,436,26688,29564,110,538,9081,8817,264,412881
0500000US42063,42,063,Indiana County,85755,1107,84648,196,839,1816,7,78,1149,1121,28,80563
0500000US42125,42,125,Washington County,207547,3417,204130,115,1828,6249,37,221,4023,3904,119,191657
0500000US42103,42,103,Pike County,55498,5911,49587,64,690,3203,19,151,669,634,35,44791
0500000US42077,42,077,Lehigh County,362613,85446,277167,322,12021,19471,19,503,7176,6990,186,237655
0500000US42031,42,031,Clarion County,38827,334,38493,83,207,370,21,42,472,463,9,37298
0500000US42033,42,033,Clearfield County,80216,2341,77875,161,397,2029,0,10,586,536,50,74692
0500000US42081,42,081,Lycoming County,114859,2278,112581,174,808,5436,18,259,1875,1793,82,104011
0500000US42123,42,123,Warren County,40035,420,39615,48,211,181,0,45,377,377,0,38753
0500000US42047,42,047,Elk County,30608,241,30367,76,160,160,0,0,144,140,4,29827
0500000US42085,42,085,Mercer County,112630,1621,111009,123,762,6308,3,137,2096,2085,11,101580
0500000US42113,42,113,Sullivan County,6177,134,6043,16,26,185,6,12,61,61,0,5737
0500000US44003,44,003,Kent County,163861,7624,156237,215,4178,2513,0,339,3107,2906,201,145885
0500000US44009,44,009,Washington County,126242,3914,122328,946,2406,1640,110,320,1898,1825,73,115008
0500000US45005,45,005,Allendale County,9214,138,9076,30,6,6957,3,0,30,30,0,2050
0500000US45023,45,023,Chester County,32326,633,31693,157,35,11912,0,17,578,578,0,18994
0500000US45067,45,067,Marion County,31562,880,30682,189,225,17860,0,0,215,208,7,12193
0500000US45073,45,073,Oconee County,76696,4083,72613,154,517,5366,13,55,1658,1658,0,64850
0500000US45019,45,019,Charleston County,394708,19944,374764,643,5561,107050,137,459,7554,7458,96,253360
0500000US45069,45,069,Marlboro County,27131,896,26235,808,80,13696,0,35,987,987,0,10629
0500000US45021,45,021,Cherokee County,56711,2392,54319,42,349,11354,25,7,1189,1160,29,41353
0500000US45053,45,053,Jasper County,27900,3684,24216,27,156,12015,0,0,244,244,0,11774
0500000US45061,45,061,Lee County,17606,423,17183,25,6,11292,0,6,161,161,0,5693
0500000US45083,45,083,Spartanburg County,302195,20137,282058,480,6703,61317,71,336,5875,5764,111,207276
0500000US45013,45,013,Beaufort County,182658,20412,162246,376,2304,32668,136,233,2986,2957,29,123543
0500000US45081,45,081,Saluda County,20299,3165,17134,19,0,5069,0,0,283,283,0,11763
0500000US46067,46,067,Hutchinson County,7315,166,7149,90,28,0,0,0,103,99,4,6928
0500000US46017,46,017,Buffalo County,2053,66,1987,1690,0,3,22,0,20,20,0,252
0500000US46041,46,041,Dewey County,5779,58,5721,4495,5,6,0,0,49,49,0,1166
0500000US46065,46,065,Hughes County,17617,541,17076,1939,82,56,0,0,434,434,0,14565
0500000US46111,46,111,Sanborn County,2388,87,2301,20,10,0,0,0,21,21,0,2250
0500000US46059,46,059,Hand County,3301,26,3275,0,18,3,0,0,24,24,0,3230
0500000US46135,46,135,Yankton County,22717,953,21764,670,50,346,15,0,503,503,0,20180
0500000US46005,46,005,Beadle County,18374,1803,16571,258,1703,143,8,0,210,210,0,14249
0500000US46035,46,035,Davison County,19901,568,19333,423,68,160,0,55,517,517,0,18110
0500000US46073,46,073,Jerauld County,2029,37,1992,21,0,0,0,0,20,20,0,1951
0500000US46117,46,117,Stanley County,2997,72,2925,290,0,0,35,0,73,73,0,2527
0500000US46107,46,107,Potter County,2326,68,2258,42,26,0,0,0,33,33,0,2157
0500000US46023,46,023,Charles Mix County,9344,311,9033,2751,13,7,3,6,365,365,0,5888
0500000US46091,46,091,Marshall County,4895,455,4440,340,2,23,0,2,50,50,0,4023
0500000US46101,46,101,Moody County,6506,276,6230,792,164,6,0,0,261,261,0,5007
0500000US46121,46,121,Todd County,10146,437,9709,8219,154,18,0,0,484,484,0,834
0500000US46085,46,085,Lyman County,3869,93,3776,1536,19,3,5,0,44,44,0,2169
0500000US46115,46,115,Spink County,6543,200,6343,111,0,5,13,5,74,74,0,6135
0500000US46011,46,011,Brookings County,34239,1011,33228,351,955,485,8,0,456,450,6,30973
0500000US46057,46,057,Hamlin County,6000,260,5740,24,16,15,0,0,62,62,0,5623
0500000US47083,47,083,Houston County,8176,50,8126,86,20,320,17,0,152,152,0,7531
0500000US47071,47,071,Hardin County,25771,642,25129,13,149,1082,21,11,195,186,9,23658
0500000US47069,47,069,Hardeman County,25562,442,25120,56,191,10615,0,5,323,304,19,13930
0500000US47139,47,139,Polk County,16782,335,16447,45,10,37,0,35,359,359,0,15961
0500000US47185,47,185,White County,26580,654,25926,8,51,534,0,12,445,445,0,24876
0500000US47171,47,171,Unicoi County,17780,824,16956,18,70,65,0,14,175,175,0,16614
0500000US47183,47,183,Weakley County,33626,814,32812,94,75,2908,18,39,431,421,10,29247
0500000US47007,47,007,Bledsoe County,14602,326,14276,223,8,659,0,23,396,396,0,12967
0500000US47031,47,031,Coffee County,54531,2283,52248,86,520,1332,7,7,1752,1732,20,48544
0500000US47073,47,073,Hawkins County,56402,841,55561,90,271,794,56,7,651,624,27,53692
0500000US47111,47,111,Macon County,23487,1212,22275,56,188,72,32,0,284,284,0,21643
0500000US47147,47,147,Robertson County,69344,4673,64671,207,378,4830,48,29,1144,1109,35,58035
0500000US47021,47,021,Cheatham County,39929,1140,38789,93,137,550,12,11,808,808,0,37178
0500000US47055,47,055,Giles County,29167,663,28504,90,65,2877,0,162,707,699,8,24603
0500000US47113,47,113,Madison County,97682,3692,93990,56,955,36271,0,49,1717,1711,6,54942
0500000US47137,47,137,Pickett County,5088,27,5061,0,0,26,0,0,4,4,0,5031
0500000US47181,47,181,Wayne County,16649,335,16314,60,64,1136,0,10,43,43,0,15001
0500000US47003,47,003,Bedford County,47558,5709,41849,27,79,3418,29,268,1258,1258,0,36770
0500000US47035,47,035,Cumberland County,58634,1731,56903,292,157,328,0,4,700,691,9,55422
0500000US47025,47,025,Claiborne County,31613,394,31219,38,206,346,84,0,371,362,9,30174
0500000US47085,47,085,Humphreys County,18318,436,17882,206,122,381,6,0,192,177,15,16975
0500000US47141,47,141,Putnam County,76440,4721,71719,294,935,1703,31,109,956,956,0,67691
0500000US47161,47,161,Stewart County,13301,370,12931,61,99,139,50,2,329,325,4,12251
0500000US47039,47,039,Decatur County,11683,198,11485,0,47,438,0,0,278,235,43,10722
0500000US47109,47,109,McNairy County,25903,529,25374,46,50,1520,0,12,440,440,0,23306
0500000US47011,47,011,Bradley County,104557,6217,98340,107,1191,4941,30,538,1739,1703,36,89794
0500000US48267,48,267,Kimble County,4408,1114,3294,17,0,1,0,16,67,67,0,3193
0500000US48467,48,467,Van Zandt County,54368,5741,48627,298,268,1423,39,0,885,840,45,45714
0500000US48317,48,317,Martin County,5614,2574,3040,8,4,48,2,0,0,0,0,2978
0500000US48501,48,501,Yoakum County,8571,5643,2928,11,5,25,0,29,95,95,0,2763
0500000US48387,48,387,Red River County,12275,902,11373,28,6,2080,0,0,277,277,0,8982
0500000US48435,48,435,Sutton County,3865,2385,1480,0,0,3,0,0,7,7,0,1470
0500000US48459,48,459,Upshur County,40769,3423,37346,294,239,3368,0,199,429,429,0,32817
0500000US48481,48,481,Wharton County,41551,16983,24568,27,64,5747,0,8,79,79,0,18643
0500000US48033,48,033,Borden County,665,56,609,0,0,0,0,0,14,14,0,595
0500000US48315,48,315,Marion County,10083,406,9677,43,0,2361,38,0,93,93,0,7142
0500000US48181,48,181,Grayson County,128560,16817,111743,1534,1805,6842,66,201,3838,3773,65,97457
0500000US48363,48,363,Palo Pinto County,28317,5625,22692,161,217,628,37,19,331,331,0,21299
0500000US48123,48,123,DeWitt County,20435,7132,13303,7,1,1865,0,0,159,137,22,11271
0500000US48059,48,059,Callahan County,13770,1300,12470,11,39,66,0,0,454,339,115,11900
0500000US48183,48,183,Gregg County,123494,22916,100578,377,1641,24767,121,144,2141,2103,38,71387
0500000US48303,48,303,Lubbock County,301454,105514,195940,1067,6328,20528,182,223,4945,4788,157,162667
0500000US48257,48,257,Kaufman County,118910,24531,94379,468,1410,12799,46,232,1783,1756,27,77641
0500000US48153,48,153,Floyd County,5872,3429,2443,8,10,164,0,0,77,77,0,2184
0500000US48071,48,071,Chambers County,40292,8793,31499,85,506,3158,0,0,564,564,0,27186
0500000US48027,48,027,Bell County,342236,83630,258606,1066,9767,72677,2156,286,13850,13735,115,158804
0500000US48233,48,233,Hutchinson County,21571,4959,16612,313,82,474,122,4,367,357,10,15250
0500000US48361,48,361,Orange County,84047,6165,77882,277,1007,7090,0,37,1353,1311,42,68118
0500000US48495,48,495,Winkler County,7802,4689,3113,78,0,159,0,0,65,65,0,2811
0500000US48053,48,053,Burnet County,45750,10120,35630,292,383,831,0,0,379,373,6,33745
0500000US48113,48,113,Dallas County,2586552,1033000,1553552,5243,158780,572790,1125,4484,45314,42407,2907,765816
0500000US48311,48,311,McMullen County,662,332,330,4,0,0,0,0,0,0,0,326
0500000US48251,48,251,Johnson County,163475,34048,129427,644,1400,4982,607,79,2587,2512,75,119128
0500000US48205,48,205,Hartley County,5767,1524,4243,2,85,492,0,37,237,237,0,3390
0500000US48293,48,293,Limestone County,23515,5101,18414,90,177,4058,63,60,150,150,0,13816
0500000US48367,48,367,Parker County,129802,15562,114240,523,644,1762,61,147,2238,2170,68,108865
0500000US48109,48,109,Culberson County,2241,1646,595,0,12,3,0,0,46,46,0,534
0500000US48169,48,169,Garza County,6288,3272,3016,23,137,267,0,7,20,20,0,2562
0500000US48453,48,453,Travis County,1203166,407676,795490,1963,78250,94922,368,2122,27492,26631,861,590373
0500000US48087,48,087,Collingsworth County,2996,834,2162,68,0,195,0,0,21,16,5,1878
0500000US48279,48,279,Lamb County,13262,7325,5937,33,72,442,0,0,138,138,0,5252
0500000US48301,48,301,Loving County,102,16,86,3,0,0,0,0,0,0,0,83
0500000US28117,28,117,Prentiss County,25360,354,25006,0,40,3130,0,22,861,805,56,20953
0500000US28059,28,059,Jackson County,142014,8917,133097,460,3359,30025,66,291,2568,2366,202,96328
0500000US28143,28,143,Tunica County,10170,85,10085,0,121,7984,0,0,23,23,0,1957
0500000US28021,28,021,Claiborne County,9120,13,9107,13,49,7972,0,0,10,10,0,1063
0500000US28075,28,075,Lauderdale County,77323,1755,75568,145,600,33546,0,47,444,430,14,40786
0500000US28127,28,127,Simpson County,27073,93,26980,3,74,9878,0,13,356,343,13,16656
0500000US28007,28,007,Attala County,18581,386,18195,30,33,7910,0,0,232,226,6,9990
0500000US28027,28,027,Coahoma County,23802,56,23746,23,119,18413,0,0,146,146,0,5045
0500000US28147,28,147,Walthall County,14601,89,14512,0,63,6699,0,12,53,53,0,7685
0500000US28115,28,115,Pontotoc County,31315,2055,29260,5,18,4814,0,23,336,307,29,24064
0500000US28003,28,003,Alcorn County,37180,1181,35999,0,98,4332,0,0,746,736,10,30823
0500000US28033,28,033,DeSoto County,176132,8599,167533,276,2156,45944,29,291,3509,3471,38,115328
0500000US29129,29,129,Mercer County,3664,71,3593,0,19,14,4,0,60,60,0,3496
0500000US29047,29,047,Clay County,239164,16014,223150,1017,5043,14075,365,126,7316,7234,82,195208
0500000US29065,29,065,Dent County,15504,258,15246,97,72,89,0,0,329,325,4,14659
0500000US29227,29,227,Worth County,2040,14,2026,1,4,7,0,0,43,43,0,1971
0500000US29510,29,510,St. Louis city,311273,12363,298910,616,10002,145696,154,1366,6459,6251,208,134617
0500000US29023,29,023,Butler County,42733,887,41846,221,254,2437,2,12,971,971,0,37949
0500000US29087,29,087,Holt County,4456,26,4430,37,34,30,1,0,43,43,0,4285
0500000US29139,29,139,Montgomery County,11545,216,11329,12,29,169,10,0,227,227,0,10882
0500000US29207,29,207,Stoddard County,29512,501,29011,3,10,340,0,0,465,465,0,28193
0500000US29221,29,221,Washington County,24931,332,24599,68,22,492,4,0,495,486,9,23518
0500000US29063,29,063,DeKalb County,12564,303,12261,90,26,1228,21,11,328,328,0,10557
0500000US29107,29,107,Lafayette County,32589,897,31692,36,185,634,75,0,745,745,0,30017
0500000US29197,29,197,Schuyler County,4502,28,4474,0,0,23,0,0,78,78,0,4373
0500000US29029,29,029,Camden County,45096,1203,43893,264,145,315,0,11,580,580,0,42578
0500000US29097,29,097,Jasper County,119238,9369,109869,1708,1306,2263,136,80,3734,3589,145,100642
0500000US29119,29,119,McDonald County,22827,2642,20185,635,328,450,417,0,568,557,11,17787
0500000US29167,29,167,Polk County,31549,757,30792,323,39,299,16,0,521,521,0,29594
0500000US29179,29,179,Reynolds County,6315,121,6194,15,9,121,16,0,96,96,0,5937
0500000US29201,29,201,Scott County,38729,878,37851,151,160,4456,0,103,705,675,30,32276
0500000US29011,29,011,Barton County,11850,312,11538,219,0,35,6,2,316,301,15,10960
0500000US29051,29,051,Cole County,76740,2144,74596,216,1055,8916,14,341,1582,1506,76,62472
0500000US29073,29,073,Gasconade County,14746,200,14546,48,55,52,0,23,204,200,4,14164
0500000US29121,29,121,Macon County,15254,210,15044,97,80,271,3,11,264,264,0,14318
0500000US29155,29,155,Pemiscot County,17031,422,16609,14,0,4554,2,0,333,322,11,11706
0500000US29203,29,203,Shannon County,8246,150,8096,38,0,12,0,0,291,291,0,7755
0500000US29067,29,067,Douglas County,13374,203,13171,23,9,14,0,5,31,31,0,13089
0500000US29083,29,083,Henry County,21765,511,21254,114,52,289,0,0,412,390,22,20387
0500000US29109,29,109,Lawrence County,38133,2771,35362,196,82,211,0,28,744,744,0,34101
0500000US30015,30,015,Chouteau County,5789,136,5653,1083,25,3,2,0,93,93,0,4447
0500000US30053,30,053,Lincoln County,19358,575,18783,135,97,12,31,5,529,517,12,17974
0500000US30103,30,103,Treasure County,777,6,771,0,14,0,0,0,11,11,0,746
0500000US30097,30,097,Sweet Grass County,3653,111,3542,40,10,8,0,0,88,88,0,3396
0500000US30079,30,079,Prairie County,1342,18,1324,1,0,0,0,0,0,0,0,1323
0500000US30035,30,035,Glacier County,13699,402,13297,8831,16,38,14,0,162,162,0,4236
0500000US30037,30,037,Golden Valley County,724,59,665,0,0,0,0,0,21,21,0,644
0500000US30095,30,095,Stillwater County,9410,370,9040,97,20,20,0,0,169,169,0,8734
0500000US30039,30,039,Granite County,3269,74,3195,16,2,5,0,0,42,42,0,3130
0500000US30057,30,057,Madison County,8218,412,7806,75,4,2,0,0,171,171,0,7554
0500000US30091,30,091,Sheridan County,3574,95,3479,45,16,0,0,0,160,160,0,3258
0500000US30003,30,003,Big Horn County,13376,837,12539,8661,20,6,3,0,219,219,0,3630
0500000US30049,30,049,Lewis and Clark County,67077,2165,64912,1148,417,175,44,17,1727,1725,2,61384
0500000US30063,30,063,Missoula County,115983,3714,112269,2576,1860,559,111,90,3426,3305,121,103647
0500000US30013,30,013,Cascade County,81746,3569,78177,3629,675,1020,71,20,2871,2787,84,69891
0500000US30033,30,033,Garfield County,1141,2,1139,0,0,0,0,0,0,0,0,1139
0500000US30077,30,077,Powell County,6861,130,6731,280,34,24,0,0,238,238,0,6155
0500000US30031,30,031,Gallatin County,104729,3777,100952,748,1460,351,11,15,2242,2206,36,96125
0500000US30001,30,001,Beaverhead County,9393,421,8972,234,43,6,13,0,134,134,0,8542
0500000US30065,30,065,Musselshell County,4807,128,4679,8,20,0,0,0,30,30,0,4621
0500000US31161,31,161,Sheridan County,5234,261,4973,433,37,40,2,0,191,191,0,4270
0500000US31129,31,129,Nuckolls County,4275,116,4159,3,57,7,0,0,18,18,0,4074
0500000US31063,31,063,Frontier County,2609,27,2582,20,3,2,0,0,41,41,0,2516
0500000US31055,31,055,Douglas County,554992,68770,486222,2028,20092,60722,250,930,14636,14179,457,387564
0500000US31029,31,029,Chase County,3734,369,3365,0,10,2,0,0,18,18,0,3335
0500000US31005,31,005,Arthur County,418,3,415,2,0,0,0,2,14,14,0,397
0500000US31061,31,061,Franklin County,3006,67,2939,0,4,11,4,0,39,39,0,2881
0500000US31095,31,095,Jefferson County,7188,268,6920,32,11,18,0,0,102,102,0,6757
0500000US31115,31,115,Loup County,585,10,575,2,0,0,0,0,0,0,0,573
0500000US31137,31,137,Phelps County,9120,504,8616,19,24,23,0,0,114,114,0,8436
0500000US31157,31,157,Scotts Bluff County,36255,8590,27665,522,236,239,0,24,445,411,34,26199
0500000US31105,31,105,Kimball County,3667,394,3273,1,12,8,0,0,85,85,0,3167
0500000US31121,31,121,Merrick County,7803,332,7471,9,23,67,0,0,133,133,0,7239
0500000US31021,31,021,Burt County,6528,192,6336,98,32,46,0,0,77,77,0,6083
0500000US31039,31,039,Cuming County,8991,891,8100,15,28,7,11,0,90,90,0,7949
0500000US31075,31,075,Grant County,718,12,706,0,0,5,0,0,7,7,0,694
0500000US31085,31,085,Hayes County,943,69,874,0,0,0,0,0,0,0,0,874
0500000US31027,31,027,Cedar County,8523,156,8367,76,3,4,2,0,36,36,0,8246
0500000US31097,31,097,Johnson County,5197,524,4673,43,48,334,0,2,59,59,0,4187
0500000US31071,31,071,Garfield County,1975,39,1936,0,7,4,0,9,8,8,0,1908
0500000US31133,31,133,Pawnee County,2676,48,2628,5,0,0,0,0,69,69,0,2554
0500000US31183,31,183,Wheeler County,822,5,817,0,2,0,0,0,3,3,0,812
0500000US31185,31,185,York County,13799,691,13108,30,56,210,0,37,245,245,0,12530
0500000US31037,31,037,Colfax County,10760,4892,5868,6,64,374,22,0,60,60,0,5342
0500000US31113,31,113,Logan County,886,26,860,2,0,0,0,0,3,0,3,855
0500000US31143,31,143,Polk County,5255,282,4973,15,3,4,0,0,61,61,0,4890
0500000US31017,31,017,Brown County,2988,42,2946,7,10,1,0,0,58,58,0,2870
0500000US32015,32,015,Lander County,5746,1498,4248,238,7,6,50,0,40,40,0,3907
0500000US32011,32,011,Eureka County,1830,120,1710,96,0,1,0,0,0,0,0,1613
0500000US34021,34,021,Mercer County,368762,63371,305391,203,39522,73089,65,682,6075,5795,280,185755
0500000US34035,34,035,Somerset County,330176,47729,282447,344,57035,30340,17,344,5326,4637,689,189041
0500000US34001,34,001,Atlantic County,268539,50129,218410,598,21502,38177,66,357,6043,5495,548,151667
0500000US34023,34,023,Middlesex County,826698,171616,655082,1270,197010,78052,275,2464,13689,10808,2881,362322
0500000US34009,34,009,Cape May County,93705,6988,86717,26,908,4304,7,92,1259,1253,6,80121
