type,id,tech,urban_rural,tribal_non,speed,has_0,has_1,has_2,has_3more,Total Pop,id,County Name
county,6015,w,U,T,250,86,0,0,0,86,06015,Del Norte County
county,6017,w,R,N,250,70116,11,0,0,70127,06017,El Dorado County
county,6017,w,R,T,250,109,0,0,0,109,06017,El Dorado County
county,6017,w,U,N,250,122605,0,0,0,122605,06017,El Dorado County
county,6019,w,R,N,250,130737,654,0,0,131391,06019,Fresno County
county,6019,w,R,T,250,441,0,0,0,441,06019,Fresno County
county,6019,w,U,N,250,867232,30,0,0,867262,06019,Fresno County
county,6021,w,R,N,250,11716,0,0,0,11716,06021,Glenn County
county,6021,w,R,T,250,165,0,0,0,165,06021,Glenn County
county,6021,w,U,N,250,16512,0,0,0,16512,06021,Glenn County
county,6023,w,R,N,250,37545,47,0,0,37592,06023,Humboldt County
county,6023,w,R,T,250,4051,0,0,0,4051,06023,Humboldt County
county,6023,w,U,N,250,93833,0,0,0,93833,06023,Humboldt County
county,6023,w,U,T,250,82,0,0,0,82,06023,Humboldt County
county,6025,w,R,N,250,34290,0,0,0,34290,06025,Imperial County
county,6025,w,R,T,250,1997,0,0,0,1997,06025,Imperial County
county,6025,w,U,N,250,144385,0,0,0,144385,06025,Imperial County
county,6025,w,U,T,250,543,0,0,0,543,06025,Imperial County
county,6027,w,R,N,250,7509,104,0,0,7613,06027,Inyo County
county,6027,w,R,T,250,823,0,0,0,823,06027,Inyo County
county,6027,w,U,N,250,8092,0,0,0,8092,06027,Inyo County
county,6027,w,U,T,250,1511,0,0,0,1511,06027,Inyo County
county,6029,w,R,N,250,128028,863,0,0,128891,06029,Kern County
county,6029,w,U,N,250,769946,1360,0,0,771306,06029,Kern County
county,6031,w,R,N,250,17868,0,0,0,17868,06031,Kings County
county,6031,w,R,T,250,668,0,0,0,668,06031,Kings County
county,6031,w,U,N,250,134393,0,0,0,134393,06031,Kings County
county,6033,w,R,N,250,21455,126,0,0,21581,06033,Lake County
county,6033,w,R,T,250,375,0,0,0,375,06033,Lake County
county,6033,w,U,N,250,42249,0,0,0,42249,06033,Lake County
county,6033,w,U,T,250,181,0,0,0,181,06033,Lake County
county,6035,w,R,N,250,20059,0,0,0,20059,06035,Lassen County
county,6035,w,R,T,250,390,0,0,0,390,06035,Lassen County
county,6035,w,U,N,250,9965,0,0,0,9965,06035,Lassen County
county,6035,w,U,T,250,159,0,0,0,159,06035,Lassen County
county,6037,w,R,N,250,88021,3090,0,0,91111,06037,Los Angeles County
county,6037,w,U,N,250,9839983,107345,668,0,9947996,06037,Los Angeles County
county,6039,w,R,N,250,54811,12,0,0,54823,06039,Madera County
county,6039,w,R,T,250,142,0,0,0,142,06039,Madera County
county,6039,w,U,N,250,102362,0,0,0,102362,06039,Madera County
county,6041,w,R,N,250,17849,0,0,0,17849,06041,Marin County
county,6041,w,U,N,250,240800,177,0,0,240977,06041,Marin County
county,6043,w,R,N,250,17073,130,0,0,17203,06043,Mariposa County
county,6045,w,R,N,250,39077,0,0,0,39077,06045,Mendocino County
county,6045,w,R,T,250,1021,0,0,0,1021,06045,Mendocino County
county,6045,w,U,N,250,46064,0,0,0,46064,06045,Mendocino County
county,6045,w,U,T,250,587,0,0,0,587,06045,Mendocino County
county,6047,w,R,N,250,48277,0,0,0,48277,06047,Merced County
county,6047,w,U,N,250,229393,7,0,0,229400,06047,Merced County
county,6049,w,R,N,250,6152,0,0,0,6152,06049,Modoc County
county,6049,w,R,T,250,153,0,0,0,153,06049,Modoc County
county,6049,w,U,N,250,2536,0,0,0,2536,06049,Modoc County
county,6051,w,R,N,250,7027,0,0,0,7027,06051,Mono County
county,6051,w,R,T,250,122,0,0,0,122,06051,Mono County
county,6051,w,U,N,250,7295,0,0,0,7295,06051,Mono County
county,6053,w,R,N,250,53092,444,0,0,53536,06053,Monterey County
county,6053,w,U,N,250,380305,220,0,0,380525,06053,Monterey County
county,6055,w,R,N,250,19567,0,0,0,19567,06055,Napa County
county,6055,w,U,N,250,118107,70,0,0,118177,06055,Napa County
county,6057,w,R,N,250,42613,154,0,0,42767,06057,Nevada County
county,6057,w,U,N,250,56988,0,0,0,56988,06057,Nevada County
county,6059,w,R,N,250,12784,294,0,0,13078,06059,Orange County
county,6059,w,U,N,250,3139971,22643,0,0,3162614,06059,Orange County
county,6061,w,R,N,250,69641,199,0,0,69840,06061,Placer County
county,6061,w,R,T,250,12,0,0,0,12,06061,Placer County
county,6061,w,U,N,250,326891,1581,0,0,328472,06061,Placer County
county,6063,w,R,N,250,13755,148,0,0,13903,06063,Plumas County
county,6063,w,R,T,250,33,0,0,0,33,06063,Plumas County
county,6063,w,U,N,250,4841,30,0,0,4871,06063,Plumas County
county,6065,w,R,N,250,170919,1246,0,0,172165,06065,Riverside County
county,6065,w,R,T,250,7605,162,0,0,7767,06065,Riverside County
county,6065,w,U,N,250,2235683,19925,0,0,2255608,06065,Riverside County
county,6065,w,U,T,250,34995,3,0,0,34998,06065,Riverside County
county,6067,w,R,N,250,38626,344,0,0,38970,06067,Sacramento County
county,6067,w,U,N,250,1460458,52626,0,0,1513084,06067,Sacramento County
county,6069,w,R,N,250,18575,424,0,0,18999,06069,San Benito County
county,6069,w,U,N,250,38657,5146,0,0,43803,06069,San Benito County
county,6071,w,R,N,250,160056,2545,0,0,162601,06071,San Bernardino County
county,6071,w,R,T,250,2944,0,0,0,2944,06071,San Bernardino County
county,6071,w,U,N,250,1995572,18486,0,0,2014058,06071,San Bernardino County
county,6071,w,U,T,250,470,0,0,0,470,06071,San Bernardino County
county,6073,w,R,N,250,140659,124,0,0,140783,06073,San Diego County
county,6073,w,R,T,250,9643,0,0,0,9643,06073,San Diego County
county,6073,w,U,N,250,3161507,26015,0,0,3187522,06073,San Diego County
county,6073,w,U,T,250,382,0,0,0,382,06073,San Diego County
county,6075,w,R,N,250,2,0,0,0,2,06075,San Francisco County
county,6075,w,U,N,250,775759,102722,3066,0,881547,06075,San Francisco County
county,6077,w,R,N,250,75478,0,0,0,75478,06077,San Joaquin County
county,6077,w,U,N,250,686664,0,0,0,686664,06077,San Joaquin County
county,6079,w,R,N,250,53126,0,0,0,53126,06079,San Luis Obispo County
county,6079,w,U,N,250,229873,112,0,0,229985,06079,San Luis Obispo County
county,6081,w,R,N,250,16394,1227,0,0,17621,06081,San Mateo County
county,6081,w,U,N,250,728163,20789,0,0,748952,06081,San Mateo County
county,6083,w,R,N,250,30423,102,0,0,30525,06083,Santa Barbara County
county,6083,w,R,T,250,3,0,0,0,3,06083,Santa Barbara County
county,6083,w,U,N,250,415232,444,0,0,415676,06083,Santa Barbara County
county,6083,w,U,T,250,295,0,0,0,295,06083,Santa Barbara County
county,6085,w,R,N,250,28975,2243,0,0,31218,06085,Santa Clara County
county,6085,w,U,N,250,1854789,41187,658,0,1896634,06085,Santa Clara County
county,6087,w,R,N,250,34456,1358,0,0,35814,06087,Santa Cruz County
county,6087,w,U,N,250,231642,5757,0,0,237399,06087,Santa Cruz County
county,6089,w,R,N,250,53756,102,0,0,53858,06089,Shasta County
county,6089,w,R,T,250,42,0,0,0,42,06089,Shasta County
county,6089,w,U,N,250,126146,0,0,0,126146,06089,Shasta County
county,6089,w,U,T,250,34,0,0,0,34,06089,Shasta County
county,6091,w,R,N,250,2996,0,0,0,2996,06091,Sierra County
county,6091,w,U,N,250,9,0,0,0,9,06091,Sierra County
county,6093,w,R,N,250,29267,0,0,0,29267,06093,Siskiyou County
county,6093,w,R,T,250,376,0,0,0,376,06093,Siskiyou County
county,6093,w,U,N,250,13659,0,0,0,13659,06093,Siskiyou County
county,6093,w,U,T,250,237,0,0,0,237,06093,Siskiyou County
county,6095,w,R,N,250,26513,0,0,0,26513,06095,Solano County
county,6095,w,U,N,250,421128,0,0,0,421128,06095,Solano County
county,6097,w,R,N,250,68301,3,0,0,68304,06097,Sonoma County
county,6097,w,R,T,250,79,0,0,0,79,06097,Sonoma County
county,6097,w,U,N,250,425953,0,0,0,425953,06097,Sonoma County
county,6099,w,R,N,250,46795,0,0,0,46795,06099,Stanislaus County
county,6099,w,U,N,250,503766,99,0,0,503865,06099,Stanislaus County
county,6101,w,R,N,250,15370,13,0,0,15383,06101,Sutter County
county,6101,w,U,N,250,81588,0,0,0,81588,06101,Sutter County
county,6103,w,R,N,250,34121,167,0,0,34288,06103,Tehama County
county,6103,w,R,T,250,2,0,0,0,2,06103,Tehama County
county,6103,w,U,N,250,30794,0,0,0,30794,06103,Tehama County
county,6105,w,R,N,250,12257,28,0,0,12285,06105,Trinity County
county,6105,w,R,T,250,0,0,0,0,0,06105,Trinity County
county,6107,w,R,N,250,78233,126,0,0,78359,06107,Tulare County
county,6107,w,R,T,250,1193,0,0,0,1193,06107,Tulare County
county,6107,w,U,N,250,386641,0,0,0,386641,06107,Tulare County
county,6109,w,R,N,250,26777,36,0,0,26813,06109,Tuolumne County
county,6109,w,R,T,250,189,0,0,0,189,06109,Tuolumne County
county,6109,w,U,N,250,27476,0,0,0,27476,06109,Tuolumne County
county,6111,w,R,N,250,26494,6485,0,0,32979,06111,Ventura County
county,6111,w,U,N,250,786837,26190,0,0,813027,06111,Ventura County
county,6113,w,R,N,250,20287,0,0,0,20287,06113,Yolo County
county,6113,w,R,T,250,105,0,0,0,105,06113,Yolo County
county,6113,w,U,N,250,199522,586,0,0,200108,06113,Yolo County
county,6115,w,R,N,250,23297,303,0,0,23600,06115,Yuba County
county,6115,w,U,N,250,55025,43,0,0,55068,06115,Yuba County
county,6001,acfosw,R,N,1000,11003,2621,0,0,13624,06001,Alameda County
county,6001,acfosw,U,N,1000,767327,804471,84097,1810,1657705,06001,Alameda County
county,6003,acfosw,R,N,1000,962,0,0,0,962,06003,Alpine County
county,6003,acfosw,R,T,1000,167,0,0,0,167,06003,Alpine County
county,6005,acfosw,R,N,1000,24970,0,0,0,24970,06005,Amador County
county,6005,acfosw,R,T,1000,13,0,0,0,13,06005,Amador County
county,6005,acfosw,U,N,1000,14768,0,0,0,14768,06005,Amador County
county,6007,acfosw,R,N,1000,43309,3330,0,0,46639,06007,Butte County
county,6007,acfosw,R,T,1000,52,0,0,0,52,06007,Butte County
county,6007,acfosw,U,N,1000,131629,37464,0,0,169093,06007,Butte County
county,6007,acfosw,U,T,1000,3402,0,0,0,3402,06007,Butte County
county,6009,acfosw,R,N,1000,34860,0,0,0,34860,06009,Calaveras County
county,6009,acfosw,U,N,1000,11045,0,0,0,11045,06009,Calaveras County
county,6011,acfosw,R,N,1000,7086,0,0,0,7086,06011,Colusa County
county,6011,acfosw,R,T,1000,99,0,0,0,99,06011,Colusa County
county,6011,acfosw,U,N,1000,14356,6,0,0,14362,06011,Colusa County
county,6013,acfosw,R,N,1000,18391,728,867,0,19986,06013,Contra Costa County
county,6013,acfosw,U,N,1000,698566,398469,36499,0,1133534,06013,Contra Costa County
county,6013,acfosw,U,T,1000,2,0,0,0,2,06013,Contra Costa County
county,6015,acfosw,R,N,1000,8373,9,0,0,8382,06015,Del Norte County
county,6015,acfosw,R,T,1000,996,0,0,0,996,06015,Del Norte County
county,6015,acfosw,U,N,1000,18348,0,0,0,18348,06015,Del Norte County
county,6015,acfosw,U,T,1000,86,0,0,0,86,06015,Del Norte County
county,6017,acfosw,R,N,1000,69543,584,0,0,70127,06017,El Dorado County
county,6017,acfosw,R,T,1000,109,0,0,0,109,06017,El Dorado County
county,6017,acfosw,U,N,1000,118406,4199,0,0,122605,06017,El Dorado County
county,6019,acfosw,R,N,1000,128580,2505,306,0,131391,06019,Fresno County
county,6019,acfosw,R,T,1000,441,0,0,0,441,06019,Fresno County
county,6019,acfosw,U,N,1000,687079,179891,292,0,867262,06019,Fresno County
county,6021,acfosw,R,N,1000,11716,0,0,0,11716,06021,Glenn County
county,6021,acfosw,R,T,1000,165,0,0,0,165,06021,Glenn County
county,6021,acfosw,U,N,1000,16512,0,0,0,16512,06021,Glenn County
county,6023,acfosw,R,N,1000,37545,47,0,0,37592,06023,Humboldt County
county,6023,acfosw,R,T,1000,4051,0,0,0,4051,06023,Humboldt County
county,6023,acfosw,U,N,1000,93833,0,0,0,93833,06023,Humboldt County
county,6023,acfosw,U,T,1000,82,0,0,0,82,06023,Humboldt County
county,6025,acfosw,R,N,1000,34290,0,0,0,34290,06025,Imperial County
county,6025,acfosw,R,T,1000,1997,0,0,0,1997,06025,Imperial County
county,6025,acfosw,U,N,1000,144385,0,0,0,144385,06025,Imperial County
county,6025,acfosw,U,T,1000,543,0,0,0,543,06025,Imperial County
county,6027,acfosw,R,N,1000,7337,270,6,0,7613,06027,Inyo County
county,6027,acfosw,R,T,1000,823,0,0,0,823,06027,Inyo County
county,6027,acfosw,U,N,1000,7426,666,0,0,8092,06027,Inyo County
county,6027,acfosw,U,T,1000,1511,0,0,0,1511,06027,Inyo County
county,6029,acfosw,R,N,1000,103187,25125,579,0,128891,06029,Kern County
county,6029,acfosw,U,N,1000,637753,133553,0,0,771306,06029,Kern County
county,6031,acfosw,R,N,1000,17859,9,0,0,17868,06031,Kings County
county,6031,acfosw,R,T,1000,668,0,0,0,668,06031,Kings County
county,6031,acfosw,U,N,1000,131107,3286,0,0,134393,06031,Kings County
county,6033,acfosw,R,N,1000,21581,0,0,0,21581,06033,Lake County
county,6033,acfosw,R,T,1000,375,0,0,0,375,06033,Lake County
county,6033,acfosw,U,N,1000,42249,0,0,0,42249,06033,Lake County
county,6033,acfosw,U,T,1000,181,0,0,0,181,06033,Lake County
county,6035,acfosw,R,N,1000,20059,0,0,0,20059,06035,Lassen County
county,6035,acfosw,R,T,1000,390,0,0,0,390,06035,Lassen County
county,6035,acfosw,U,N,1000,9965,0,0,0,9965,06035,Lassen County
county,6035,acfosw,U,T,1000,159,0,0,0,159,06035,Lassen County
county,6037,acfosw,R,N,1000,87197,3914,0,0,91111,06037,Los Angeles County
county,6037,acfosw,U,N,1000,8259329,1682346,6308,13,9947996,06037,Los Angeles County
county,6039,acfosw,R,N,1000,54792,31,0,0,54823,06039,Madera County
county,6039,acfosw,R,T,1000,142,0,0,0,142,06039,Madera County
county,6039,acfosw,U,N,1000,95695,6667,0,0,102362,06039,Madera County
county,6041,acfosw,R,N,1000,16432,1417,0,0,17849,06041,Marin County
county,6041,acfosw,U,N,1000,162920,78057,0,0,240977,06041,Marin County
county,6043,acfosw,R,N,1000,17073,130,0,0,17203,06043,Mariposa County
county,6045,acfosw,R,N,1000,39077,0,0,0,39077,06045,Mendocino County
county,6045,acfosw,R,T,1000,1021,0,0,0,1021,06045,Mendocino County
county,6045,acfosw,U,N,1000,46064,0,0,0,46064,06045,Mendocino County
county,6045,acfosw,U,T,1000,587,0,0,0,587,06045,Mendocino County
county,6047,acfosw,R,N,1000,47615,662,0,0,48277,06047,Merced County
county,6047,acfosw,U,N,1000,204957,24443,0,0,229400,06047,Merced County
county,6049,acfosw,R,N,1000,6152,0,0,0,6152,06049,Modoc County
county,6049,acfosw,R,T,1000,153,0,0,0,153,06049,Modoc County
county,6049,acfosw,U,N,1000,2536,0,0,0,2536,06049,Modoc County
county,6051,acfosw,R,N,1000,2959,4068,0,0,7027,06051,Mono County
county,6051,acfosw,R,T,1000,0,122,0,0,122,06051,Mono County
county,6051,acfosw,U,N,1000,7123,172,0,0,7295,06051,Mono County
county,6053,acfosw,R,N,1000,50882,2654,0,0,53536,06053,Monterey County
county,6053,acfosw,U,N,1000,316856,63669,0,0,380525,06053,Monterey County
county,6055,acfosw,R,N,1000,17432,2135,0,0,19567,06055,Napa County
county,6055,acfosw,U,N,1000,92373,25804,0,0,118177,06055,Napa County
county,6057,acfosw,R,N,1000,42613,154,0,0,42767,06057,Nevada County
county,6057,acfosw,U,N,1000,56988,0,0,0,56988,06057,Nevada County
county,6059,acfosw,R,N,1000,5551,1806,3812,1909,13078,06059,Orange County
county,6059,acfosw,U,N,1000,2549615,593807,16780,2412,3162614,06059,Orange County
county,6061,acfosw,R,N,1000,60133,8321,1386,0,69840,06061,Placer County
county,6061,acfosw,R,T,1000,12,0,0,0,12,06061,Placer County
county,6061,acfosw,U,N,1000,159352,135999,32816,305,328472,06061,Placer County
county,6063,acfosw,R,N,1000,13749,154,0,0,13903,06063,Plumas County
county,6063,acfosw,R,T,1000,33,0,0,0,33,06063,Plumas County
county,6063,acfosw,U,N,1000,4831,40,0,0,4871,06063,Plumas County
county,6065,acfosw,R,N,1000,159900,12265,0,0,172165,06065,Riverside County
county,6065,acfosw,R,T,1000,7558,209,0,0,7767,06065,Riverside County
county,6065,acfosw,U,N,1000,2029513,216159,9910,26,2255608,06065,Riverside County
county,6065,acfosw,U,T,1000,34995,3,0,0,34998,06065,Riverside County
county,6067,acfosw,R,N,1000,38488,482,0,0,38970,06067,Sacramento County
county,6067,acfosw,U,N,1000,1177960,335043,81,0,1513084,06067,Sacramento County
county,6069,acfosw,R,N,1000,18257,742,0,0,18999,06069,San Benito County
county,6069,acfosw,U,N,1000,36024,7779,0,0,43803,06069,San Benito County
county,6071,acfosw,R,N,1000,143910,18106,585,0,162601,06071,San Bernardino County
county,6071,acfosw,R,T,1000,2944,0,0,0,2944,06071,San Bernardino County
county,6071,acfosw,U,N,1000,1509153,475787,28705,413,2014058,06071,San Bernardino County
county,6071,acfosw,U,T,1000,470,0,0,0,470,06071,San Bernardino County
county,6073,acfosw,R,N,1000,133976,4328,2479,0,140783,06073,San Diego County
county,6073,acfosw,R,T,1000,9643,0,0,0,9643,06073,San Diego County
county,6073,acfosw,U,N,1000,2467861,686681,32642,338,3187522,06073,San Diego County
county,6073,acfosw,U,T,1000,382,0,0,0,382,06073,San Diego County
county,6075,acfosw,R,N,1000,2,0,0,0,2,06075,San Francisco County
county,6075,acfosw,U,N,1000,336062,312586,222509,10390,881547,06075,San Francisco County
county,6077,acfosw,R,N,1000,72972,2506,0,0,75478,06077,San Joaquin County
county,6077,acfosw,U,N,1000,603910,82754,0,0,686664,06077,San Joaquin County
county,6079,acfosw,R,N,1000,53124,2,0,0,53126,06079,San Luis Obispo County
county,6079,acfosw,U,N,1000,216660,13325,0,0,229985,06079,San Luis Obispo County
county,6081,acfosw,R,N,1000,13574,4047,0,0,17621,06081,San Mateo County
county,6081,acfosw,U,N,1000,275103,357796,102618,13435,748952,06081,San Mateo County
county,6083,acfosw,R,N,1000,30008,517,0,0,30525,06083,Santa Barbara County
county,6083,acfosw,R,T,1000,3,0,0,0,3,06083,Santa Barbara County
county,6083,acfosw,U,N,1000,411152,4524,0,0,415676,06083,Santa Barbara County
county,6083,acfosw,U,T,1000,295,0,0,0,295,06083,Santa Barbara County
county,6085,acfosw,R,N,1000,27250,3968,0,0,31218,06085,Santa Clara County
county,6085,acfosw,U,N,1000,1339311,552198,5125,0,1896634,06085,Santa Clara County
county,6087,acfosw,R,N,1000,32682,2315,817,0,35814,06087,Santa Cruz County
county,6087,acfosw,U,N,1000,152659,81633,3107,0,237399,06087,Santa Cruz County
county,6089,acfosw,R,N,1000,51085,2773,0,0,53858,06089,Shasta County
county,6089,acfosw,R,T,1000,42,0,0,0,42,06089,Shasta County
county,6089,acfosw,U,N,1000,119110,7036,0,0,126146,06089,Shasta County
county,6089,acfosw,U,T,1000,34,0,0,0,34,06089,Shasta County
county,6091,acfosw,R,N,1000,2996,0,0,0,2996,06091,Sierra County
county,6091,acfosw,U,N,1000,9,0,0,0,9,06091,Sierra County
county,6093,acfosw,R,N,1000,29267,0,0,0,29267,06093,Siskiyou County
county,6093,acfosw,R,T,1000,376,0,0,0,376,06093,Siskiyou County
county,6093,acfosw,U,N,1000,13659,0,0,0,13659,06093,Siskiyou County
county,6093,acfosw,U,T,1000,237,0,0,0,237,06093,Siskiyou County
county,6095,acfosw,R,N,1000,24343,2159,11,0,26513,06095,Solano County
county,6095,acfosw,U,N,1000,359391,60814,923,0,421128,06095,Solano County
county,6097,acfosw,R,N,1000,62946,5169,189,0,68304,06097,Sonoma County
county,6097,acfosw,R,T,1000,79,0,0,0,79,06097,Sonoma County
county,6097,acfosw,U,N,1000,369470,53846,2637,0,425953,06097,Sonoma County
county,6099,acfosw,R,N,1000,46583,212,0,0,46795,06099,Stanislaus County
county,6099,acfosw,U,N,1000,423960,79905,0,0,503865,06099,Stanislaus County
county,6101,acfosw,R,N,1000,15370,13,0,0,15383,06101,Sutter County
county,6101,acfosw,U,N,1000,76816,4772,0,0,81588,06101,Sutter County
county,6103,acfosw,R,N,1000,34121,167,0,0,34288,06103,Tehama County
county,6103,acfosw,R,T,1000,2,0,0,0,2,06103,Tehama County
county,6103,acfosw,U,N,1000,30794,0,0,0,30794,06103,Tehama County
county,6105,acfosw,R,N,1000,12257,28,0,0,12285,06105,Trinity County
county,6105,acfosw,R,T,1000,0,0,0,0,0,06105,Trinity County
county,6107,acfosw,R,N,1000,77780,579,0,0,78359,06107,Tulare County
county,6107,acfosw,R,T,1000,1193,0,0,0,1193,06107,Tulare County
county,6107,acfosw,U,N,1000,350836,35805,0,0,386641,06107,Tulare County
county,6109,acfosw,R,N,1000,26777,36,0,0,26813,06109,Tuolumne County
county,6109,acfosw,R,T,1000,189,0,0,0,189,06109,Tuolumne County
county,6109,acfosw,U,N,1000,27476,0,0,0,27476,06109,Tuolumne County
county,6111,acfosw,R,N,1000,26476,5431,1072,0,32979,06111,Ventura County
county,6111,acfosw,U,N,1000,769046,41332,2649,0,813027,06111,Ventura County
county,6113,acfosw,R,N,1000,19610,677,0,0,20287,06113,Yolo County
county,6113,acfosw,R,T,1000,105,0,0,0,105,06113,Yolo County
county,6113,acfosw,U,N,1000,114470,68022,17616,0,200108,06113,Yolo County
county,6115,acfosw,R,N,1000,22933,667,0,0,23600,06115,Yuba County
county,6115,acfosw,U,N,1000,53054,2014,0,0,55068,06115,Yuba County
county,6001,a,R,N,1000,13624,0,0,0,13624,06001,Alameda County
county,6001,a,U,N,1000,1657705,0,0,0,1657705,06001,Alameda County
county,6003,a,R,N,1000,962,0,0,0,962,06003,Alpine County
county,6003,a,R,T,1000,167,0,0,0,167,06003,Alpine County
county,6005,a,R,N,1000,24970,0,0,0,24970,06005,Amador County
county,6005,a,R,T,1000,13,0,0,0,13,06005,Amador County
county,6005,a,U,N,1000,14768,0,0,0,14768,06005,Amador County
county,6007,a,R,N,1000,46639,0,0,0,46639,06007,Butte County
county,6007,a,R,T,1000,52,0,0,0,52,06007,Butte County
county,6007,a,U,N,1000,169093,0,0,0,169093,06007,Butte County
county,6007,a,U,T,1000,3402,0,0,0,3402,06007,Butte County
county,6009,a,R,N,1000,34860,0,0,0,34860,06009,Calaveras County
county,6009,a,U,N,1000,11045,0,0,0,11045,06009,Calaveras County
county,6011,a,R,N,1000,7086,0,0,0,7086,06011,Colusa County
county,6011,a,R,T,1000,99,0,0,0,99,06011,Colusa County
county,6011,a,U,N,1000,14362,0,0,0,14362,06011,Colusa County
county,6013,a,R,N,1000,19986,0,0,0,19986,06013,Contra Costa County
county,6013,a,U,N,1000,1133534,0,0,0,1133534,06013,Contra Costa County
county,6013,a,U,T,1000,2,0,0,0,2,06013,Contra Costa County
county,6015,a,R,N,1000,8382,0,0,0,8382,06015,Del Norte County
county,6015,a,R,T,1000,996,0,0,0,996,06015,Del Norte County
county,6015,a,U,N,1000,18348,0,0,0,18348,06015,Del Norte County
county,6015,a,U,T,1000,86,0,0,0,86,06015,Del Norte County
county,6017,a,R,N,1000,70127,0,0,0,70127,06017,El Dorado County
county,6017,a,R,T,1000,109,0,0,0,109,06017,El Dorado County
county,6017,a,U,N,1000,122605,0,0,0,122605,06017,El Dorado County
county,6019,a,R,N,1000,131391,0,0,0,131391,06019,Fresno County
county,6019,a,R,T,1000,441,0,0,0,441,06019,Fresno County
county,6019,a,U,N,1000,867262,0,0,0,867262,06019,Fresno County
county,6021,a,R,N,1000,11716,0,0,0,11716,06021,Glenn County
county,6021,a,R,T,1000,165,0,0,0,165,06021,Glenn County
county,6021,a,U,N,1000,16512,0,0,0,16512,06021,Glenn County
county,6023,a,R,N,1000,37592,0,0,0,37592,06023,Humboldt County
county,6023,a,R,T,1000,4051,0,0,0,4051,06023,Humboldt County
county,6023,a,U,N,1000,93833,0,0,0,93833,06023,Humboldt County
county,6023,a,U,T,1000,82,0,0,0,82,06023,Humboldt County
county,6025,a,R,N,1000,34290,0,0,0,34290,06025,Imperial County
county,6025,a,R,T,1000,1997,0,0,0,1997,06025,Imperial County
county,6025,a,U,N,1000,144385,0,0,0,144385,06025,Imperial County
county,6025,a,U,T,1000,543,0,0,0,543,06025,Imperial County
county,6027,a,R,N,1000,7613,0,0,0,7613,06027,Inyo County
county,6027,a,R,T,1000,823,0,0,0,823,06027,Inyo County
county,6027,a,U,N,1000,8092,0,0,0,8092,06027,Inyo County
county,6027,a,U,T,1000,1511,0,0,0,1511,06027,Inyo County
county,6029,a,R,N,1000,128891,0,0,0,128891,06029,Kern County
county,6029,a,U,N,1000,771306,0,0,0,771306,06029,Kern County
county,6031,a,R,N,1000,17868,0,0,0,17868,06031,Kings County
county,6031,a,R,T,1000,668,0,0,0,668,06031,Kings County
county,6031,a,U,N,1000,134393,0,0,0,134393,06031,Kings County
county,6033,a,R,N,1000,21581,0,0,0,21581,06033,Lake County
county,6033,a,R,T,1000,375,0,0,0,375,06033,Lake County
county,6033,a,U,N,1000,42249,0,0,0,42249,06033,Lake County
county,6033,a,U,T,1000,181,0,0,0,181,06033,Lake County
county,6035,a,R,N,1000,20059,0,0,0,20059,06035,Lassen County
county,6035,a,R,T,1000,390,0,0,0,390,06035,Lassen County
county,6035,a,U,N,1000,9965,0,0,0,9965,06035,Lassen County
county,6035,a,U,T,1000,159,0,0,0,159,06035,Lassen County
county,6037,a,R,N,1000,91111,0,0,0,91111,06037,Los Angeles County
county,6037,a,U,N,1000,9947996,0,0,0,9947996,06037,Los Angeles County
county,6039,a,R,N,1000,54823,0,0,0,54823,06039,Madera County
county,6039,a,R,T,1000,142,0,0,0,142,06039,Madera County
county,6039,a,U,N,1000,102362,0,0,0,102362,06039,Madera County
county,6041,a,R,N,1000,17849,0,0,0,17849,06041,Marin County
county,6041,a,U,N,1000,240977,0,0,0,240977,06041,Marin County
county,6043,a,R,N,1000,17203,0,0,0,17203,06043,Mariposa County
county,6045,a,R,N,1000,39077,0,0,0,39077,06045,Mendocino County
county,6045,a,R,T,1000,1021,0,0,0,1021,06045,Mendocino County
county,6045,a,U,N,1000,46064,0,0,0,46064,06045,Mendocino County
county,6045,a,U,T,1000,587,0,0,0,587,06045,Mendocino County
county,6047,a,R,N,1000,48277,0,0,0,48277,06047,Merced County
county,6047,a,U,N,1000,229400,0,0,0,229400,06047,Merced County
county,6049,a,R,N,1000,6152,0,0,0,6152,06049,Modoc County
county,6049,a,R,T,1000,153,0,0,0,153,06049,Modoc County
county,6049,a,U,N,1000,2536,0,0,0,2536,06049,Modoc County
county,6051,a,R,N,1000,7027,0,0,0,7027,06051,Mono County
county,6051,a,R,T,1000,122,0,0,0,122,06051,Mono County
county,6051,a,U,N,1000,7295,0,0,0,7295,06051,Mono County
county,6053,a,R,N,1000,53536,0,0,0,53536,06053,Monterey County
county,6053,a,U,N,1000,380525,0,0,0,380525,06053,Monterey County
county,6055,a,R,N,1000,19567,0,0,0,19567,06055,Napa County
county,6055,a,U,N,1000,118177,0,0,0,118177,06055,Napa County
county,6057,a,R,N,1000,42767,0,0,0,42767,06057,Nevada County
county,6057,a,U,N,1000,56988,0,0,0,56988,06057,Nevada County
county,6059,a,R,N,1000,13078,0,0,0,13078,06059,Orange County
county,6059,a,U,N,1000,3162614,0,0,0,3162614,06059,Orange County
county,6061,a,R,N,1000,69840,0,0,0,69840,06061,Placer County
county,6061,a,R,T,1000,12,0,0,0,12,06061,Placer County
county,6061,a,U,N,1000,328472,0,0,0,328472,06061,Placer County
