type,id,tech,urban_rural,tribal_non,speed,has_0,has_1,has_2,has_3more
county,48299,acfosw,U,N,250,11077,0,0,0
county,48301,acfosw,R,N,250,169,0,0,0
county,48303,acfosw,R,N,250,31540,7675,2671,4
county,48303,acfosw,U,N,250,27755,125296,113268,2360
county,48305,acfosw,R,N,250,1008,2450,0,0
county,48305,acfosw,U,N,250,1240,1253,0,0
county,48307,acfosw,R,N,250,2555,365,0,0
county,48307,acfosw,U,N,250,5064,0,0,0
county,48309,acfosw,R,N,250,31228,22781,8446,930
county,48309,acfosw,U,N,250,3934,15129,90629,83544
county,48311,acfosw,R,N,250,317,426,0,0
county,48313,acfosw,R,N,250,9747,0,0,0
county,48313,acfosw,U,N,250,4527,10,0,0
county,48315,acfosw,R,N,250,9112,742,0,0
county,48317,acfosw,R,N,250,907,4864,0,0
county,48319,acfosw,R,N,250,1937,2337,0,0
county,48321,acfosw,R,N,250,7976,5998,694,130
county,48321,acfosw,U,N,250,433,10533,10879,0
county,48323,acfosw,R,N,250,4145,3216,592,0
county,48323,acfosw,R,T,250,0,375,0,0
county,48323,acfosw,U,N,250,5,47815,2574,0
county,48325,acfosw,R,N,250,27900,5178,68,0
county,48325,acfosw,U,N,250,18438,0,0,0
county,48327,acfosw,R,N,250,2138,0,0,0
county,48329,acfosw,R,N,250,9538,13462,3346,2398
county,48329,acfosw,U,N,250,6858,33448,78010,29772
county,48331,acfosw,R,N,250,12951,1434,0,0
county,48331,acfosw,U,N,250,10438,0,0,0
county,48333,acfosw,R,N,250,1132,3741,0,0
county,48335,acfosw,R,N,250,3628,0,0,0
county,48335,acfosw,U,N,250,4917,0,0,0
county,48337,acfosw,R,N,250,10630,1145,0,0
county,48337,acfosw,U,N,250,2580,5241,0,0
county,48339,acfosw,R,N,250,53266,49677,29100,25542
county,48339,acfosw,U,N,250,57242,235009,108583,48967
county,48341,acfosw,R,N,250,1756,2335,0,0
county,48341,acfosw,U,N,250,2399,13018,1432,0
county,48343,acfosw,R,N,250,9506,115,0,0
county,48343,acfosw,U,N,250,2721,46,0,0
county,48345,acfosw,R,N,250,1200,0,0,0
county,48347,acfosw,R,N,250,22694,8264,142,0
county,48347,acfosw,U,N,250,4997,29085,22,0
county,48349,acfosw,R,N,250,26827,275,0,0
county,48349,acfosw,U,N,250,22890,121,0,0
county,48351,acfosw,R,N,250,13489,106,0,0
county,48353,acfosw,R,N,250,3646,1252,3,0
county,48353,acfosw,U,N,250,1507,8268,38,0
county,48355,acfosw,R,N,250,11265,11278,4143,1386
county,48355,acfosw,U,N,250,781,39584,134811,159046
county,48357,acfosw,R,N,250,1731,0,0,0
county,48357,acfosw,U,N,250,8105,0,0,0
county,48359,acfosw,R,N,250,2112,0,0,0
county,48361,acfosw,R,N,250,8199,19954,1012,0
county,48361,acfosw,U,N,250,333,45533,8365,0
county,48363,acfosw,R,N,250,11804,3354,0,0
county,48363,acfosw,U,N,250,1608,12423,0,0
county,48365,acfosw,R,N,250,15716,1339,94,0
county,48365,acfosw,U,N,250,6045,0,0,0
county,48367,acfosw,R,N,250,57029,20759,4684,716
county,48367,acfosw,U,N,250,16837,38040,4792,21
county,48369,acfosw,R,N,250,4782,1191,45,0
county,48369,acfosw,U,N,250,3587,0,0,0
county,48371,acfosw,R,N,250,6434,178,0,0
county,48371,acfosw,U,N,250,7964,1247,0,0
county,48373,acfosw,R,N,250,36898,2712,0,0
county,48373,acfosw,R,T,250,721,0,0,0
county,48373,acfosw,U,N,250,7260,3762,0,0
county,48375,acfosw,R,N,250,6164,4600,402,0
county,48375,acfosw,U,N,250,8660,65913,31347,329
county,48377,acfosw,R,N,250,2051,898,0,0
county,48377,acfosw,U,N,250,3755,0,0,0
county,48379,acfosw,R,N,250,11697,8,0,0
county,48379,acfosw,U,N,250,808,0,0,0
county,48381,acfosw,R,N,250,13077,11146,782,0
county,48381,acfosw,U,N,250,3478,56587,50138,2501
county,48383,acfosw,R,N,250,920,56,0,0
county,48383,acfosw,U,N,250,2873,0,0,0
county,48385,acfosw,R,N,250,1992,1460,0,0
county,48387,acfosw,R,N,250,9250,0,0,0
county,48387,acfosw,U,N,250,2773,0,0,0
county,48389,acfosw,R,N,250,3793,34,0,0
county,48389,acfosw,U,N,250,11659,490,0,0
county,48391,acfosw,R,N,250,1935,2243,0,0
county,48391,acfosw,U,N,250,0,2770,0,0
county,48393,acfosw,R,N,250,854,0,0,0
county,48395,acfosw,R,N,250,12899,119,0,0
county,48395,acfosw,U,N,250,3885,171,0,0
county,48397,acfosw,R,N,250,3724,7579,10204,1579
county,48397,acfosw,U,N,250,2033,57510,15898,6355
county,48399,acfosw,R,N,250,3789,574,0,0
county,48399,acfosw,U,N,250,5901,0,0,0
county,48401,acfosw,R,N,250,33089,3291,0,0
county,48401,acfosw,U,N,250,3817,14086,123,0
county,48403,acfosw,R,N,250,10498,44,0,0
county,48405,acfosw,R,N,250,8181,56,0,0
county,48407,acfosw,R,N,250,25084,2798,977,0
county,48409,acfosw,R,N,250,6795,6959,364,0
county,48409,acfosw,U,N,250,295,45986,5837,494
county,48411,acfosw,R,N,250,1536,1718,0,0
county,48411,acfosw,U,N,250,0,2801,0,0
county,48413,acfosw,R,N,250,2793,0,0,0
county,48415,acfosw,R,N,250,4303,1238,0,0
county,48415,acfosw,U,N,250,1971,9107,84,0
county,48417,acfosw,R,N,250,2929,336,0,0
county,48419,acfosw,R,N,250,20320,0,0,0
county,48419,acfosw,U,N,250,4885,69,0,0
county,48421,acfosw,R,N,250,3000,22,0,0
county,48423,acfosw,R,N,250,50109,26041,437,0
county,48423,acfosw,U,N,250,22869,132844,445,0
county,48425,acfosw,R,N,250,4957,3365,806,0
county,48427,acfosw,R,N,250,4548,11600,845,0
county,48427,acfosw,U,N,250,465,46575,600,0
county,48429,acfosw,R,N,250,3776,0,0,0
county,48429,acfosw,U,N,250,5588,2,0,0
county,48431,acfosw,R,N,250,1291,0,0,0
county,48433,acfosw,R,N,250,285,1065,0,0
county,48435,acfosw,R,N,250,919,79,0,0
county,48435,acfosw,U,N,250,627,2151,0,0
county,48437,acfosw,R,N,250,3041,34,0,0
county,48437,acfosw,U,N,250,1364,2894,64,0
county,48439,acfosw,R,N,250,14278,11836,6479,1597
county,48439,acfosw,U,N,250,55411,1012588,962179,20556
county,48441,acfosw,R,N,250,4088,14059,5024,1070
county,48441,acfosw,U,N,250,10646,98092,3662,1393
county,48443,acfosw,R,N,250,776,0,0,0
county,48445,acfosw,R,N,250,1953,1366,0,0
county,48445,acfosw,U,N,250,8196,822,0,0
county,48447,acfosw,R,N,250,1177,324,0,0
county,48449,acfosw,R,N,250,13781,2580,360,0
county,48449,acfosw,U,N,250,1323,14467,239,0
county,48451,acfosw,R,N,250,15825,6890,0,0
county,48451,acfosw,U,N,250,8382,87422,681,0
county,48453,acfosw,R,N,250,21401,53625,19592,10939
county,48453,acfosw,U,N,250,5604,399951,413084,349742
county,48455,acfosw,R,N,250,10626,676,0,0
county,48455,acfosw,U,N,250,3284,65,0,0
county,48457,acfosw,R,N,250,14913,2079,0,0
county,48457,acfosw,U,N,250,28,4652,0,0
county,48459,acfosw,R,N,250,29585,3546,112,0
county,48459,acfosw,U,N,250,2666,5840,0,0
county,48461,acfosw,R,N,250,3266,391,0,0
county,48463,acfosw,R,N,250,3966,4081,716,151
county,48463,acfosw,U,N,250,2,17669,156,0
county,48465,acfosw,R,N,250,1623,3815,0,0
county,48465,acfosw,U,N,250,4,43416,167,0
county,48467,acfosw,R,N,250,42378,535,0,0
county,48467,acfosw,U,N,250,10564,3113,0,0
county,48469,acfosw,R,N,250,20798,5900,6,0
county,48469,acfosw,U,N,250,3413,61348,619,0
county,48471,acfosw,R,N,250,24378,9447,836,0
county,48471,acfosw,U,N,250,11154,24562,2594,0
county,48473,acfosw,R,N,250,26727,7168,1772,0
county,48473,acfosw,U,N,250,6669,12335,563,0
county,48475,acfosw,R,N,250,4323,0,0,0
county,48475,acfosw,U,N,250,7648,27,0,0
county,48477,acfosw,R,N,250,19389,400,0,0
county,48477,acfosw,U,N,250,13025,3022,44,0
county,48479,acfosw,R,N,250,14114,5885,13,0
county,48479,acfosw,U,N,250,1638,243722,11280,0
county,48481,acfosw,R,N,250,14216,4620,2364,0
county,48481,acfosw,U,N,250,130,8823,11403,0
county,48483,acfosw,R,N,250,5056,0,0,0
county,48485,acfosw,R,N,250,9514,4676,15,0
county,48485,acfosw,U,N,250,19855,97924,246,0
county,48487,acfosw,R,N,250,926,2077,0,0
county,48487,acfosw,U,N,250,0,9766,0,0
county,48489,acfosw,R,N,250,1177,3980,2373,0
county,48489,acfosw,U,N,250,72,3170,10263,323
county,48491,acfosw,R,N,250,63983,43503,10887,5067
county,48491,acfosw,U,N,250,12452,286300,137162,31160
county,48493,acfosw,R,N,250,42912,1635,0,0
county,48493,acfosw,U,N,250,0,6518,0,0
county,48495,acfosw,R,N,250,2377,0,0,0
county,48495,acfosw,U,N,250,5633,0,0,0
county,48497,acfosw,R,N,250,51832,179,0,0
county,48497,acfosw,U,N,250,17890,82,0,0
county,48499,acfosw,R,N,250,23358,10682,120,0
county,48499,acfosw,U,N,250,1887,9491,0,0
county,48501,acfosw,R,N,250,3665,115,0,0
county,48501,acfosw,U,N,250,4932,1,0,0
county,48503,acfosw,R,N,250,3647,2362,0,0
county,48503,acfosw,U,N,250,1399,10602,0,0
county,48505,acfosw,R,N,250,2647,1787,0,0
county,48505,acfosw,U,N,250,0,9745,0,0
county,48507,acfosw,R,N,250,3668,1152,0,0
county,48507,acfosw,U,N,250,0,7020,0,0
county,49001,acfosw,R,N,250,3199,814,62,0
county,49001,acfosw,U,N,250,0,2635,0,0
county,49003,acfosw,R,N,250,11646,7783,549,957
county,49003,acfosw,R,T,250,1,0,0,0
county,49003,acfosw,U,N,250,70,4737,1301,29000
county,49005,acfosw,R,N,250,10184,14470,510,16
county,49005,acfosw,U,N,250,3410,89343,8772,1583
county,49007,acfosw,R,N,250,6917,306,63,0
county,49007,acfosw,R,T,250,0,0,0,0
county,49007,acfosw,U,N,250,9518,3659,0,0
county,49009,acfosw,R,N,250,929,21,0,0
county,49011,acfosw,R,N,250,1570,2356,1113,340
county,49011,acfosw,U,N,250,4541,182437,77179,85941
county,49013,acfosw,R,N,250,102,0,0,0
county,49013,acfosw,R,T,250,11076,4315,69,0
county,49013,acfosw,U,T,250,170,4206,0,0
county,49015,acfosw,R,N,250,7995,131,0,0
county,49015,acfosw,R,T,250,0,0,0,0
county,49015,acfosw,U,N,250,1886,0,0,0
county,49017,acfosw,R,N,250,1621,3430,0,0
county,49019,acfosw,R,N,250,5523,0,0,0
county,49019,acfosw,R,T,250,12,0,0,0
county,49019,acfosw,U,N,250,4219,0,0,0
county,49021,acfosw,R,N,250,11315,6613,122,11
county,49021,acfosw,R,T,250,82,0,0,0
county,49021,acfosw,U,N,250,28741,7761,135,0
county,49021,acfosw,U,T,250,59,0,0,0
county,49023,acfosw,R,N,250,6277,166,0,0
county,49023,acfosw,R,T,250,130,0,0,0
county,49023,acfosw,U,N,250,5152,289,0,0
county,49025,acfosw,R,N,250,3195,1444,0,0
county,49025,acfosw,U,N,250,1766,1294,10,0
county,49027,acfosw,R,N,250,10067,74,0,0
county,49027,acfosw,R,T,250,37,0,0,0
county,49027,acfosw,U,N,250,2713,115,0,0
county,49029,acfosw,R,N,250,7077,1329,0,0
county,49029,acfosw,U,N,250,3294,424,0,0
county,49031,acfosw,R,N,250,1387,70,22,0
county,49033,acfosw,R,N,250,1718,765,0,0
county,49035,acfosw,R,N,250,5425,6185,2488,7403
county,49035,acfosw,U,N,250,16980,565855,332184,223915
county,49037,acfosw,R,N,250,7012,241,0,0
county,49037,acfosw,R,T,250,5774,0,0,0
county,49037,acfosw,U,N,250,2281,0,0,0
county,49039,acfosw,R,N,250,13205,1127,0,0
county,49039,acfosw,U,N,250,7606,8969,32,0
county,49041,acfosw,R,N,250,15030,341,0,0
county,49041,acfosw,R,T,250,32,0,0,0
county,49041,acfosw,U,N,250,5977,240,0,0
county,49043,acfosw,R,N,250,5579,11722,1202,533
county,49043,acfosw,U,N,250,2757,15612,3657,1082
county,49045,acfosw,R,N,250,18236,3040,1054,0
county,49045,acfosw,R,T,250,181,32,0,0
county,49045,acfosw,U,N,250,3115,42717,3879,0
county,49047,acfosw,R,N,250,6845,4150,107,0
county,49047,acfosw,R,T,250,7015,2935,103,0
county,49047,acfosw,U,N,250,5599,8829,148,0
county,49047,acfosw,U,T,250,0,2,0,0
county,49049,acfosw,R,N,250,57989,8880,5581,1240
county,49049,acfosw,R,T,250,10,0,0,0
county,49049,acfosw,U,N,250,24004,250241,129361,158891
county,49051,acfosw,R,N,250,6077,6106,476,37
county,49051,acfosw,R,T,250,847,128,0,0
county,49051,acfosw,U,N,250,2022,12667,4802,926
county,49053,acfosw,R,N,250,26447,10499,4083,63
county,49053,acfosw,R,T,250,322,0,0,0
county,49053,acfosw,U,N,250,99239,28029,8828,37
county,49055,acfosw,R,N,250,1437,1274,0,0
county,49057,acfosw,R,N,250,9133,8163,775,10
county,49057,acfosw,U,N,250,8710,211961,20492,953
county,50001,acfosw,R,N,250,8390,15651,4879,25
county,50001,acfosw,U,N,250,34,7724,74,0
county,50003,acfosw,R,N,250,3206,19493,713,0
county,50003,acfosw,U,N,250,46,11703,309,0
county,50005,acfosw,R,N,250,7964,14592,167,0
county,50005,acfosw,U,N,250,10,7173,87,0
county,50007,acfosw,R,N,250,2342,31631,10361,471
county,50007,acfosw,U,N,250,2307,62775,52572,1315
county,50009,acfosw,R,N,250,4437,1726,0,0
county,50011,acfosw,R,N,250,11104,24421,177,0
county,50011,acfosw,U,N,250,33,13584,83,0
county,50013,acfosw,R,N,250,2495,4547,193,0
county,50015,acfosw,R,N,250,12167,13017,178,0
county,50017,acfosw,R,N,250,8946,15340,3590,222
county,50017,acfosw,U,N,250,0,794,0,0
county,50019,acfosw,R,N,250,6136,16687,407,0
county,50019,acfosw,U,N,250,4,3803,0,0
county,50021,acfosw,R,N,250,3129,24425,8718,0
county,50021,acfosw,U,N,250,52,21493,374,0
county,50023,acfosw,R,N,250,7435,21853,1745,0
county,50023,acfosw,U,N,250,4173,22918,285,0
county,50025,acfosw,R,N,250,14944,12036,2320,0
county,50025,acfosw,U,N,250,50,12432,440,0
county,50027,acfosw,R,N,250,3232,21347,17243,158
county,50027,acfosw,U,N,250,410,7094,5578,0
county,51001,acfosw,R,N,250,4328,7839,20122,27
county,51003,acfosw,R,N,250,24485,23317,5280,12
county,51003,acfosw,U,N,250,2622,46497,7112,0
county,51005,acfosw,R,N,250,4552,3344,0,0
county,51005,acfosw,U,N,250,5473,1491,0,0
county,51007,acfosw,R,N,250,12403,741,0,0
county,51009,acfosw,R,N,250,8649,11079,810,0
county,51009,acfosw,U,N,250,648,10216,203,0
county,51011,acfosw,R,N,250,10853,4849,209,0
county,51013,acfosw,U,N,250,4658,16361,210582,5241
county,51015,acfosw,R,N,250,16546,31999,2330,0
county,51015,acfosw,U,N,250,266,20858,3558,0
county,51017,acfosw,R,N,250,2656,1083,408,0
county,51019,acfosw,R,N,250,41300,21745,61,0
county,51019,acfosw,U,N,250,20402,915,212,0
county,51021,acfosw,R,N,250,6219,61,0,0
county,51023,acfosw,R,N,250,10421,8745,2417,0
county,51023,acfosw,U,N,250,104,6860,4710,162
county,51025,acfosw,R,N,250,11712,1215,0,0
county,51025,acfosw,U,N,250,3304,0,0,0
county,51027,acfosw,R,N,250,0,19293,1711,0
county,51029,acfosw,R,N,250,17015,133,0,0
county,51031,acfosw,R,N,250,32594,976,0,0
county,51031,acfosw,U,N,250,16904,4411,0,0
county,51033,acfosw,R,N,250,11115,13057,272,0
county,51033,acfosw,U,N,250,9,6272,0,0
county,51035,acfosw,R,N,250,12371,15164,1427,18
county,51035,acfosw,U,N,250,3,635,170,0
county,51036,acfosw,R,N,250,6630,333,0,0
county,51037,acfosw,R,N,250,11385,495,0,0
county,51041,acfosw,R,N,250,1145,12723,12491,0
county,51041,acfosw,U,N,250,8508,44669,273257,0
county,51043,acfosw,R,N,250,5028,5250,41,0
county,51043,acfosw,U,N,250,24,3542,734,0
county,51045,acfosw,R,N,250,4705,425,0,0
county,51047,acfosw,R,N,250,29225,4770,0,0
county,51047,acfosw,U,N,250,3049,15478,82,0
county,51049,acfosw,R,N,250,9460,109,0,0
county,51049,acfosw,U,N,250,363,0,0,0
county,51051,acfosw,R,N,250,2084,12234,0,0
county,51053,acfosw,R,N,250,12437,8152,0,0
county,51053,acfosw,U,N,250,673,7282,0,0
county,51057,acfosw,R,N,250,3457,4920,118,0
county,51057,acfosw,U,N,250,33,2257,167,0
county,51059,acfosw,R,N,250,141,912,15820,532
county,51059,acfosw,U,N,250,18187,66463,1011792,33685
county,51061,acfosw,R,N,250,20252,21860,455,0
county,51061,acfosw,U,N,250,283,27622,748,0
county,51063,acfosw,R,N,250,9210,6456,83,0
county,51065,acfosw,R,N,250,7494,10010,49,0
county,51065,acfosw,U,N,250,85,9303,327,0
county,51067,acfosw,R,N,250,49390,671,0,0
county,51067,acfosw,U,N,250,5958,23,0,0
county,51069,acfosw,R,N,250,16567,24180,2731,0
county,51069,acfosw,U,N,250,1599,35910,8323,0
county,51071,acfosw,R,N,250,5442,5247,348,0
county,51071,acfosw,U,N,250,699,4984,0,0
county,51073,acfosw,R,N,250,1813,22320,113,0
county,51073,acfosw,U,N,250,110,12992,0,0
county,51075,acfosw,R,N,250,8145,14603,339,0
county,51075,acfosw,U,N,250,5,658,0,0
county,51077,acfosw,R,N,250,6215,8027,1289,0
county,51077,acfosw,U,N,250,7,12,0,0
county,51079,acfosw,R,N,250,4726,5800,0,0
county,51079,acfosw,U,N,250,70,8888,335,0
county,51081,acfosw,R,N,250,10144,59,0,0
county,51081,acfosw,U,N,250,1133,0,0,0
county,51083,acfosw,R,N,250,18784,7606,110,0
county,51083,acfosw,U,N,250,569,6813,29,0
county,51085,acfosw,R,N,250,21260,23358,0,0
county,51085,acfosw,U,N,250,401,61178,1564,0
county,51087,acfosw,R,N,250,822,8208,6322,0
county,51087,acfosw,U,N,250,5187,30550,279725,0
county,51089,acfosw,R,N,250,1788,29849,83,0
county,51089,acfosw,U,N,250,150,18687,0,0
county,51091,acfosw,R,N,250,1911,279,0,0
county,51093,acfosw,R,N,250,5218,16250,223,0
county,51093,acfosw,U,N,250,41,13398,1979,0
county,51095,acfosw,R,N,250,1161,10920,1855,0
county,51095,acfosw,U,N,250,2944,55755,3884,0
county,51097,acfosw,R,N,250,5565,1460,0,0
county,51099,acfosw,R,N,250,2028,16225,1661,0
county,51099,acfosw,U,N,250,65,6841,16,0
county,51101,acfosw,R,N,250,10043,4338,0,0
county,51101,acfosw,U,N,250,55,2608,104,0
county,51103,acfosw,R,N,250,2803,7754,46,0
county,51105,acfosw,R,N,250,6356,16515,440,0
county,51105,acfosw,U,N,250,0,112,0,0
county,51107,acfosw,R,N,250,19656,33590,23198,810
county,51107,acfosw,U,N,250,10377,52708,266035,7146
county,51109,acfosw,R,N,250,24824,9334,3429,0
county,51111,acfosw,R,N,250,10262,1934,0,0
county,51113,acfosw,R,N,250,6377,6884,0,0
county,51115,acfosw,R,N,250,550,8138,146,0
county,51117,acfosw,R,N,250,17172,6118,407,0
county,51117,acfosw,U,N,250,58,6711,121,0
county,51119,acfosw,R,N,250,1342,9085,155,0
county,51121,acfosw,R,N,250,11452,13982,526,0
county,51121,acfosw,U,N,250,24362,47477,736,0
county,51125,acfosw,R,N,250,5476,5005,3744,704
county,51127,acfosw,R,N,250,5394,15759,1937,0
county,51131,acfosw,R,N,250,1060,2246,8316,88
county,51133,acfosw,R,N,250,2031,9851,213,0
county,51135,acfosw,R,N,250,8267,0,0,0
county,51135,acfosw,U,N,250,6856,109,0,0
county,51137,acfosw,R,N,250,12230,10109,0,0
county,51137,acfosw,U,N,250,233,14477,0,0
county,51139,acfosw,R,N,250,4769,14373,0,0
county,51139,acfosw,U,N,250,38,4722,0,0
county,51141,acfosw,R,N,250,16520,1088,0,0
county,51143,acfosw,R,N,250,27304,25409,0,0
county,51143,acfosw,U,N,250,136,6860,645,0
county,51145,acfosw,R,N,250,5526,22681,1343,0
county,51145,acfosw,U,N,250,3,0,99,0
county,51147,acfosw,R,N,250,15020,0,0,0
county,51147,acfosw,U,N,250,7782,0,0,0
county,51149,acfosw,R,N,250,2676,13978,5096,0
county,51149,acfosw,U,N,250,1313,15252,38,0
county,51153,acfosw,R,N,250,2107,5546,20142,0
county,51153,acfosw,U,N,250,12730,22720,406873,202
county,51155,acfosw,R,N,250,5767,10173,0,0
county,51155,acfosw,U,N,250,3159,14928,0,0
county,51157,acfosw,R,N,250,1450,4502,1417,0
county,51159,acfosw,R,N,250,3768,5111,144,0
county,51161,acfosw,R,N,250,1875,15568,627,0
county,51161,acfosw,U,N,250,642,72787,2685,0
county,51163,acfosw,R,N,250,6010,10372,4307,0
county,51163,acfosw,U,N,250,19,700,1165,0
county,51165,acfosw,R,N,250,14336,35581,0,0
county,51165,acfosw,U,N,250,547,31481,0,0
county,51167,acfosw,R,N,250,10883,12652,0,0
county,51167,acfosw,U,N,250,722,2329,0,0
county,51169,acfosw,R,N,250,12168,5566,121,0
county,51169,acfosw,U,N,250,1412,2249,49,0
county,51171,acfosw,R,N,250,27951,1334,0,0
county,51171,acfosw,U,N,250,14271,60,0,0
county,51173,acfosw,R,N,250,1944,13795,6710,0
county,51173,acfosw,U,N,250,404,5404,1847,0
county,51175,acfosw,R,N,250,9247,8008,0,0
county,51175,acfosw,U,N,250,0,376,0,0
county,51177,acfosw,R,N,250,5776,27778,14560,365
county,51177,acfosw,U,N,250,666,7374,73680,6014
county,51179,acfosw,R,N,250,1576,14909,12177,5486
county,51179,acfosw,U,N,250,878,16985,91844,9024
county,51181,acfosw,R,N,250,525,5897,0,0
county,51183,acfosw,R,N,250,6114,4722,323,0
county,51185,acfosw,R,N,250,9771,10871,56,0
county,51185,acfosw,U,N,250,13381,6407,109,0
county,51187,acfosw,R,N,250,6081,14728,16,0
county,51187,acfosw,U,N,250,1129,17983,227,0
county,51191,acfosw,R,N,250,365,9673,28076,910
county,51191,acfosw,U,N,250,171,1235,12798,512
county,51193,acfosw,R,N,250,1867,12343,82,0
county,51193,acfosw,U,N,250,23,3700,0,0
county,51195,acfosw,R,N,250,15384,4613,1722,0
county,51195,acfosw,U,N,250,13366,2273,25,0
county,51197,acfosw,R,N,250,16972,3985,141,569
county,51197,acfosw,U,N,250,5059,1957,1,0
county,51199,acfosw,R,N,250,274,3575,703,0
county,51199,acfosw,U,N,250,861,12216,48476,2172
county,51510,acfosw,U,N,250,2674,143630,12416,708
county,51520,acfosw,R,N,250,0,4,4,0
county,51520,acfosw,U,N,250,0,57,15506,1172
county,51530,acfosw,R,N,250,33,119,119,0
county,51530,acfosw,U,N,250,148,5893,163,0
county,51540,acfosw,R,N,250,0,0,0,0
county,51540,acfosw,U,N,250,877,14322,31627,440
county,51550,acfosw,R,N,250,1217,11027,9404,0
county,51550,acfosw,U,N,250,3213,70760,146261,2944
county,51570,acfosw,R,N,250,0,0,0,0
county,51570,acfosw,U,N,250,223,17147,0,0
county,51580,acfosw,R,N,250,1,0,0,0
county,51580,acfosw,U,N,250,4226,1311,0,0
county,51590,acfosw,R,N,250,27,1233,507,0
county,51590,acfosw,U,N,250,329,32459,5489,0
county,51595,acfosw,R,N,250,379,0,0,0
county,51595,acfosw,U,N,250,4966,0,0,0
county,51600,acfosw,U,N,250,37,1690,22287,5
county,51610,acfosw,U,N,250,208,948,11870,1591
county,51620,acfosw,R,N,250,0,282,0,0
county,51620,acfosw,U,N,250,1,7527,157,0
county,51630,acfosw,R,N,250,14,0,379,0
county,51630,acfosw,U,N,250,1894,2248,21087,3414
county,51640,acfosw,R,N,250,5,659,246,0
county,51640,acfosw,U,N,250,267,3760,1410,0
county,51650,acfosw,R,N,250,0,357,0,0
county,51650,acfosw,U,N,250,2818,40507,90376,452
county,51660,acfosw,U,N,250,4556,37902,10558,0
county,51670,acfosw,R,N,250,7,5,0,0
county,51670,acfosw,U,N,250,374,22139,4,0
county,51678,acfosw,U,N,250,289,1388,5767,0
county,51680,acfosw,R,N,250,2570,9,0,0
county,51680,acfosw,U,N,250,76701,2888,0,0
county,51683,acfosw,R,N,250,0,0,0,0
county,51683,acfosw,U,N,250,1600,2625,36860,0
county,51685,acfosw,U,N,250,275,1296,15903,0
county,51690,acfosw,U,N,250,233,12211,110,0
county,51700,acfosw,R,N,250,24,25,43,0
county,51700,acfosw,U,N,250,2948,19192,156989,0
county,51710,acfosw,R,N,250,0,0,0,0
county,51710,acfosw,U,N,250,6996,230943,4803,0
county,51720,acfosw,R,N,250,115,0,0,0
county,51720,acfosw,U,N,250,3381,485,0,0
county,51730,acfosw,R,N,250,41,644,0,0
county,51730,acfosw,U,N,250,409,29999,253,0
county,51735,acfosw,R,N,250,0,0,796,0
county,51735,acfosw,U,N,250,107,58,11310,0
county,51740,acfosw,U,N,250,1628,33670,58797,303
county,51750,acfosw,R,N,250,606,0,0,0
county,51750,acfosw,U,N,250,16835,808,0,0
county,51760,acfosw,R,N,250,0,0,0,0
county,51760,acfosw,U,N,250,12074,44851,173497,0
county,51770,acfosw,R,N,250,5,8,0,0
county,51770,acfosw,U,N,250,1419,95100,2611,0
county,51775,acfosw,U,N,250,1009,22048,2244,0
county,51790,acfosw,R,N,250,72,914,0,0
county,51790,acfosw,U,N,250,530,22187,1229,0
county,51800,acfosw,R,N,250,4670,17394,69,0
county,51800,acfosw,U,N,250,296,67701,1978,0
county,51810,acfosw,R,N,250,151,6964,450,0
county,51810,acfosw,U,N,250,7431,132305,302396,277
county,51820,acfosw,R,N,250,65,545,27,0
county,51820,acfosw,U,N,250,460,14748,6785,0
county,51830,acfosw,R,N,250,0,0,0,0
county,51830,acfosw,U,N,250,3223,11646,82,0
county,51840,acfosw,U,N,250,274,27207,597,0
county,53001,acfosw,R,N,250,8543,0,0,0
county,53001,acfosw,U,N,250,11437,0,0,0
county,53003,acfosw,R,N,250,1466,532,0,0
county,53003,acfosw,U,N,250,331,20253,0,0
county,53005,acfosw,R,N,250,21827,9982,106,0
county,53005,acfosw,U,N,250,3307,168738,427,0
county,53007,acfosw,R,N,250,5674,9142,7834,0
county,53007,acfosw,R,T,250,0,0,0,0
county,53007,acfosw,U,N,250,508,5610,48041,388
county,53007,acfosw,U,T,250,3,0,0,0
county,53009,acfosw,R,N,250,19470,6952,0,0
county,53009,acfosw,R,T,250,3097,0,0,0
county,53009,acfosw,U,N,250,19360,24413,4032,0
county,53009,acfosw,U,T,250,7,0,0,0
county,53011,acfosw,R,N,250,34567,39530,2463,0
county,53011,acfosw,U,N,250,4247,309710,96707,1016
county,53013,acfosw,R,N,250,1421,112,0,0
county,53013,acfosw,U,N,250,2421,31,0,0
county,53015,acfosw,R,N,250,13961,21420,0,0
county,53015,acfosw,U,N,250,885,39530,34718,77
county,53017,acfosw,R,N,250,3176,10003,1013,0
county,53017,acfosw,U,N,250,0,655,28470,112
county,53019,acfosw,R,N,250,5793,53,0,0
county,53019,acfosw,R,T,250,1781,0,0,0
county,53021,acfosw,R,N,250,17276,1076,101,230
county,53021,acfosw,U,N,250,4948,68024,3564,0
county,53023,acfosw,R,N,250,934,1291,0,0
county,53025,acfosw,R,N,250,16604,21784,2472,0
county,53025,acfosw,U,N,250,381,55516,976,0
county,53027,acfosw,R,N,250,6833,21342,248,0
county,53027,acfosw,R,T,250,1760,611,0,0
county,53027,acfosw,U,N,250,407,23616,20155,88
county,53029,acfosw,R,N,250,8259,21890,11081,317
county,53029,acfosw,U,N,250,4683,37915,996,0
county,53031,acfosw,R,N,250,12340,6121,221,0
