geo_id,broadband_tech,urban_rural,tribal_non,dl_speed,has_0,has_1,has_2,has_3more,total_pop
0500000US06065,Cable,R,N,0.2,112676,58325,1164,0,172165
0500000US06065,Cable,R,T,0.2,6246,1291,230,0,7767
0500000US06065,Cable,U,N,0.2,18400,2204798,32410,0,2255608
0500000US06065,Cable,U,T,0.2,4412,30229,357,0,34998
0500000US06067,Cable,R,N,0.2,29141,9829,0,0,38970
0500000US06067,Cable,U,N,0.2,44320,1462190,6574,0,1513084
0500000US06069,Cable,R,N,0.2,12803,6196,0,0,18999
0500000US06069,Cable,U,N,0.2,373,43290,140,0,43803
0500000US06071,Cable,R,N,0.2,110421,51992,188,0,162601
0500000US06071,Cable,R,T,0.2,1659,1285,0,0,2944
0500000US06071,Cable,U,N,0.2,42685,1965550,5823,0,2014058
0500000US06071,Cable,U,T,0.2,312,158,0,0,470
0500000US06073,Cable,R,N,0.2,80763,56429,3591,0,140783
0500000US06073,Cable,R,T,0.2,7893,1750,0,0,9643
0500000US06073,Cable,U,N,0.2,136276,2922705,123220,5321,3187522
0500000US06073,Cable,U,T,0.2,382,0,0,0,382
0500000US06075,Cable,R,N,0.2,2,0,0,0,2
0500000US06075,Cable,U,N,0.2,23385,613459,244703,0,881547
0500000US06077,Cable,R,N,0.2,47006,28472,0,0,75478
0500000US06077,Cable,U,N,0.2,20645,665565,454,0,686664
0500000US06079,Cable,R,N,0.2,33239,19595,292,0,53126
0500000US06079,Cable,U,N,0.2,13695,215189,1101,0,229985
0500000US06081,Cable,R,N,0.2,3515,13736,370,0,17621
0500000US06081,Cable,U,N,0.2,12756,437929,298267,0,748952
0500000US06083,Cable,R,N,0.2,18547,11716,262,0,30525
0500000US06083,Cable,R,T,0.2,3,0,0,0,3
0500000US06083,Cable,U,N,0.2,16611,396957,2108,0,415676
0500000US06083,Cable,U,T,0.2,1,294,0,0,295
0500000US06085,Cable,R,N,0.2,19451,11730,37,0,31218
0500000US06085,Cable,U,N,0.2,80097,1807885,8606,46,1896634
0500000US06087,Cable,R,N,0.2,6985,27436,1393,0,35814
0500000US06087,Cable,U,N,0.2,8969,223081,5349,0,237399
0500000US06089,Cable,R,N,0.2,45072,8786,0,0,53858
0500000US06089,Cable,R,T,0.2,42,0,0,0,42
0500000US06089,Cable,U,N,0.2,1711,122433,2002,0,126146
0500000US06089,Cable,U,T,0.2,0,34,0,0,34
0500000US06091,Cable,R,N,0.2,2954,42,0,0,2996
0500000US06091,Cable,U,N,0.2,0,9,0,0,9
0500000US06093,Cable,R,N,0.2,18911,10332,24,0,29267
0500000US06093,Cable,R,T,0.2,376,0,0,0,376
0500000US06093,Cable,U,N,0.2,248,13409,2,0,13659
0500000US06093,Cable,U,T,0.2,16,221,0,0,237
0500000US06095,Cable,R,N,0.2,18513,8000,0,0,26513
0500000US06095,Cable,U,N,0.2,20770,399373,985,0,421128
0500000US06097,Cable,R,N,0.2,19221,48851,232,0,68304
0500000US06097,Cable,R,T,0.2,79,0,0,0,79
0500000US06097,Cable,U,N,0.2,7604,417707,642,0,425953
0500000US06099,Cable,R,N,0.2,34305,12364,126,0,46795
0500000US06099,Cable,U,N,0.2,5833,492138,5894,0,503865
0500000US06101,Cable,R,N,0.2,8866,6517,0,0,15383
0500000US06101,Cable,U,N,0.2,575,81013,0,0,81588
0500000US06103,Cable,R,N,0.2,28393,5433,462,0,34288
0500000US06103,Cable,R,T,0.2,2,0,0,0,2
0500000US06103,Cable,U,N,0.2,5042,25740,12,0,30794
0500000US06105,Cable,R,N,0.2,9905,2380,0,0,12285
0500000US06105,Cable,R,T,0.2,0,0,0,0,0
0500000US06107,Cable,R,N,0.2,57712,20036,611,0,78359
0500000US06107,Cable,R,T,0.2,1193,0,0,0,1193
0500000US06107,Cable,U,N,0.2,33683,352006,952,0,386641
0500000US06109,Cable,R,N,0.2,12771,14042,0,0,26813
0500000US06109,Cable,R,T,0.2,98,91,0,0,189
0500000US06109,Cable,U,N,0.2,1155,26321,0,0,27476
0500000US06111,Cable,R,N,0.2,13589,18677,713,0,32979
0500000US06111,Cable,U,N,0.2,3883,795281,13863,0,813027
0500000US06113,Cable,R,N,0.2,17070,3217,0,0,20287
0500000US06113,Cable,R,T,0.2,105,0,0,0,105
0500000US06113,Cable,U,N,0.2,12364,183638,4106,0,200108
0500000US06115,Cable,R,N,0.2,19135,4465,0,0,23600
0500000US06115,Cable,U,N,0.2,541,54527,0,0,55068
0500000US06001,Fiber,R,N,0.2,11518,2106,0,0,13624
0500000US06001,Fiber,U,N,0.2,780266,799115,78324,0,1657705
0500000US06003,Fiber,R,N,0.2,878,84,0,0,962
0500000US06003,Fiber,R,T,0.2,167,0,0,0,167
0500000US06005,Fiber,R,N,0.2,20785,4185,0,0,24970
0500000US06005,Fiber,R,T,0.2,8,5,0,0,13
0500000US06005,Fiber,U,N,0.2,12903,1865,0,0,14768
0500000US06007,Fiber,R,N,0.2,43523,3116,0,0,46639
0500000US06007,Fiber,R,T,0.2,52,0,0,0,52
0500000US06007,Fiber,U,N,0.2,127761,41332,0,0,169093
0500000US06007,Fiber,U,T,0.2,3402,0,0,0,3402
0500000US06009,Fiber,R,N,0.2,32651,2209,0,0,34860
0500000US06009,Fiber,U,N,0.2,11045,0,0,0,11045
0500000US06011,Fiber,R,N,0.2,6713,373,0,0,7086
0500000US06011,Fiber,R,T,0.2,99,0,0,0,99
0500000US06011,Fiber,U,N,0.2,12461,1901,0,0,14362
0500000US06013,Fiber,R,N,0.2,18445,692,849,0,19986
0500000US06013,Fiber,U,N,0.2,698808,400063,34663,0,1133534
0500000US06013,Fiber,U,T,0.2,2,0,0,0,2
0500000US06015,Fiber,R,N,0.2,8382,0,0,0,8382
0500000US06015,Fiber,R,T,0.2,971,25,0,0,996
0500000US06015,Fiber,U,N,0.2,18128,220,0,0,18348
0500000US06015,Fiber,U,T,0.2,86,0,0,0,86
0500000US06017,Fiber,R,N,0.2,69518,609,0,0,70127
0500000US06017,Fiber,R,T,0.2,109,0,0,0,109
0500000US06017,Fiber,U,N,0.2,118145,4460,0,0,122605
0500000US06019,Fiber,R,N,0.2,122422,8663,306,0,131391
0500000US06019,Fiber,R,T,0.2,441,0,0,0,441
0500000US06019,Fiber,U,N,0.2,668788,198182,292,0,867262
0500000US06021,Fiber,R,N,0.2,11716,0,0,0,11716
0500000US06021,Fiber,R,T,0.2,165,0,0,0,165
0500000US06021,Fiber,U,N,0.2,16512,0,0,0,16512
0500000US06023,Fiber,R,N,0.2,37541,51,0,0,37592
0500000US06023,Fiber,R,T,0.2,4051,0,0,0,4051
0500000US06023,Fiber,U,N,0.2,93833,0,0,0,93833
0500000US06023,Fiber,U,T,0.2,82,0,0,0,82
0500000US06025,Fiber,R,N,0.2,34290,0,0,0,34290
0500000US06025,Fiber,R,T,0.2,1997,0,0,0,1997
0500000US06025,Fiber,U,N,0.2,144291,94,0,0,144385
0500000US06025,Fiber,U,T,0.2,543,0,0,0,543
0500000US06027,Fiber,R,N,0.2,7441,166,6,0,7613
0500000US06027,Fiber,R,T,0.2,823,0,0,0,823
0500000US06027,Fiber,U,N,0.2,7342,750,0,0,8092
0500000US06027,Fiber,U,T,0.2,1511,0,0,0,1511
0500000US06029,Fiber,R,N,0.2,103595,24636,660,0,128891
0500000US06029,Fiber,U,N,0.2,632335,136906,2065,0,771306
0500000US06031,Fiber,R,N,0.2,17859,9,0,0,17868
0500000US06031,Fiber,R,T,0.2,668,0,0,0,668
0500000US06031,Fiber,U,N,0.2,131107,3286,0,0,134393
0500000US06033,Fiber,R,N,0.2,21581,0,0,0,21581
0500000US06033,Fiber,R,T,0.2,375,0,0,0,375
0500000US06033,Fiber,U,N,0.2,42249,0,0,0,42249
0500000US06033,Fiber,U,T,0.2,181,0,0,0,181
0500000US06035,Fiber,R,N,0.2,19412,647,0,0,20059
0500000US06035,Fiber,R,T,0.2,390,0,0,0,390
0500000US06035,Fiber,U,N,0.2,9387,578,0,0,9965
0500000US06035,Fiber,U,T,0.2,159,0,0,0,159
0500000US06037,Fiber,R,N,0.2,81837,9274,0,0,91111
0500000US06037,Fiber,U,N,0.2,5887640,4046913,13376,67,9947996
0500000US06039,Fiber,R,N,0.2,47814,7009,0,0,54823
0500000US06039,Fiber,R,T,0.2,140,2,0,0,142
0500000US06039,Fiber,U,N,0.2,94911,7451,0,0,102362
0500000US06041,Fiber,R,N,0.2,16432,1417,0,0,17849
0500000US06041,Fiber,U,N,0.2,162920,78057,0,0,240977
0500000US06043,Fiber,R,N,0.2,14708,2495,0,0,17203
0500000US06045,Fiber,R,N,0.2,39077,0,0,0,39077
0500000US06045,Fiber,R,T,0.2,1021,0,0,0,1021
0500000US06045,Fiber,U,N,0.2,46064,0,0,0,46064
0500000US06045,Fiber,U,T,0.2,587,0,0,0,587
0500000US06047,Fiber,R,N,0.2,47560,717,0,0,48277
0500000US06047,Fiber,U,N,0.2,201335,28065,0,0,229400
0500000US06049,Fiber,R,N,0.2,5907,245,0,0,6152
0500000US06049,Fiber,R,T,0.2,153,0,0,0,153
0500000US06049,Fiber,U,N,0.2,2450,86,0,0,2536
0500000US06051,Fiber,R,N,0.2,2959,4068,0,0,7027
0500000US06051,Fiber,R,T,0.2,0,122,0,0,122
0500000US06051,Fiber,U,N,0.2,7123,172,0,0,7295
0500000US06053,Fiber,R,N,0.2,51326,2210,0,0,53536
0500000US06053,Fiber,U,N,0.2,316767,63758,0,0,380525
0500000US06055,Fiber,R,N,0.2,17234,2333,0,0,19567
0500000US06055,Fiber,U,N,0.2,92343,25834,0,0,118177
0500000US06057,Fiber,R,N,0.2,42767,0,0,0,42767
0500000US06057,Fiber,U,N,0.2,56988,0,0,0,56988
0500000US06059,Fiber,R,N,0.2,5845,775,4549,1909,13078
0500000US06059,Fiber,U,N,0.2,2179012,958502,22312,2788,3162614
0500000US06061,Fiber,R,N,0.2,53749,14528,1420,143,69840
0500000US06061,Fiber,R,T,0.2,12,0,0,0,12
0500000US06061,Fiber,U,N,0.2,140103,147060,38523,2786,328472
0500000US06063,Fiber,R,N,0.2,11994,1909,0,0,13903
0500000US06063,Fiber,R,T,0.2,33,0,0,0,33
0500000US06063,Fiber,U,N,0.2,4110,751,10,0,4871
0500000US06065,Fiber,R,N,0.2,113953,58088,124,0,172165
0500000US06065,Fiber,R,T,0.2,6059,1708,0,0,7767
0500000US06065,Fiber,U,N,0.2,867148,1375442,12102,916,2255608
0500000US06065,Fiber,U,T,0.2,29191,5807,0,0,34998
0500000US06067,Fiber,R,N,0.2,37037,1206,727,0,38970
0500000US06067,Fiber,U,N,0.2,927504,463283,122216,81,1513084
0500000US06069,Fiber,R,N,0.2,18674,325,0,0,18999
0500000US06069,Fiber,U,N,0.2,41094,2709,0,0,43803
0500000US06071,Fiber,R,N,0.2,134841,26858,417,485,162601
0500000US06071,Fiber,R,T,0.2,2914,30,0,0,2944
0500000US06071,Fiber,U,N,0.2,699718,1105760,203365,5215,2014058
0500000US06071,Fiber,U,T,0.2,470,0,0,0,470
0500000US06073,Fiber,R,N,0.2,134100,4204,2479,0,140783
0500000US06073,Fiber,R,T,0.2,9643,0,0,0,9643
0500000US06073,Fiber,U,N,0.2,2478890,679480,29152,0,3187522
0500000US06073,Fiber,U,T,0.2,382,0,0,0,382
0500000US06075,Fiber,R,N,0.2,2,0,0,0,2
0500000US06075,Fiber,U,N,0.2,393245,284097,198551,5654,881547
0500000US06077,Fiber,R,N,0.2,71053,4425,0,0,75478
0500000US06077,Fiber,U,N,0.2,603896,82768,0,0,686664
0500000US06079,Fiber,R,N,0.2,52782,344,0,0,53126
0500000US06079,Fiber,U,N,0.2,216149,13836,0,0,229985
0500000US06081,Fiber,R,N,0.2,14801,2820,0,0,17621
0500000US06081,Fiber,U,N,0.2,282613,359280,97637,9422,748952
0500000US06083,Fiber,R,N,0.2,29487,1038,0,0,30525
0500000US06083,Fiber,R,T,0.2,3,0,0,0,3
0500000US06083,Fiber,U,N,0.2,399897,15779,0,0,415676
0500000US06083,Fiber,U,T,0.2,295,0,0,0,295
0500000US06085,Fiber,R,N,0.2,29493,1725,0,0,31218
0500000US06085,Fiber,U,N,0.2,1361105,534746,783,0,1896634
0500000US06087,Fiber,R,N,0.2,33223,2591,0,0,35814
0500000US06087,Fiber,U,N,0.2,155309,82090,0,0,237399
0500000US06089,Fiber,R,N,0.2,50374,3484,0,0,53858
0500000US06089,Fiber,R,T,0.2,42,0,0,0,42
0500000US06089,Fiber,U,N,0.2,118683,7463,0,0,126146
0500000US06089,Fiber,U,T,0.2,34,0,0,0,34
0500000US06091,Fiber,R,N,0.2,2985,11,0,0,2996
0500000US06091,Fiber,U,N,0.2,9,0,0,0,9
0500000US06093,Fiber,R,N,0.2,22197,7070,0,0,29267
0500000US06093,Fiber,R,T,0.2,221,155,0,0,376
0500000US06093,Fiber,U,N,0.2,10312,3347,0,0,13659
0500000US06093,Fiber,U,T,0.2,50,187,0,0,237
0500000US06095,Fiber,R,N,0.2,24044,2458,11,0,26513
0500000US06095,Fiber,U,N,0.2,358108,62097,923,0,421128
0500000US06097,Fiber,R,N,0.2,61398,6717,189,0,68304
0500000US06097,Fiber,R,T,0.2,79,0,0,0,79
0500000US06097,Fiber,U,N,0.2,368630,54686,2637,0,425953
0500000US06099,Fiber,R,N,0.2,45986,809,0,0,46795
0500000US06099,Fiber,U,N,0.2,420515,83350,0,0,503865
0500000US06101,Fiber,R,N,0.2,15383,0,0,0,15383
0500000US06101,Fiber,U,N,0.2,76816,4772,0,0,81588
0500000US06103,Fiber,R,N,0.2,34288,0,0,0,34288
0500000US06103,Fiber,R,T,0.2,2,0,0,0,2
0500000US06103,Fiber,U,N,0.2,30794,0,0,0,30794
0500000US06105,Fiber,R,N,0.2,12285,0,0,0,12285
0500000US06105,Fiber,R,T,0.2,0,0,0,0,0
0500000US06107,Fiber,R,N,0.2,77902,457,0,0,78359
0500000US06107,Fiber,R,T,0.2,1193,0,0,0,1193
0500000US06107,Fiber,U,N,0.2,350835,35806,0,0,386641
0500000US06109,Fiber,R,N,0.2,26813,0,0,0,26813
0500000US06109,Fiber,R,T,0.2,189,0,0,0,189
0500000US06109,Fiber,U,N,0.2,27476,0,0,0,27476
0500000US06111,Fiber,R,N,0.2,29765,3144,70,0,32979
0500000US06111,Fiber,U,N,0.2,434440,377761,826,0,813027
0500000US06113,Fiber,R,N,0.2,19610,677,0,0,20287
0500000US06113,Fiber,R,T,0.2,105,0,0,0,105
0500000US06113,Fiber,U,N,0.2,114417,68075,17616,0,200108
0500000US06115,Fiber,R,N,0.2,23236,364,0,0,23600
0500000US06115,Fiber,U,N,0.2,53054,2014,0,0,55068
0500000US06001,Other,R,N,0.2,13576,48,0,0,13624
0500000US06001,Other,U,N,0.2,1280667,376623,415,0,1657705
0500000US06003,Other,R,N,0.2,962,0,0,0,962
0500000US06003,Other,R,T,0.2,167,0,0,0,167
0500000US06005,Other,R,N,0.2,24936,34,0,0,24970
0500000US06005,Other,R,T,0.2,13,0,0,0,13
0500000US06005,Other,U,N,0.2,14768,0,0,0,14768
0500000US06007,Other,R,N,0.2,46639,0,0,0,46639
0500000US06007,Other,R,T,0.2,52,0,0,0,52
0500000US06007,Other,U,N,0.2,168106,987,0,0,169093
0500000US06007,Other,U,T,0.2,3383,19,0,0,3402
0500000US06009,Other,R,N,0.2,34860,0,0,0,34860
0500000US06009,Other,U,N,0.2,11045,0,0,0,11045
0500000US06011,Other,R,N,0.2,7086,0,0,0,7086
0500000US06011,Other,R,T,0.2,99,0,0,0,99
0500000US06011,Other,U,N,0.2,14362,0,0,0,14362
0500000US06013,Other,R,N,0.2,19540,446,0,0,19986
0500000US06013,Other,U,N,0.2,1019194,113123,1217,0,1133534
0500000US06013,Other,U,T,0.2,2,0,0,0,2
0500000US06015,Other,R,N,0.2,8382,0,0,0,8382
0500000US06015,Other,R,T,0.2,996,0,0,0,996
0500000US06015,Other,U,N,0.2,18348,0,0,0,18348
0500000US06015,Other,U,T,0.2,86,0,0,0,86
0500000US06017,Other,R,N,0.2,69928,199,0,0,70127
0500000US06017,Other,R,T,0.2,109,0,0,0,109
0500000US06017,Other,U,N,0.2,122060,545,0,0,122605
0500000US06019,Other,R,N,0.2,131391,0,0,0,131391
0500000US06019,Other,R,T,0.2,441,0,0,0,441
0500000US06019,Other,U,N,0.2,867173,89,0,0,867262
0500000US06021,Other,R,N,0.2,11716,0,0,0,11716
0500000US06021,Other,R,T,0.2,165,0,0,0,165
0500000US06021,Other,U,N,0.2,16512,0,0,0,16512
0500000US06023,Other,R,N,0.2,37592,0,0,0,37592
0500000US06023,Other,R,T,0.2,4051,0,0,0,4051
0500000US06023,Other,U,N,0.2,93833,0,0,0,93833
0500000US06023,Other,U,T,0.2,82,0,0,0,82
0500000US06025,Other,R,N,0.2,34290,0,0,0,34290
0500000US06025,Other,R,T,0.2,1997,0,0,0,1997
0500000US06025,Other,U,N,0.2,144385,0,0,0,144385
0500000US06025,Other,U,T,0.2,543,0,0,0,543
0500000US06027,Other,R,N,0.2,7613,0,0,0,7613
0500000US06027,Other,R,T,0.2,823,0,0,0,823
0500000US06027,Other,U,N,0.2,8092,0,0,0,8092
0500000US06027,Other,U,T,0.2,1511,0,0,0,1511
0500000US06029,Other,R,N,0.2,128882,9,0,0,128891
0500000US06029,Other,U,N,0.2,771139,167,0,0,771306
0500000US06031,Other,R,N,0.2,17868,0,0,0,17868
0500000US06031,Other,R,T,0.2,668,0,0,0,668
0500000US06031,Other,U,N,0.2,134393,0,0,0,134393
0500000US06033,Other,R,N,0.2,21567,14,0,0,21581
0500000US06033,Other,R,T,0.2,375,0,0,0,375
0500000US06033,Other,U,N,0.2,42249,0,0,0,42249
0500000US06033,Other,U,T,0.2,181,0,0,0,181
0500000US06035,Other,R,N,0.2,20059,0,0,0,20059
0500000US06035,Other,R,T,0.2,390,0,0,0,390
0500000US06035,Other,U,N,0.2,9965,0,0,0,9965
0500000US06035,Other,U,T,0.2,159,0,0,0,159
0500000US06037,Other,R,N,0.2,91111,0,0,0,91111
0500000US06037,Other,U,N,0.2,9508528,436519,2949,0,9947996
0500000US06039,Other,R,N,0.2,54823,0,0,0,54823
0500000US06039,Other,R,T,0.2,142,0,0,0,142
0500000US06039,Other,U,N,0.2,102362,0,0,0,102362
0500000US06041,Other,R,N,0.2,17170,679,0,0,17849
0500000US06041,Other,U,N,0.2,173066,67664,247,0,240977
0500000US06043,Other,R,N,0.2,17203,0,0,0,17203
0500000US06045,Other,R,N,0.2,34774,4234,69,0,39077
0500000US06045,Other,R,T,0.2,1021,0,0,0,1021
0500000US06045,Other,U,N,0.2,21469,24595,0,0,46064
0500000US06045,Other,U,T,0.2,587,0,0,0,587
0500000US06047,Other,R,N,0.2,48277,0,0,0,48277
0500000US06047,Other,U,N,0.2,229388,12,0,0,229400
0500000US06049,Other,R,N,0.2,6152,0,0,0,6152
0500000US06049,Other,R,T,0.2,153,0,0,0,153
0500000US06049,Other,U,N,0.2,2536,0,0,0,2536
0500000US06051,Other,R,N,0.2,7027,0,0,0,7027
0500000US06051,Other,R,T,0.2,122,0,0,0,122
0500000US06051,Other,U,N,0.2,7295,0,0,0,7295
0500000US06053,Other,R,N,0.2,53223,313,0,0,53536
0500000US06053,Other,U,N,0.2,377617,2908,0,0,380525
0500000US06055,Other,R,N,0.2,18693,874,0,0,19567
0500000US06055,Other,U,N,0.2,102294,15411,472,0,118177
0500000US06057,Other,R,N,0.2,42669,98,0,0,42767
0500000US06057,Other,U,N,0.2,56778,210,0,0,56988
0500000US06059,Other,R,N,0.2,13078,0,0,0,13078
0500000US06059,Other,U,N,0.2,3110652,51962,0,0,3162614
0500000US06061,Other,R,N,0.2,69479,361,0,0,69840
0500000US06061,Other,R,T,0.2,12,0,0,0,12
0500000US06061,Other,U,N,0.2,328443,29,0,0,328472
0500000US06063,Other,R,N,0.2,13862,41,0,0,13903
0500000US06063,Other,R,T,0.2,33,0,0,0,33
0500000US06063,Other,U,N,0.2,4871,0,0,0,4871
0500000US06065,Other,R,N,0.2,172165,0,0,0,172165
0500000US06065,Other,R,T,0.2,7767,0,0,0,7767
0500000US06065,Other,U,N,0.2,2254827,781,0,0,2255608
0500000US06065,Other,U,T,0.2,34998,0,0,0,34998
0500000US06067,Other,R,N,0.2,38970,0,0,0,38970
0500000US06067,Other,U,N,0.2,1464819,48265,0,0,1513084
0500000US06069,Other,R,N,0.2,18999,0,0,0,18999
0500000US06069,Other,U,N,0.2,43803,0,0,0,43803
0500000US06071,Other,R,N,0.2,162601,0,0,0,162601
0500000US06071,Other,R,T,0.2,2944,0,0,0,2944
0500000US06071,Other,U,N,0.2,2013590,468,0,0,2014058
0500000US06071,Other,U,T,0.2,470,0,0,0,470
0500000US06073,Other,R,N,0.2,140783,0,0,0,140783
0500000US06073,Other,R,T,0.2,9643,0,0,0,9643
0500000US06073,Other,U,N,0.2,3174656,12866,0,0,3187522
0500000US06073,Other,U,T,0.2,382,0,0,0,382
0500000US06075,Other,R,N,0.2,2,0,0,0,2
0500000US06075,Other,U,N,0.2,358377,520513,2657,0,881547
0500000US06077,Other,R,N,0.2,75478,0,0,0,75478
0500000US06077,Other,U,N,0.2,686474,190,0,0,686664
0500000US06079,Other,R,N,0.2,52815,311,0,0,53126
0500000US06079,Other,U,N,0.2,229981,4,0,0,229985
0500000US06081,Other,R,N,0.2,14621,3000,0,0,17621
0500000US06081,Other,U,N,0.2,625977,122975,0,0,748952
0500000US06083,Other,R,N,0.2,30525,0,0,0,30525
0500000US06083,Other,R,T,0.2,3,0,0,0,3
0500000US06083,Other,U,N,0.2,415676,0,0,0,415676
0500000US06083,Other,U,T,0.2,295,0,0,0,295
0500000US06085,Other,R,N,0.2,29670,1548,0,0,31218
0500000US06085,Other,U,N,0.2,1643250,253345,39,0,1896634
0500000US06087,Other,R,N,0.2,33205,2609,0,0,35814
0500000US06087,Other,U,N,0.2,140017,97382,0,0,237399
0500000US06089,Other,R,N,0.2,53858,0,0,0,53858
0500000US06089,Other,R,T,0.2,42,0,0,0,42
0500000US06089,Other,U,N,0.2,126146,0,0,0,126146
0500000US06089,Other,U,T,0.2,34,0,0,0,34
0500000US06091,Other,R,N,0.2,2996,0,0,0,2996
0500000US06091,Other,U,N,0.2,9,0,0,0,9
0500000US06093,Other,R,N,0.2,29267,0,0,0,29267
0500000US06093,Other,R,T,0.2,376,0,0,0,376
0500000US06093,Other,U,N,0.2,13659,0,0,0,13659
0500000US06093,Other,U,T,0.2,237,0,0,0,237
0500000US06095,Other,R,N,0.2,26494,19,0,0,26513
0500000US06095,Other,U,N,0.2,398656,21714,758,0,421128
0500000US06097,Other,R,N,0.2,50406,17898,0,0,68304
0500000US06097,Other,R,T,0.2,79,0,0,0,79
0500000US06097,Other,U,N,0.2,247672,178281,0,0,425953
0500000US06099,Other,R,N,0.2,46779,16,0,0,46795
0500000US06099,Other,U,N,0.2,502907,958,0,0,503865
0500000US06101,Other,R,N,0.2,15383,0,0,0,15383
0500000US06101,Other,U,N,0.2,81588,0,0,0,81588
0500000US06103,Other,R,N,0.2,34288,0,0,0,34288
0500000US06103,Other,R,T,0.2,2,0,0,0,2
0500000US06103,Other,U,N,0.2,30794,0,0,0,30794
0500000US06105,Other,R,N,0.2,12285,0,0,0,12285
0500000US06105,Other,R,T,0.2,0,0,0,0,0
0500000US06107,Other,R,N,0.2,78359,0,0,0,78359
0500000US06107,Other,R,T,0.2,1193,0,0,0,1193
0500000US06107,Other,U,N,0.2,386623,18,0,0,386641
0500000US06109,Other,R,N,0.2,26813,0,0,0,26813
0500000US06109,Other,R,T,0.2,189,0,0,0,189
0500000US06109,Other,U,N,0.2,27476,0,0,0,27476
0500000US06111,Other,R,N,0.2,32979,0,0,0,32979
0500000US06111,Other,U,N,0.2,812960,67,0,0,813027
0500000US06113,Other,R,N,0.2,19883,404,0,0,20287
0500000US06113,Other,R,T,0.2,105,0,0,0,105
0500000US06113,Other,U,N,0.2,154042,46066,0,0,200108
0500000US06115,Other,R,N,0.2,23600,0,0,0,23600
0500000US06115,Other,U,N,0.2,55068,0,0,0,55068
0500000US06001,Satellite,R,N,0.2,0,3,0,13621,13624
0500000US06001,Satellite,U,N,0.2,0,8,0,1657697,1657705
0500000US06003,Satellite,R,N,0.2,0,0,0,962,962
0500000US06003,Satellite,R,T,0.2,0,0,0,167,167
0500000US06005,Satellite,R,N,0.2,0,1,0,24969,24970
0500000US06005,Satellite,R,T,0.2,0,0,0,13,13
0500000US06005,Satellite,U,N,0.2,0,0,0,14768,14768
0500000US06007,Satellite,R,N,0.2,0,0,0,46639,46639
0500000US06007,Satellite,R,T,0.2,0,0,0,52,52
0500000US06007,Satellite,U,N,0.2,0,0,0,169093,169093
0500000US06007,Satellite,U,T,0.2,0,0,0,3402,3402
0500000US06009,Satellite,R,N,0.2,0,0,0,34860,34860
0500000US06009,Satellite,U,N,0.2,0,0,0,11045,11045
0500000US06011,Satellite,R,N,0.2,0,0,0,7086,7086
0500000US06011,Satellite,R,T,0.2,0,0,0,99,99
0500000US06011,Satellite,U,N,0.2,0,0,0,14362,14362
0500000US06013,Satellite,R,N,0.2,0,16,0,19970,19986
0500000US06013,Satellite,U,N,0.2,0,3,0,1133531,1133534
0500000US06013,Satellite,U,T,0.2,0,0,0,2,2
0500000US06015,Satellite,R,N,0.2,0,0,0,8382,8382
0500000US06015,Satellite,R,T,0.2,0,0,0,996,996
0500000US06015,Satellite,U,N,0.2,0,0,0,18348,18348
0500000US06015,Satellite,U,T,0.2,0,0,0,86,86
0500000US06017,Satellite,R,N,0.2,0,0,0,70127,70127
0500000US06017,Satellite,R,T,0.2,0,0,0,109,109
0500000US06017,Satellite,U,N,0.2,0,0,0,122605,122605
0500000US06019,Satellite,R,N,0.2,0,2,0,131389,131391
0500000US06019,Satellite,R,T,0.2,0,0,0,441,441
0500000US06019,Satellite,U,N,0.2,0,1,0,867261,867262
0500000US06021,Satellite,R,N,0.2,0,3,0,11713,11716
0500000US06021,Satellite,R,T,0.2,0,0,0,165,165
0500000US06021,Satellite,U,N,0.2,0,0,0,16512,16512
0500000US06023,Satellite,R,N,0.2,0,0,0,37592,37592
0500000US06023,Satellite,R,T,0.2,0,0,0,4051,4051
0500000US06023,Satellite,U,N,0.2,0,0,0,93833,93833
0500000US06023,Satellite,U,T,0.2,0,0,0,82,82
0500000US06025,Satellite,R,N,0.2,0,0,0,34290,34290
0500000US06025,Satellite,R,T,0.2,0,0,0,1997,1997
0500000US06025,Satellite,U,N,0.2,0,0,0,144385,144385
0500000US06025,Satellite,U,T,0.2,0,0,0,543,543
0500000US06027,Satellite,R,N,0.2,0,0,0,7613,7613
0500000US06027,Satellite,R,T,0.2,0,0,0,823,823
0500000US06027,Satellite,U,N,0.2,0,0,0,8092,8092
0500000US06027,Satellite,U,T,0.2,0,0,0,1511,1511
0500000US06029,Satellite,R,N,0.2,0,8,0,128883,128891
0500000US06029,Satellite,U,N,0.2,0,0,0,771306,771306
0500000US06031,Satellite,R,N,0.2,0,0,0,17868,17868
0500000US06031,Satellite,R,T,0.2,0,0,0,668,668
0500000US06031,Satellite,U,N,0.2,0,0,0,134393,134393
0500000US06033,Satellite,R,N,0.2,0,0,0,21581,21581
0500000US06033,Satellite,R,T,0.2,0,0,0,375,375
0500000US06033,Satellite,U,N,0.2,0,0,0,42249,42249
0500000US06033,Satellite,U,T,0.2,0,0,0,181,181
0500000US06035,Satellite,R,N,0.2,0,0,0,20059,20059
0500000US06035,Satellite,R,T,0.2,0,0,0,390,390
0500000US06035,Satellite,U,N,0.2,0,0,0,9965,9965
0500000US06035,Satellite,U,T,0.2,0,0,0,159,159
0500000US06037,Satellite,R,N,0.2,0,2,0,91109,91111
